BC,s_1,s_2,s_3,average,standard deviation
0.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0015392382205663,1.0010774042537978,1.003684824831088,1.0021004891018173,0.0011360494210193976
2.0,1.0372523849192312,1.053893917838568,1.0373056047281262,1.0428173024953085,0.007832379956901746
3.0,1.0030220964093466,1.0009216025095486,1.002970587721816,1.0023047622135703,0.0009782676393656205
4.0,1.040705459805304,1.0560342535472216,1.0370466437335746,1.0445954523620335,0.008225219882669128
5.0,1.0142932082461793,1.0125747010531427,1.0163789429473293,1.0144156174155505,0.0015554853692509646
6.0,1.0147619230488023,1.015884270670204,1.0174057379431274,1.0160173105540444,0.0010834248187677853
7.0,1.0031087707698028,1.0042706674571413,1.0036668956936814,1.003682111306875,0.0004744643394929576
8.0,1.0011220444945428,1.0026548926783327,1.0062124432028685,1.0033297934585814,0.0021322379557351142
9.0,0.99817229776101,0.9978445987905173,0.9998444904680374,0.9986204623398548,0.0008757968934069393
10.0,1.0053662962211958,1.0068265887571575,1.0093635740335365,1.0071854863372967,0.0016514969133143273
11.0,1.006394466368377,1.0062169409407584,1.0078333018129992,1.0068149030407116,0.0007237544997721132
12.0,1.0116459857521767,1.0132334478854335,1.0151850863248064,1.0133548399874721,0.0014473792978172818
13.0,0.9962691040298602,0.996617588282729,1.0025899870370782,0.9984922264498891,0.0029010448337411852
14.0,1.0004144474444034,1.002284852504913,1.0033509389617958,1.0020167463037042,0.0012137150432382903
15.0,1.0095641276301375,1.0097967439481768,1.0111218108639977,1.0101608941474371,0.0006860749667387669
16.0,1.009692858607344,1.0077355616155066,1.0093729980366686,1.0089338060865065,0.0008572903263108842
17.0,1.034005877943531,1.0506056096987577,1.0334303204793507,1.03934726937388,0.00796431569572353
18.0,1.002442261529205,1.0057018061701555,1.005490802884998,1.0045449568614528,0.0014893234127794207
500.0,1.0505294216766758,1.0440454415410136,1.0578623660339077,1.0508124097505325,0.005644283969825447
1000.0,1.1236662891002547,1.1050563611245383,1.123642610139924,1.1174550867882391,0.008767228324317507
1500.0,1.1844238873560675,1.1642675831716647,1.182073414929378,1.1769216284857034,0.008999067628166279
2000.0,1.1920253361908664,1.1714390294634365,1.189373672734975,1.1842793461297594,0.009143782180236404
5000.0,1.2117474911532824,1.1880384608684247,1.1994005669178325,1.1997288396465133,0.009681954055539671
10000.0,1.2198133765475292,1.2005328219364844,1.217526101049055,1.212624099844356,0.008600665027989484
15000.0,1.2726215269034538,1.249861549032466,1.2638885866857439,1.2621238875405547,0.009375136282626742
30000.0,1.2139474168688145,1.206618020311286,1.2242159514474298,1.2149271295425101,0.007217648405603446
40000.0,1.2322948053126594,1.2245794758305777,1.2360927107804422,1.2309889973078931,0.004790093642903692
50000.0,1.2666093517612491,1.2590510238237922,1.2709012032111457,1.265520526265396,0.004898696670097066
