BC,s_1,s_2,s_3,average,standard deviation
0,1.0,1.0,1.0,1.0,0.0
1,1.0163377119668349,1.0155386088573988,1.0213173007855496,1.017731207203261,0.0025566503907229637
10000,1.2130520386481967,1.203756152331603,1.1742597120694298,1.1970226343497432,0.016537157124839552
3,1.1240712258160912,1.1040529867802025,1.1375250937158883,1.1218831021040607,0.013752245870229324
4,1.0151248486157125,1.0153914688696615,1.0171991021001776,1.0159051398618504,0.0009214211109716246
15000,1.411218164202923,1.4084783299609445,1.3854537276002667,1.4017167405880446,0.011553956508453578
20000,1.2418705763623121,1.2314197864880922,1.2533339204856357,1.2422080944453466,0.008949590532825303
7,1.111117647121125,1.092164693200146,1.124887006234117,1.1093897821851295,0.013414583618859928
2000,1.228204179102629,1.2082495039351333,1.2345282755207008,1.223660652852821,0.011198993469612277
1000,1.2305101278107067,1.2152761378969892,1.2343860931178248,1.2267241196085068,0.008248150932822395
10,1.0306234741756612,1.0169888614282618,1.0302552135476548,1.0259558497171926,0.006342400344922073
11,1.034399044119691,1.0219476642602068,1.0338123603483296,1.0300530229094091,0.00573635648508961
50000,1.3754894732819924,1.3656911524610962,1.3581357873853537,1.3664388043761473,0.007104310479765539
13,1.0214030156406086,1.015455934073813,1.0245812006173847,1.020480050110602,0.0037821088826202505
14,1.0374584938661269,1.022525961691379,1.031631782957227,1.0305387461715776,0.006144980409437519
15,1.0257809017534776,1.0139844796603712,1.0234346917178874,1.0210666910439121,0.005098657597423253
30000,1.4111028338521172,1.3990177440671763,1.3721793086576515,1.394099962192315,0.016266502129992748
17,1.0378360560659916,1.0280849500091949,1.0377033588841549,1.0345414549864471,0.004565759851071101
18,1.0232607381546808,1.0142046931797946,1.0222582421908692,1.019907891175115,0.004053484103807794
19,1.0297713577818535,1.0188810283342382,1.0268964558541618,1.0251829473234177,0.004608101740999088
500,1.2023342939319381,1.1894267094623459,1.1947690043594206,1.195510002584568,0.005295485057239415
5000,1.32275780349965,1.3093380339160872,1.319539490628708,1.3172117760148152,0.005720503789689507
22,1.0119011809383753,1.0080107989205147,1.0101986501955784,1.010036876684823,0.0015923559197637475
23,1.0281574701013194,1.0182845329573358,1.0307620553264674,1.0257346861283743,0.005374293922784333
24,1.022075964480267,1.0130075047672988,1.0205530631503508,1.0185455107993056,0.003965008635810037
25,1.0256465335215195,1.0327695767358605,1.0323527313741618,1.0302562805438473,0.0032640226430267834
26,1.1173545083888416,1.0993178188405581,1.1320140642035401,1.1162287971443134,0.013371899255867967
40000,1.3083220343569073,1.296640371395143,1.328350884139489,1.3111044299638464,0.013094412258987125
28,1.021459889204314,1.0113577654131496,1.0224871390171297,1.0184349312115313,0.005021853399414638
