BC,0,7,14,21,28,35
0,0.03930151017584393,0.03354197935705718,0.015082005363430108,0.002998186215311354,0.0004279253015723826,5.676678480543553e-05
1,0.037856575230263985,0.032639209340316735,0.014826167158745898,0.0029774691024875154,0.0004293144286446315,5.753348418527683e-05
2,0.0519277403863805,0.03450662402179182,0.012080821675712401,0.0018699051782833363,0.00020780335018694322,2.1463595491942772e-05
1500,0.010873457673645935,0.026554950556478198,0.03416758479294503,0.019436236424752836,0.007938161233918075,0.003013315652824817
4,0.038811857317219055,0.031245337185309332,0.01325247398048145,0.0024850653466721453,0.0003345711711314044,4.186549101254569e-05
5,0.055612995076930245,0.037179289061324006,0.013095341604461406,0.002039208775629734,0.00022799031629737912,2.369125569966298e-05
15000,0.016481678259931975,0.009027448790681463,0.002605071153722331,0.00033235579450041484,3.0443653485306896e-05,2.591834429010754e-06
5000,0.013446690347989742,0.006654539377487899,0.0017350482214702676,0.00020000193997474187,1.655261893761073e-05,1.2732573604158183e-06
10000,0.015345975037124074,0.0168712355763032,0.009772152745385263,0.002502434462587279,0.00046009236685154247,7.86220409237495e-05
1000,0.010935997543661152,0.020129932826104695,0.019521680567526276,0.00836991769248683,0.002576528925997172,0.0007371669011568365
10,0.049456296150046666,0.04302209895498482,0.01971753208762016,0.003995237728904669,0.0005812226716664772,7.858857895736806e-05
11,0.04818743603762433,0.04290441284720597,0.02012616653157021,0.004173969482287211,0.0006215088641843593,8.601265512252746e-05
500,0.012690146527871104,0.016228762232111206,0.01093440392525705,0.0032571213344107716,0.0006965986228587242,0.00013846762881903252
13,0.04094177188968907,0.03611868700843092,0.01678758518483935,0.0034496387134289957,0.0005089426500224799,6.978804781048974e-05
14,0.04746364946707906,0.03724563391537039,0.01539857623731942,0.0028145882700212964,0.00036936779715248226,4.505263064107986e-05
15,0.048464853993950716,0.03814722412939628,0.01581939711023313,0.0029003207115806218,0.0003817789418068421,4.67083886405323e-05
16,0.04449222495544088,0.03509050884905845,0.014580961474233763,0.002678624073150551,0.00035330291672699027,4.3311143228274956e-05
17,0.050469082211917135,0.04136958981914919,0.017866026652358175,0.003411173811329434,0.0004676162235234864,5.957886986654871e-05
18,0.04503426146968425,0.03721637951780194,0.01620377311353466,0.003119085601246741,0.0004310704811881699,5.537149432360315e-05
50000,0.02455663862133345,0.16217884027899906,0.5643004761838857,0.8680720069976039,0.9587622735582187,0.9841993886558437
40000,0.004778661604646017,0.005731748649028595,0.0036220876200170767,0.001011951911588047,0.00020298813269603895,3.784411828016332e-05
21,0.043114334826831156,0.033799123079202596,0.013959830013157384,0.002549082761173877,0.00033419318708843664,4.072191729221808e-05
22,0.047792833630861474,0.03794660559241313,0.015873549150525985,0.002935649874217197,0.00038980223404687836,4.810623401832616e-05
2000,0.009627525648960732,0.031090783977583553,0.052898044430971625,0.039790250153770704,0.021489364482400016,0.010786671279377944
24,0.049973507118234686,0.04485047094691871,0.02120728833456998,0.004433353717999806,0.0006654102329270367,9.28246962702688e-05
25,0.04093160403380174,0.03549159613821216,0.016213741800249898,0.0032746891663371644,0.00047486128508607175,6.400006473641651e-05
30000,0.014137520012690735,0.007128184598051502,0.0018935448593134295,0.00022238288861778916,1.8751541963520835e-05,1.469567620550806e-06
27,0.04031861337161512,0.028522160815082388,0.010630414914805607,0.0017516491228043505,0.00020723059131960746,2.2786498063043477e-05
28,0.0469745613787311,0.0375666425581446,0.015828253111657108,0.002948442746840403,0.0003943322181011971,4.901723319844799e-05
