BC,s_1,s_2,s_3,average,standard deviation
0,1.0,1.0,1.0,1.0,0.0
1,1.0056546716409132,1.0014588967443412,1.0029171608131748,1.0033435763994765,0.0017392535630468137
40000,1.0120100831445518,1.0271047709858108,1.0150080797789338,1.0180409779697654,0.006524888445188185
3,1.076250061978434,1.062088701919514,1.0638231782493286,1.0673873140490924,0.006306786169355564
4,1.0044864303517265,1.0030584461809242,1.005250588697075,1.004265155076575,0.0009085131675156514
5,1.073133845831503,1.0590664048742977,1.0593172719501023,1.0638391742186342,0.0065731232487927825
2000,1.0607585199445024,1.0517629864906612,1.0523882749335036,1.0549699271228892,0.004101105667988663
50000,1.098011550271275,1.0875995747850624,1.088902022000146,1.091504382352161,0.004631883557307164
8,1.003245093649693,1.0021617439256585,1.004297311887873,1.0032347164877415,0.0008718728479264129
15000,1.4214910415649926,1.050310623179937,1.052391548655388,1.174731071133439,0.17448771650796208
30000,0.9679914841118737,1.0161168454573084,1.0068453806829565,0.9969845700840462,0.020847690366206834
10000,1.0835098872666238,1.2843364055880462,1.3557363439754762,1.2411942122767154,0.11524682950331243
12,1.0058961955870986,1.0016654560439693,1.0048088661235313,1.0041235059181999,0.0017938930158993439
13,1.003023002999161,0.9997993311010703,1.0015061705932824,1.001442834897838,0.0013168203330682132
14,1.0054569311821577,1.0014294465896352,1.0033762832433393,1.003420887005044,0.0016445161714863756
15,1.0039584665725014,1.0004690467369561,1.0033790683418313,1.002602193883763,0.0015267968954368694
5000,0.8441637532928274,1.3898571245617928,0.6477938922378654,0.9606049233641619,0.3139356300872785
1000,1.0580403660455298,1.0579617083454012,1.0450200445162163,1.0536740396357158,0.00611938288853199
18,1.0109391130597312,1.0052977621466994,1.0083796252662458,1.008205500157559,0.002306360725775204
19,1.0030700725920152,1.002580538550395,1.0043769741648507,1.0033425284357536,0.0007582740794337575
20,1.0084441565985536,1.0047754724962854,1.006676808347477,1.0066321458141052,0.0014980669359709734
500,1.0180652367530234,1.0268346913770896,1.0148357836998438,1.019911903943319,0.005069587829765017
22,1.0016680511139473,1.000010386384681,1.0035976115724365,1.0017586830236882,0.0014658801097439612
23,1.0039333667172918,1.001548688805943,1.0045129732199238,1.0033316762477196,0.0012827753993127308
1500,1.0791616943545688,1.0668279780853158,1.068538019300241,1.0715092305800418,0.00545595769805942
25,1.0045688086985556,1.0026798883232622,1.005741678916605,1.0043301253128076,0.0012613135291815636
26,1.005281391191124,1.0035576439943956,1.0051807703974545,1.004673268527658,0.0007899344742624379
27,1.072291391813395,1.0597440946340473,1.0615402927277315,1.064525259725058,0.005540227889901414
28,1.0036111883687469,1.002389948614238,1.0026617029336644,1.0028876133055498,0.0005235349441328183
