BC,s_1,s_2,s_3,average,standard deviation
0,1.0,1.0,1.0,1.0,0.0
1,1.0078778221121436,0.9683902853498557,1.000856905899033,0.9923750044536774,0.017200259280696975
2,1.0605780295185645,1.0056591787052247,1.053785456163963,1.0400075547959176,0.024445762662748775
1500,1.0953095520342688,1.0471993533872075,1.0984030965705522,1.0803040006640094,0.023442564676823784
4,1.0048832912616366,0.9549479715209228,0.9988243736515782,0.9862185454780459,0.0222495575590062
5,1.0666232099175958,1.011411263613422,1.0688503386808157,1.0489616040706111,0.02656766301314567
15000,1.1618547981370533,1.1109933637278289,1.1632675209378862,1.1453718942675895,0.024316132751501105
5000,1.1031570930881975,1.056882973276403,1.1023530677312041,1.0874643780319349,0.021626809778758804
10000,1.0453517232885836,0.9976492535530213,1.044368533147569,1.0291231699963914,0.022259039031766025
1000,1.0484149784388264,0.9993132940586176,1.0497602881850696,1.032496186894171,0.023470275488799455
10,0.9988877619835436,0.9503946044780599,0.9970230317106669,0.9821017993907568,0.022433293140203595
11,1.0574187082731947,0.9508851367942938,0.9961273081265157,1.0014770510646682,0.04365634948199218
500,0.9862942526789793,0.9360321892810858,0.9559061000296162,0.9594108473298938,0.020668513806957174
13,0.9978366463799514,0.9491609243729419,0.9941285980115837,0.980375389588159,0.022123811225005792
14,1.003715640398228,0.9553972009581757,1.0015955646403234,0.9869028019989091,0.022294630938235704
15,1.0010542671083804,0.9506457763292498,0.9954757068126843,0.9823919167501048,0.022563143360484473
16,1.0049928698256325,0.9555068274131674,1.0006760396572545,0.9870585789653514,0.022379954202868202
17,0.9963966956125564,0.9446729952055878,0.9884072890612133,0.9764923266264525,0.02273484906941738
18,1.0026472165910525,0.9529266119789987,0.9991895735020159,0.9849211340240224,0.022667537796004188
50000,1.1290785412661564,1.074202372011517,1.1209091375571458,1.108063350278273,0.024174493116044065
40000,1.114492458068394,1.0662899597094582,1.1060966197349156,1.0956263458375892,0.021025225938137205
21,0.9965843746751816,0.9687674470263715,0.994171094720103,0.9865076388072187,0.012582839725894532
22,0.9986341613494639,0.9495368414293173,0.9968557551680426,0.9816755859822747,0.02273711881801375
2000,1.105183070166267,1.0453716331126208,1.0981257512260008,1.082893484834963,0.026687930544988903
24,0.9934564268662845,0.9450798713123679,0.9907285614488459,0.9764216198758328,0.02218992586280996
25,1.1658035076047857,1.1105384760695278,1.1599663959376088,1.1454361265373074,0.024791160713478252
30000,1.173905695211754,1.1269719089394157,1.17421060848625,1.1583627375458068,0.02219701681867928
27,1.0599332707060085,1.0083419196756356,1.0560080931456604,1.041427761175768,0.02345003817408387
28,0.9972025963364066,0.9477289607702736,0.9924851506048501,0.9791389025705102,0.022293525315335086
