BC,s_1,s_2,average,standard deviation
ref1,1.0,1.0,1.0,0.0
ref2,1.0719235327191887,1.0814173303742476,1.0766704315467182,0.004746898827529433
ref3,1.0226781806409377,1.0191245031194998,1.0209013418802186,0.0017768387607189906
ref4,1.0139599557837273,1.012082773760294,1.0130213647720105,0.0009385910117166718
ref5,1.0338702000106619,1.0311089563763987,1.0324895781935304,0.001380621817131611
P1_A1,1.0569929230197714,1.0607473286948543,1.0588701258573128,0.0018772028375414473
P2_B1,0.9953973166343558,0.993959064266525,0.9946781904504405,0.0007191261839153973
P1_C1,0.9997731687031643,0.9988948739055493,0.9993340213043569,0.00043914739880751563
P2_C1,1.017262780211532,1.0136745756082275,1.0154686779098796,0.0017941023016522228
P1_D1,1.026214887133781,1.025203176860928,1.0257090319973545,0.0005058551364265362
P2_D1,1.003205089403814,0.9957432283910344,0.9994741588974242,0.00373093050638984
P1_E1,1.0255127782498485,1.023557367927226,1.0245350730885372,0.0009777051613112375
P2_E1,1.045638578570081,1.045835561832869,1.045737070201475,9.849163139397099e-05
P3_F1,0.5963824748641596,0.5647217032692529,0.5805520890667062,0.015830385797453383
P1_F1,0.992806086275301,0.9860783947876222,0.9894422405314616,0.003363845743839411
P2_F1,1.1554415371200655,1.1393813071548082,1.147411422137437,0.008030114982628622
P1_G1,1.0897818500688339,1.0730991456924222,1.081440497880628,0.008341352188205864
P2_G1,1.0241982317958567,1.017577518052295,1.020887874924076,0.0033103568717808285
P1_H1,0.9625059026364936,0.9586235852035567,0.9605647439200251,0.0019411587164684385
P2_H1,1.1326692587030764,1.1291433025529216,1.130906280627999,0.0017629780750774149
P1_A2,1.014608979260939,1.011361542564926,1.0129852609129326,0.0016237183480064532
P2_A2,1.0539674169070006,1.0490305269606588,1.0514989719338297,0.0024684449731708913
P1_B2,1.0355469180651442,1.0328688610355186,1.0342078895503315,0.0013390285148128234
P2_B2,1.096352452541056,1.0991433499485648,1.0977479012448104,0.0013954487037544094
P1_C2,1.0983473268260762,1.0985970452863734,1.0984721860562248,0.00012485923014859956
P2_C2,1.0214448304155361,1.0191009095807908,1.0202728699981636,0.0011719604173726639
P1_D2,1.0894480891856329,1.0900121154413112,1.089730102313472,0.00028201312783915355
P2_D2,1.0045996568016222,1.00118467331393,1.002892165057776,0.0017074917438461013
P1_E2,1.0711170584235683,1.0609156086652736,1.0660163335444208,0.005100724879147367
P2_E2,1.0188409052071392,1.0249944838554403,1.0219176945312898,0.003076789324150564
P1_F2,1.068304434360083,1.0614524839219908,1.064878459141037,0.0034259752190460846
P2_F2,0.9697519967252209,0.9662551435700174,0.9680035701476192,0.0017484265776017693
P3_G2,1.021015770348369,1.0307932156334811,1.0259044929909251,0.00488872264255602
P2_G2,1.0815001040727577,1.0729549686939677,1.0772275363833628,0.00427256768939499
P1_H2,0.9752465348177776,0.9737342021694049,0.9744903684935913,0.000756166324186347
P2_H2,1.0636844730854014,1.057571278520285,1.0606278758028433,0.003056597282558138
P6_A1,0.4783382904474005,0.44972624921497445,0.4640322698311875,0.014306020616213028
P4_A1,0.9958636418906968,0.9918762006302174,0.9938699212604571,0.0019937206302396704
P5_A1,1.1081465359983664,1.0948261836754671,1.1014863598369167,0.006660176161449649
P6_B1,1.1279746269746875,1.1372079640701334,1.1325912955224104,0.004616668547722913
P4_B1,1.0712181876634135,1.065105661967509,1.0681619248154612,0.0030562628479522402
P5_B1,1.039166812359419,1.0424490898024799,1.0408079510809496,0.0016411387215303774
P6_C1,1.0229232494525853,1.0225909557011519,1.0227571025768687,0.0001661468757166995
P4_C1,1.0637596675427317,1.065487806350614,1.0646237369466727,0.0008640694039411256
P5_C1,1.0461290602191784,1.0327673689840648,1.0394482146016215,0.006680845617556774
P6_D1,1.027292675496973,1.0182013236855116,1.0227469995912424,0.004545675905730628
P4_D1,1.0313477972125016,1.020318981308489,1.0258333892604954,0.005514407952006306
P5_D1,1.001511250778868,1.0034927984165447,1.0025020245977063,0.0009907738188383863
P6_E1,0.9370169891165742,0.9352000477844435,0.9361085184505089,0.0009084706660653086
P4_E1,1.0166539282783136,1.011503869680226,1.0140788989792697,0.0025750292990437407
P5_E1,1.0215637971982892,1.0210188659988593,1.021291331598574,0.0002724655997149439
P6_F1,0.5796055605058636,0.5429343942565749,0.5612699773812193,0.018335583124644395
P4_F1,1.1314027634856716,1.127220225717083,1.1293114946013771,0.0020912688842943394
P5_F1,1.0170582292394974,1.0096613221775526,1.0133597757085249,0.003698453530972423
P6_G1,1.0129236628325495,1.016627703331816,1.0147756830821828,0.0018520202496332683
P4_G1,1.0434829857466805,1.0517256773094505,1.0476043315280656,0.004121345781385011
P5_G1,0.9757070262070426,0.9711258555722062,0.9734164408896244,0.0022905853174182145
P6_H1,1.07116588209842,1.0574812839207786,1.0643235830095992,0.006842299088820725
P4_H1,1.0086072747709018,1.0069335109666562,1.0077703928687791,0.0008368819021228324
P6_A2,0.5463390990896366,0.5060723297316329,0.5262057144106347,0.020133384679001887
P4_A2,1.0206950038513385,1.0140962060191399,1.0173956049352393,0.0032993989160993165
P5_A2,1.0303161020006502,1.0213493986454594,1.0258327503230547,0.004483351677595393
P4_B2,0.9804681614089144,0.9793923031702868,0.9799302322896006,0.0005379291193137736
P5_B2,0.8764866437157346,0.8817722180757154,0.8791294308957249,0.0026427871799903913
P6_C2,0.5775542994858541,0.5429343942565749,0.5602443468712145,0.017309952614639634
P4_C2,1.2245153787755325,1.2061402363061957,1.2153278075408642,0.009187571234668401
P5_C2,1.0043908529555219,0.9931640692791612,0.9987774611173416,0.005613391838180326
P6_D2,0.8145681443414651,0.8120609775054916,0.8133145609234783,0.0012535834179867589
P4_D2,0.9838445177602864,0.9755321640509654,0.9796883409056258,0.004156176854660465
P5_D2,1.1143708146417066,1.1077631145284463,1.1110669645850764,0.003303850056630142
P6_E2,1.0988621642371814,1.093363749359434,1.0961129567983077,0.0027492074388737464
P4_E2,1.045619251665049,1.0485952390182511,1.0471072453416501,0.0014879936766010182
P5_E2,0.9465521739143431,0.9497209127316029,0.9481365433229729,0.001584369408629882
P6_F2,1.059653494002439,1.0617930359230887,1.0607232649627638,0.0010697709603249006
P4_F2,0.9751361707851622,0.9741581694320248,0.9746471701085935,0.0004890006765687072
P5_F2,1.1100715205019356,1.0976608976580466,1.1038662090799911,0.0062053114219444705
P6_G2,1.0203161628089032,1.014993072892696,1.0176546178507997,0.0026615449581036676
P4_G2,0.9608644531757461,0.9567338830524744,0.9587991681141103,0.0020652850616358354
P5_G2,1.01730771243843,1.02353960370509,1.0204236580717598,0.003115945633329953
P6_H2,0.9939474744987704,0.9918033254223007,0.9928753999605355,0.0010720745382348795
P4_H2,1.1368603427012767,1.1307678082698531,1.133814075485565,0.003046267215711773
P5_H2,0.9833345360026707,0.9799426608404427,0.9816385984215568,0.0016959375811140265
P9_A1,0.993786413763566,0.9879701646573624,0.9908782892104642,0.0029081245531017985
