BC,s_1,s_2,average,standard deviation
ref1,1.0,1.0,1.0,0.0
ref2,1.001887132374955,1.0023440275141262,1.0021155799445407,0.0002284475695856214
ref3,0.9887662082763958,0.9914833787288072,0.9901247935026015,0.0013585852262056886
ref4,1.0075517067283002,1.0080882137862082,1.0078199602572542,0.0002682535289539878
ref5,0.9807647052281313,0.9839111701331543,0.9823379376806428,0.0015732324525115082
P1_A3,1.0316528505096407,1.0334042535301915,1.0325285520199161,0.000875701510275384
P1_B3,1.0226234600882473,1.0244084763513917,1.0235159682198196,0.0008925081315721561
P1_C3,0.9800437698464526,0.9826291353760805,0.9813364526112666,0.0012926827648139794
P2_D3,0.980716239974919,0.9828485514638347,0.9817823957193768,0.0010661557444578418
P1_E3,0.9789543529622564,0.980558552937828,0.9797564529500422,0.0008020999877857982
P2_E3,1.004329751745935,1.0055275262012882,1.0049286389736116,0.0005988872276765367
P1_F3,1.0454380223152042,1.0469220250096483,1.0461800236624264,0.000742001347222021
P1_G3,1.0252881486206058,1.026843985221304,1.026066066920955,0.000777918300349123
P1_H3,0.964079905621973,0.9650584418763967,0.9645691737491848,0.0004892681272118393
P2_H3,0.9970697724391006,0.9977884846321027,0.9974291285356016,0.00035935609650106226
P2_A4,1.0468997093227768,1.046405933740523,1.0466528215316497,0.00024688779112691517
P1_B4,1.1490795873119086,1.151650111483555,1.1503648493977319,0.0012852620858231356
P2_B4,1.0430511763237431,1.0421035072281724,1.0425773417759578,0.0004738345477853789
P2_C4,0.9572872061561607,0.960678880293096,0.9589830432246284,0.0016958370684676538
P1_D4,1.0233411049944467,1.0232882889047945,1.0233146969496207,2.640804482612058e-05
P1_E4,0.9850498579338176,0.9899850568142011,0.9875174573740093,0.002467599440191759
P2_E4,0.9813655107403831,0.9846392322052391,0.9830023714728111,0.0016368607324279694
P2_F4,0.9866974008529217,0.9901369924705068,0.9884171966617142,0.0017197958087925569
P1_G4,0.9923877099500692,0.9956449380702056,0.9940163240101374,0.0016286140600682009
P1_H4,0.9796772336594944,0.9834471481609908,0.9815621909102425,0.001884957250748165
P5_A3,0.965331598908843,0.9673071892807859,0.9663193940948145,0.0009877951859714185
P4_B3,1.0346200826237673,1.035698230977818,1.0351591568007925,0.0005390741770253671
P4_C3,1.0157340566290398,1.0165557905563016,1.0161449235926707,0.000410866963630907
P4_D3,1.0425101116499296,1.042106992418565,1.0423085520342474,0.00020155961568224523
