BC,s_1,s_2,s_3,average,standard deviation
0,0.0,0.0,0.0,0.0,0.0
1,-0.02491342504977119,-0.004042846689669838,-0.0204995326122449,-0.016485268117228644,0.008980757200750348
10000,0.6284256546823703,1.3622215813164966,0.7110536691448192,0.9005669683812286,0.3281773742219398
3,0.1472213116366614,0.7308815215784313,0.10415138906574108,0.3274180740936113,0.2858330744214396
4,-0.018436757606189593,-0.003423962844260488,0.003608953891586684,-0.006083922186287799,0.009194559501383596
15000,1.0636861385869045,1.7239588397341745,-25.053733468549854,-7.422029496742925,12.470411079084876
20000,-0.1317513128028179,-0.17671053786396757,0.0389227704048946,-0.08984636008729695,0.09288505335560748
7,0.13460441858616698,0.7041037777917697,0.11098244788943676,0.3165635480891245,0.27420195915101647
2000,0.47631876323357175,-0.05275011110687921,0.9291184446535639,0.45089569892675213,0.4012490617615914
1000,0.09756129330667955,0.6476313439722626,0.06882715380190967,0.2713399303602839,0.2663366712287862
10,-0.0031638914068066936,-0.037667881830070415,0.021565856545331875,-0.006421972230515078,0.024291565867899687
11,0.015700957546720355,-0.03512455186919431,0.038019817453390156,0.006198741043638733,0.03060766548598827
50000,0.7005769201001867,-0.35901067956630095,-0.10482001548897044,0.0789154083483051,0.45166396049957663
13,-0.0022600191830067723,-0.009348911881319137,-0.003336256107822401,-0.00498172905738277,0.003119165042426981
14,-0.03210749030437615,-0.028649612541465103,0.00758542217825619,-0.017723893555861688,0.017951979033944212
15,-0.04782621614519149,-0.021730947641035687,0.008395773011674976,-0.020387130258184064,0.022972191885807545
30000,-0.03274977336034737,0.5338272354816074,-0.11302466189745188,0.12935093340793605,0.28787940025504316
17,-0.003225121719099332,-0.031150722593315215,0.004514506031553089,-0.00995377942695382,0.015317925428032206
18,-0.00019012831356039533,-0.031109284671487245,0.021133827913683515,-0.0033885283571213746,0.021447735315967435
19,-0.005208214514478475,-0.02402139358554432,0.03930747087138801,0.0033592875904550714,0.026554194114297117
500,-0.4674675596438419,0.009108947902247705,-0.5069984986292694,-0.3217857034569545,0.23453375948586933
5000,0.09212777258973259,0.7116578927502036,0.07857484886418599,0.2941201714013741,0.2952955942749087
22,-0.0074913195647960465,-0.01049850742920726,-0.007622438029908403,-0.008537421674637237,0.0013877298045264347
23,0.00017301814065738322,-0.03127498395735646,0.018192375335349672,-0.004303196827116468,0.020441498382403573
24,0.018321889717493146,-0.04005720669717428,0.027675490066425994,0.001980057695581619,0.029969108073611805
25,0.0011362206263163754,-0.013192681660480349,0.008453402959971159,-0.0012010193580642714,0.00899018957558284
26,0.1125457633197025,0.6929388854032781,0.08587523388805514,0.29711996087034526,0.2800979531626353
40000,-0.0793341270331522,1.6258381430097486,-0.051221747673607404,0.498427422767663,0.7972823738826361
28,-0.0018359581063759518,-0.6341559247485361,-0.004144679156045377,-0.21337885400365245,0.297535812966781
