BC,s_1,s_2,s_3,average,standard deviation
0,1.0,1.0,1.0,1.0,0.0
1,1.0031939228326008,1.0051986392521695,1.0015355135534756,1.0033093585460822,0.0014976907834102565
2,1.0582370266843717,1.0534115881445958,1.050679580435865,1.0541093984216108,0.0031245215993063215
3,1.0084607505094385,1.0045171236048696,1.006610907812723,1.006529593975677,0.0016110053270512756
50000,1.3401924433617054,1.3376153535880781,1.3468359388645506,1.3415479119381113,0.0038843935182035763
5,1.0548740727728614,1.05261786135285,1.0497090963870321,1.052400343504248,0.0021141950047853255
30000,1.2564795713801564,1.25176164564969,1.2532164681969291,1.2538192284089253,0.0019726793462062917
10000,1.2257647056347205,1.2263080920248717,1.2205846202294923,1.2242191392963615,0.002579549550835971
15000,1.2235051371579315,1.2192142117449847,1.2111751532018828,1.217964834034933,0.005110631701716523
9,1.0072111101665924,1.007961529554024,1.0062016826587443,1.0071247741264537,0.0007210435528115144
20000,1.2184288237781893,1.2102121063218692,1.2068682276957368,1.2118363859319317,0.004857335252594982
11,1.0136861783881963,1.0210590535979815,1.0116724278800395,1.0154725532887392,0.004034892568264132
12,1.0077777723949275,1.0104841195664191,1.0069783001309074,1.0084133973640845,0.001500157059480784
13,1.0129520560818752,1.0140524831851125,1.009976375696813,1.0123269716546002,0.001721764786482986
14,1.0116716705391828,1.0146795687602717,1.0146297879643045,1.013660342421253,0.0014063502225771314
15,1.0115564381065925,1.0169915971982373,1.0092106466638675,1.0125862273228992,0.0032589514854825517
2000,1.139517486985474,1.1034188393493007,1.1262729060573393,1.1230697441307047,0.01491024871324713
1500,1.0460796911908865,1.0506035737045274,1.0430840956552394,1.046589120183551,0.0030908764622521352
18,1.0113325296966191,1.0153382270518674,1.0146695346062435,1.0137800971182431,0.001752089630366318
19,1.0129571838062148,1.0139601196783938,1.009497631838148,1.0121383117742522,0.00191160717454078
5000,1.1532004080230596,1.1536727005982772,1.1467752423598248,1.1512161169937205,0.003146086532464895
40000,1.2307977593905455,1.2284537602492702,1.2277982247335646,1.2290165814577934,0.001287601859836081
1000,1.0410445122354888,1.0369845853244302,1.0339511434390913,1.03732674699967,0.0029059451909752704
23,1.008647474061475,1.0072436398459876,1.0090196821692545,1.0083035986922393,0.0007647523719846376
24,1.0108532255227967,1.0187446206261168,1.011676670920057,1.0137581723563234,0.003541940648953221
25,1.0139372836003913,1.017373748104057,1.010870624490217,1.0140605520648884,0.002656319574144572
26,1.0139871314887845,1.0146568480029292,1.0152156886610826,1.0146198893842655,0.0005022367542779116
500,1.025674751486105,1.0239547941938965,1.019614481478557,1.0230813423861862,0.0025500204817989016
28,1.0569944584209199,1.0527598212986595,1.0546672129719263,1.0548071642305021,0.0017316134394236742
29,1.0111574695178824,1.0126070612540297,1.0129290241461983,1.0122311849727035,0.0007705252253818291
