BC,0,7,14,21,28,35
0,0.04075696483437179,0.020823523313861544,0.0024879571967137888,0.00010363259827161462,3.3861993143792816e-06,1.0437137834747651e-07
1,0.03990064716147259,0.022444745963142613,0.0029524718189093318,0.00013540092126729052,4.871022387632184e-06,1.6529944783388494e-07
2,0.05246923397471182,0.0500624697543984,0.011170076063363775,0.0008688899650056747,5.301955527093099e-05,3.0518286830455646e-06
3,0.03901931280534465,0.022466177617356434,0.0030249282082834435,0.0001419926116476008,5.228523574738999e-06,1.8161226081144244e-07
50000,0.009468942624364471,0.16095541597946328,0.6398026237861324,0.8866479826671492,0.9638713950490044,0.988415902949745
5,0.05512706494018921,0.04828600817377049,0.009890404384477502,0.0007062713437320979,3.956323269084091e-05,2.090570058440367e-06
30000,0.010383668990136657,0.05584948217259469,0.07024635245492304,0.03080301289195432,0.010595592929928411,0.003438033491306343
10000,0.009444332285083235,0.022758147416450384,0.012824453463176384,0.0025194492648732097,0.00038827105567786025,5.644392248151335e-05
15000,0.009593524957373976,0.04227963757899957,0.043573316250597974,0.015655781955895263,0.004412569533086449,0.00117317049188709
9,0.04990127182224605,0.027565109394365208,0.003560771771183091,0.00016035900315412697,5.665069020228862e-06,1.887860213848338e-07
20000,0.012803572564522428,0.03586191757101091,0.023489412839236983,0.005363837416313039,0.000960819255385677,0.0001623530909933373
11,0.04955693539964915,0.029198090498724023,0.004022914208348765,0.00019323771050314129,7.281244985221341e-06,2.588047093939843e-07
12,0.04155906520772822,0.023909160317709392,0.0032166157933868674,0.00015086859553409225,5.550871233829938e-06,1.9265320097128057e-07
13,0.04780103258529396,0.029245717023975156,0.0041843073856717644,0.0002087130862193305,8.166546270347551e-06,3.0142546877969805e-07
14,0.04683022617716966,0.028223166010514823,0.003977603759756644,0.0001954348888758824,7.532607233475901e-06,2.738680191541539e-07
15,0.04688302069270064,0.028195684940887172,0.003965391074062668,0.00019442593305270728,7.477992185785782e-06,2.7131174401938206e-07
2000,0.005391042757002954,0.011887904753285605,0.006130193306018915,0.0011020665320962246,0.0001554189985042849,2.0675364240310603e-05
1500,0.016263145458007167,0.00900103321496584,0.001164974701609332,5.2566058745695514e-05,1.8606170046845482e-06,6.21242739825176e-08
18,0.05040684951156353,0.028662166360783774,0.003811226702439504,0.00017667916755302208,6.424932275207313e-06,2.203964195224997e-07
19,0.04643611772902654,0.027068713084402812,0.0036899087482144526,0.00017535915136404154,6.537382438499515e-06,2.2989637316027964e-07
5000,0.010766468560033075,0.00863036157840917,0.001617785796990388,0.00010572503481650558,5.41997525062759e-06,2.6210152080392893e-07
40000,0.01448292702019919,0.08333943938800455,0.11214531090189574,0.05261098773174287,0.01936129666921427,0.006721174866538966
1000,0.01005694588741907,0.005139149757334481,0.0006141192991648333,2.5584622267460288e-05,8.361186703272353e-07,2.5775648693502097e-08
23,0.04288832579968557,0.024053220294598433,0.003154595478420671,0.00014423774223592655,5.173408865611162e-06,1.7503603267541064e-07
24,0.04687234843950747,0.02839769075878309,0.004023329946539974,0.00019872525622192377,7.699865329782711e-06,2.814271315769755e-07
25,0.0508213883994179,0.029513987739913653,0.004008164819001792,0.000189770211917986,7.0481179183939824e-06,2.469284050029261e-07
26,0.04098148953640886,0.02671848013626647,0.0040735408193564695,0.00021651958537202115,9.027862772645792e-06,3.5507940389883116e-07
500,0.01685991293966519,0.0026059442738681888,9.419139593566794e-05,1.1869218742822224e-06,1.1732638299032282e-08,1.0940117879762731e-10
28,0.03999452195365151,0.040413170841102165,0.009549522483862207,0.00078669280097805,5.0838338018571836e-05,3.099062134445891e-06
29,0.04627969898605342,0.026444284091057643,0.0035335351423255875,0.00016460832936554244,6.015293848536539e-06,2.0735507007488783e-07
