BC,0,7,14,21,28,35
0,0.036080807839473095,0.02947591062777317,0.01778182863457974,0.007690748554534403,0.002643055171508338,0.0008103426399275317
1,0.034978416923935066,0.027994053814448677,0.01654434765093384,0.007009975566059801,0.0023600911981286757,0.0007088688838012022
2,0.05302318848386288,0.028248426878614147,0.011113245445531545,0.0031345164066745694,0.0007024988421612241,0.00014045769114093834
3,0.03401077621923181,0.028587593254643016,0.0177442176543429,0.007896217821307163,0.0027920732539666137,0.0008807635712550697
50000,0.06656784560789233,0.1645419327131627,0.3003356580781286,0.39302502502556896,0.4086758121939285,0.3791076182305405
5,0.0561288158947366,0.032998811669286046,0.014326131463289597,0.004459052298263087,0.00110281235821429,0.00024332432614642012
30000,0.00911729719787007,0.002347029824862682,0.0004461586488423658,6.080552275088028e-05,6.584793515731486e-06,6.361596837517588e-07
10000,0.015458654587058977,0.05075202436089524,0.12304196476585061,0.21386324270078524,0.29536869342859234,0.363929803709849
15000,0.016119266946843704,0.04709551517591835,0.10160896499397908,0.15716922280354614,0.1931738822042373,0.2118137538969338
9,0.04477385071301309,0.03799027760649321,0.023803383764966338,0.010692713543729302,0.0038166522401665423,0.001215352043111276
20000,0.02401795098066205,0.04188810596613075,0.05394655351566878,0.049810360753447955,0.03654442175715094,0.023919238470175724
11,0.04548584512290795,0.039668808785892115,0.025547020789542938,0.011795445979965222,0.004327468296250663,0.001416375059015003
12,0.03737222513609676,0.03153342401869875,0.01964769085084317,0.008776773764582926,0.003115327551539971,0.0009865006483008446
13,0.043186104811853025,0.03732257241296962,0.023818659467004046,0.01089798143859185,0.003962052597518832,0.0012850477227821832
14,0.04260986336865378,0.03753743089536221,0.024419522133603735,0.011389188440539074,0.0042207907356730774,0.0013954674459473876
15,0.041375841428540505,0.03458766234922831,0.021350782368307012,0.009449076808121907,0.003322847338756738,0.0010424524292020512
2000,0.005166675899730915,3.1873587494684117e-06,1.4520075919392892e-09,4.742308787282938e-13,1.2307113192605418e-16,2.8493605557285793e-20
1500,0.016347230560997662,0.016763618955888248,0.0126943241663189,0.006891827372444404,0.002973066484688706,0.0011441940857779694
18,0.04681040843913442,0.04111449037888783,0.026666474560375103,0.012399931846229728,0.004581613153933881,0.0015102275299133411
19,0.04112736776832474,0.03536544290210891,0.02245667735002217,0.010223389317784467,0.003698194293024183,0.0011934641984563902
5000,0.010395256819506538,0.007991385558789435,0.0045365651994899395,0.001846355106118666,0.0005971022819389057,0.00017226897790836228
40000,0.01134253146408201,0.006376683204701164,0.002647267950548259,0.0007879233382271929,0.00018634401614708109,3.931622258622925e-05
1000,0.008790369447116244,0.006997079346826961,0.004112867141004657,0.001733227474890133,0.0005803792450825544,0.00017337761668125085
23,0.03884522126371216,0.03284922193059902,0.02051307586500511,0.009183738045932496,0.003267033691339242,0.001036842011021804
24,0.04300213409418275,0.03654256447522224,0.022931171683848565,0.010316597150592648,0.003688010279732308,0.0011761768319395892
25,0.045810349835346036,0.04088451957389182,0.02694464093101267,0.012731187214676195,0.004779812194859066,0.0016009494093702826
26,0.03691362586569187,0.031848583529086774,0.020291387688489614,0.009268647760451906,0.003364080900770121,0.001089284519875773
500,0.012883172478836816,0.011591997112374457,0.007702149048197984,0.0036690072960149965,0.0013887710553740673,0.00046896192563841666
28,0.0403199235770218,0.02215032866252723,0.008985843698114823,0.0026134882267397014,0.0006039870961041791,0.00012452587996780764
29,0.041938981223684293,0.03695131665596739,0.024041423040150348,0.011214332420954857,0.00415654134569583,0.0013744078630501502
