BC,s_1,s_2,s_3,average,standard deviation
0,0.0,0.0,0.0,0.0,0.0
1,0.0005575881042752636,-0.005510012646172825,0.013965692789824354,0.0030044227493089305,0.00813699475205825
2,0.040451077827376725,0.06914422163928494,0.04445670086412748,0.05135066677692971,0.01268776838685908
3,0.006614005951908874,-0.01800694741565697,0.04422053880603785,0.010942532447429917,0.02558798046719886
50000,0.3326920179982082,0.34505861996382703,0.365919452990363,0.34789003031746607,0.013711996511145247
5,0.03439421986407058,0.0436858688138284,0.037554041357850516,0.0385447100119165,0.003857438989623002
30000,0.21533449066618152,0.2723942173531294,0.23262833633394833,0.24011901478441974,0.023889130026486467
10000,0.16559707641646237,0.24338947046310144,0.17734020531786307,0.19544225073247565,0.034241078439221834
15000,0.18483315156967975,0.26266030842480587,0.1874963433916398,0.21166326779537514,0.03607674008175715
9,0.0029392213720009896,0.016639497037324823,0.022902366299599127,0.014160361569641644,0.008336321065090815
20000,0.14832810402313237,0.20247689482595962,0.15148276093958726,0.16742925326289307,0.02481586655636572
11,-0.008554305040053445,0.0245466843868721,0.011787241283031876,0.00925987354328351,0.013631081298006643
12,-0.017191672450850966,-0.002905118395123717,0.0076517492282155795,-0.004148347205919701,0.010180311507610274
13,-0.00036503142270622433,-0.004280859026935504,-0.004497964528306349,-0.0030479516593160255,0.0018991804279195744
14,-0.03795327621035059,-0.009762351120313074,0.012496605085320928,-0.011739674081780912,0.020643481380447075
15,-0.016752998817881497,0.0005717951213064049,0.01696895658906,0.00026258429749496937,0.013768666786514694
2000,0.1629749739422787,0.1583086825162761,0.13344821105897725,0.1515772891725107,0.012959968463260087
1500,0.0480270542587063,0.03424686681888708,-0.8153870620775271,-0.24437104699997791,0.40380848637091327
18,0.014361791602422534,-0.003863692654882003,0.007642076431773198,0.006046725126437909,0.007525553288358721
19,0.012200994688402826,-0.0016206611346819522,0.015013748297274353,0.008531360616998409,0.007269825992919791
5000,0.08946766381201672,0.13002874600471825,0.08489508007848455,0.10146382996507318,0.020284525329488986
40000,0.2443001221803394,0.29689350886237953,0.2596289555611118,0.26694086220127694,0.022084897776648443
1000,0.03997142497021812,0.04655371000810262,0.05366704463267286,0.04673072653699786,0.005592614214198391
23,-0.0025683333432721263,-0.025763599378222868,-0.006873842520032128,-0.011735258413842374,0.010074062900256215
24,-0.011053969056158654,0.014191941435132095,0.005145637778517278,0.0027612033858302396,0.010443599145356539
25,0.015142268906562293,-0.009274772616508631,0.0130404217866076,0.006302639358887088,0.011048265722646758
26,-0.007991915582028537,-0.025521854352024104,-0.01467972904988186,-0.016064499661311498,0.007223243987510406
500,-0.007164597412691529,-0.7234563945465836,-0.7792424905265463,-0.5032878274952738,0.3515505811846071
28,0.03123453260265371,0.0483136647239749,0.014178341389416371,0.031242179572014996,0.013935688444800502
29,0.004519779706361341,-0.00361813140901814,-0.0021127970614477232,-0.0004037162547015074,0.003535262105647939
