BC,s_1,s_2,s_3,average,standard deviation
0,0.0,0.0,0.0,0.0,0.0
1,-0.0016996335137571604,-0.00029527779170890404,0.0028498601873384434,0.0002849829606241263,0.001902104122561944
40000,-0.009817455067998044,-0.019307035850724883,-0.027330146740788992,-0.01881821255317064,0.0071578769463547035
3,-0.0954440102798431,-0.09948104646212735,-0.056455027315574606,-0.08379336135251503,0.019401250753852087
4,-0.0031139205298695424,0.0013232635321148549,-0.00014860166970139985,-0.0006464195558186958,0.0018453577044005695
5,-0.08855486592784304,-0.09762579195753346,-0.04684647670330523,-0.07767571152956058,0.02211186280014004
2000,-0.07505400583593122,-0.07256602099953233,-0.05938909712795923,-0.06900304132114092,0.006873546360200909
50000,0.0057487748303836315,0.006839268930011978,0.016219423489707684,0.009602489083367765,0.004700011350956848
8,-3.2561019209437564e-05,-0.005088955236185068,0.0034657809234090783,-0.0005519117773284758,0.0035117110357142634
15000,-0.11732405555826853,-0.0768299816803161,-0.10460038356987064,-0.09958480693615175,0.016907779502047717
30000,0.04237510778664599,0.009409163397339727,-0.0016555030285766565,0.016709589385136354,0.018701975597832307
10000,-0.0393429579515035,-0.032673314310667625,-0.030283742463721394,-0.03410000490863084,0.0038335302146763946
12,-0.0018708674570685182,-0.007739364507441473,0.003905645253631199,-0.0019015289036262643,0.004754104765154578
13,0.004080683466661227,0.0026126900627748226,-0.00014182590490148325,0.0021838492081781885,0.0017502999185210338
14,0.001663359468419315,0.0007203297821328575,0.00026451128916595376,0.0008827335132393753,0.0005825091049692411
15,0.000569751908271688,0.00493870602906156,0.004154084229089308,0.0032208473888075185,0.0019017778134219666
5000,0.02882734113133878,0.011628309885193545,0.014745706774223922,0.018400452596918748,0.007481958042422183
1000,-0.07087070071443835,-0.09283992973827088,-0.0627379208935554,-0.07548285044875487,0.012714471492506723
18,-0.007631244403029274,-0.005049611232351696,-0.00036656240814795285,-0.004349139347842974,0.0030068695534756864
19,-0.001173570910447017,-0.007361448941090664,-0.0007160789176159608,-0.003083699589717881,0.003030586232150895
20,-0.0031870747130532,-0.002642376598343613,0.00014667423216064302,-0.0018942590264120565,0.001460189584381238
500,-26.370509706303004,-12.564542349119963,-7.40608064174766,-15.447044232390207,8.00599797095612
22,0.0008964167771150744,-0.0014057491441441892,0.0018707052049411479,0.00045379094597067774,0.0013737361452640158
23,-0.001668618298762647,-0.0016754725730265055,0.000120217903960265,-0.001074624322609629,0.0008448856747374357
1500,-0.09915947686728474,-0.10980565393015944,-0.11276065845576122,-0.10724192975106846,0.0058410927288490375
25,-0.004530851359197625,-0.0022661921441555466,0.0014071688545350862,-0.0017966248829393615,0.0024468198509193
26,0.001153323542326422,-0.004754208450136881,-0.0032466520480644474,-0.002282512318624969,0.0025062465459869247
27,-0.085193111222896,-0.0987443411220304,-0.06017090064094681,-0.08136945099529107,0.01597796108788708
28,0.006351388866184533,0.005882300542697192,-0.0018474484766775815,0.003462080310734715,0.0037592847654909
