BC,s_1,s_2,s_3,average,standard deviation
0,0.0,0.0,0.0,0.0,0.0
1,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
10000,7.58373541802859,3.891246448443882,-2.320449610441433,3.0515107520103464,4.086733601907598
3,7.683028989790023,4.097278707242875,3.2852180100518815,5.021841902361593,1.9107238034668843
4,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
15000,8.323191173375987,4.777369800977922,4.116750106114339,5.739103693489416,1.8470220487928326
20000,8.495663267360351,4.903509584365942,4.045012584920285,5.814728478882192,1.927833460920768
7,7.696702417572591,4.093702004480784,3.2979724011622094,5.029458941071861,1.9137985304277558
2000,7.496202355122703,3.806087713420731,3.208528937622151,4.836939668721862,1.8961412832550812
1000,7.476308346650966,3.732561260900558,3.198946298250389,4.802605301933971,1.9031031169448374
10,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
11,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
50000,8.648357096669521,5.06195192408157,4.131976207461229,5.9474284094041066,1.947216053522881
13,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
14,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
15,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
30000,8.477810340014296,4.931573091578556,4.23157439498721,5.880319275526687,1.8588023772270006
17,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
18,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
19,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
500,7.68869796935252,4.00425332881656,3.4430234770887984,5.04532492508596,1.883137545867515
5000,8.330642837274087,4.77515033388229,3.94162908000474,5.682474083720373,1.9032056695025683
22,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
23,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
24,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
25,-5.76555725612686,-3.1469205711887596,-2.320449610441433,-3.744309145919017,1.4685245440018435
26,7.726789557964675,4.145592132858097,3.3289936257538613,5.067125105525544,1.9099859563405994
40000,8.579167805167783,4.994348173792122,4.040538474957555,5.871351484639153,1.9539089290767244
28,-5.625817487519624,-3.0696388808783595,-2.267955878205437,-3.654470748867807,1.4318589041728322
