BC,s_1,s_2,s_3,average,standard deviation
0.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0043263151662558,1.002955925862048,1.0026376352241755,1.0033066254174932,0.0007326448072284243
2.0,1.059224154956613,1.0618309636443761,1.0636590920315012,1.0615714035441635,0.0018198342962609236
3.0,1.0021680669817525,1.0029176517216567,1.0014684524262345,1.002184723709881,0.0005917503608825908
4.0,1.0539785399971253,1.0567501718340897,1.0589873346713816,1.0565720155008655,0.0020487086634455825
5.0,1.0043158905610616,1.0042128072172085,1.0045594357121226,1.0043627111634643,0.00014533170101210067
6.0,1.0044345816158144,1.007464851744086,1.0079012760573731,1.0066002364724245,0.0015416792281526858
7.0,1.0021191559799925,1.0031647656665426,1.0030306139376053,1.00277151186138,0.0004645250754480319
8.0,1.0029671843499375,1.0043554223456164,1.0028179237777675,1.0033801768244404,0.000692289703101919
9.0,1.0034267564661383,1.0027205256232685,1.003251470550489,1.003132917546632,0.00030025723626893135
10.0,1.0054117276141812,1.0067784885050122,1.0052110211118785,1.0058004124103572,0.000696441148611105
11.0,1.0009413413135861,1.0045128261059186,1.0038268954851002,1.0030936876348682,0.0015474863961053712
12.0,1.0074635567565946,1.008498666668364,1.0080666384899495,1.0080096206383027,0.00042450081186856474
13.0,1.003829205401008,1.004175604780379,1.0040768861107932,1.0040272320973933,0.0001457103823620879
14.0,1.0006489199348187,1.0017676861648046,1.0003983907069287,1.0009383322688505,0.0005952938417606615
15.0,1.0024032124614919,1.0046357731830629,1.003275977701587,1.0034383211153806,0.000918639712428832
16.0,1.0046082143609676,1.0059409226932885,1.004950970677286,1.0051667025771807,0.0005650563772660499
17.0,1.0610978836788936,1.0611784710137397,1.0634905918171833,1.0619223155032722,0.001109426737017919
18.0,1.0032375721882987,1.0035702978013246,1.0019748211560953,1.0029275637152395,0.0006872483158191541
500.0,1.049114840719938,1.0487704600440653,1.048191466478386,1.0486922557474632,0.0003810003775113644
1000.0,1.0876195737427554,1.0885274006983334,1.0914923922251942,1.0892131222220944,0.0016537515443362254
1500.0,1.1177663937352322,1.119863997061671,1.121868854764702,1.1198330818538684,0.0016749653602656255
2000.0,1.1247475522602899,1.1284746837898132,1.129511563157702,1.1275779330692683,0.0020456574083919862
5000.0,1.0851193138732724,1.0929529557446902,1.0888068204350474,1.0889596966843367,0.0031998973528437865
10000.0,1.1171921060357608,1.124244889362801,1.120874671815927,1.120770555738163,0.0028802278014977358
15000.0,1.1623288881500515,1.173528567754286,1.1750891879788274,1.170315547961055,0.005683246435728738
30000.0,0.9099714802387202,0.8897871893235137,0.8841119191868355,0.894623529583023,0.011097202794048347
40000.0,0.9533957193519006,0.93087577141241,0.9287189943100446,0.937663495024785,0.01115915419663267
50000.0,0.9928208294520963,0.97574860227128,0.9773158177689487,0.981961749830775,0.007705138924582707
