BC,s_1,s_2,average,standard deviation
ref6,1.0,1.0,1.0,0.0
ref7,0.9944053642348532,0.9946518150763798,0.9945285896556164,0.00012322542076331766
ref8,1.0087035572888337,1.0080186925361503,1.008361124912492,0.00034243237634168366
ref9,1.0056908353436345,1.0059663405907764,1.0058285879672053,0.00013775262357096363
ref10,0.99655918380002,0.9974720036046196,0.9970155937023197,0.0004564099022998369
P3_A11,1.1210697253703337,1.1176699956851814,1.1193698605277576,0.0016998648425761154
P1_A11,1.0051306948715997,1.0051230973754894,1.0051268961235444,3.7987480551171515e-06
P3_B11,0.9959655638191633,0.9962157909918494,0.9960906774055064,0.0001251135863430397
P1_B11,0.9707891193661289,0.9704287397663629,0.9706089295662459,0.00018018979988299044
P3_C11,0.9677244603198518,0.9693569822377445,0.9685407212787982,0.0008162609589463243
P1_C11,1.000678837640302,1.0005723849306083,1.000625611285455,5.322635484683591e-05
P3_D11,0.9161581907566604,0.9169465536538012,0.9165523722052308,0.0003941814485703965
P1_D11,1.0075812250001401,1.0055147354003404,1.0065479802002404,0.0010332447998998573
P3_E11,0.9915174039711891,0.9907711713551574,0.9911442876631733,0.00037311630801589724
P1_E11,0.9768364354092133,0.9773573991799877,0.9770969172946005,0.0002604818853871871
P3_F11,0.9892634252982648,0.9861265802211266,0.9876950027596958,0.001568422538569092
P1_F11,1.0202658629205859,1.016387883789969,1.0183268733552775,0.0019389895653084688
P3_G11,1.0349299362693094,1.0287263534226305,1.0318281448459699,0.0031017914233394395
P1_G11,1.0327418024165296,1.0312004517867899,1.0319711271016598,0.0007706753148698509
P3_H11,1.0991725153478307,1.096643503011912,1.0979080091798714,0.0012645061679593672
P1_H11,1.0238382781548605,1.022800353027922,1.023319315591391,0.0005189625634692829
P3_A12,0.9304694703067385,0.9302336903126202,0.9303515803096793,0.00011788999705919512
P1_A12,1.0004961285693073,0.9983118034638366,0.9994039660165719,0.0010921625527353096
P3_B12,0.9876315459978782,0.9865912636641667,0.9871114048310224,0.0005201411668557254
P1_B12,1.0205059578441062,1.0188000836360005,1.0196530207400534,0.0008529371040528755
P3_C12,1.0378198042183082,1.0317342325220669,1.0347770183701877,0.003042785848120677
P1_C12,1.0573230140948715,1.0544476277325634,1.0558853209137173,0.0014376931811540539
P3_D12,1.0113614772259156,1.0102138641289309,1.0107876706774233,0.0005738065484923727
P1_D12,1.0164500481786942,1.0137344558115615,1.015092251995128,0.001357796183566351
P3_E12,1.043831500634592,1.0414869276545626,1.0426592141445772,0.0011722864900146623
P1_E12,1.0410128550668143,1.0405204884603976,1.040766671763606,0.00024618330320835824
P3_F12,0.8562679043167993,0.8516138514637828,0.853940877890291,0.002327026426508283
P1_F12,0.9549251769601363,0.9599259557021742,0.9574255663311553,0.0025003893710189296
P3_G12,0.985589935199944,0.9848192915676863,0.9852046133838152,0.0003853218161288252
P1_G12,1.0692047941401952,1.0644950632847137,1.0668499287124544,0.002354865427740771
P3_H12,0.9577167085641811,0.9567625095530492,0.9572396090586152,0.0004770995055659588
P1_H12,1.0209652685659343,1.0183292365023566,1.0196472525341456,0.0013180160317888268
P4_A11,1.0078509204307526,1.0066907897326443,1.0072708550816984,0.0005800653490541929
P4_B11,0.9594080633296381,0.9597458593524942,0.9595769613410662,0.0001688980114280536
P6_C11,0.9667744290904466,0.9651008014590905,0.9659376152747685,0.0008368138156780724
P4_C11,1.0044075663522773,1.0007330295922126,1.002570297972245,0.0018372683800323975
P6_D11,0.9863781232440215,0.9849576227138772,0.9856678729789494,0.0007102502650721543
P4_D11,0.9352987395309249,0.9344054065465833,0.9348520730387542,0.0004466664921707886
P6_E11,1.023482716704873,1.0200388302435421,1.0217607734742076,0.0017219432306654348
P4_E11,0.9764509856059269,0.9767161420835224,0.9765835638447247,0.00013257823879775366
P6_F11,0.9985919040445783,0.9946154229699818,0.9966036635072801,0.001988240537298236
P4_F11,1.0602157144362963,1.058205486317197,1.0592106003767467,0.0010051140595496166
P6_G11,0.9593687736714012,0.9520610843051014,0.9557149289882513,0.003653844683149887
P4_G11,0.975417848523889,0.9757644342682243,0.9755911413960567,0.00017329287216766298
P6_H11,1.0198519916840807,1.0180567629231128,1.0189543773035967,0.0008976143804839687
P4_H11,1.018364435480349,1.0170648555860173,1.0177146455331831,0.000649789947165802
P6_A12,1.0353194394582872,1.0346290151740536,1.0349742273161704,0.00034521214211680196
P4_A12,1.0392985385099205,1.0358973876083637,1.037597963059142,0.0017005754507783966
P6_B12,1.0474032917380736,1.0432482826409304,1.045325787189502,0.002077504548571585
P4_B12,0.961090118562326,0.9605686152617228,0.9608293669120244,0.00026075165030159386
P6_C12,1.039420128655543,1.0371623099039258,1.0382912192797344,0.0011289093758085622
P4_C12,0.9131603267973842,0.9138044390595886,0.9134823829284864,0.00032205613110219966
P6_D12,0.9849684742499355,0.9838016086444333,0.9843850414471844,0.0005834328027510827
P4_D12,0.9648384579627614,0.9633469471146919,0.9640927025387267,0.0007457554240347108
P6_E12,1.0988530462367223,1.0944262012231922,1.0966396237299572,0.0022134225067650393
P4_E12,0.9676683967377934,0.9657036261989022,0.9666860114683478,0.000982385269445607
P6_F12,0.9517303663068335,0.9502943974408896,0.9510123818738616,0.0007179844329719409
P4_F12,1.0146821781390762,1.0133789151007535,1.0140305466199149,0.0006516315191613664
P6_G12,1.0307181849399183,1.0272232253376137,1.028970705138766,0.0017474798011523074
P4_G12,1.0434251705469286,1.0409340189820642,1.0421795947644963,0.0012455757824322289
P6_H12,1.0005501701065034,0.9984039388690384,0.9994770544877709,0.0010731156187324675
P4_H12,1.0018034331668555,0.9990295103056962,1.0004164717362758,0.0013869614305796474
P7_A11,1.0191124323704437,1.0193535431651224,1.019232987767783,0.00012055539733935028
P9_B11,1.0057715979417252,1.0036774052568795,1.0047245015993025,0.0010470963424228374
