BC,s_1,s_2,average,standard deviation
ref1,1.0,1.0,1.0,0.0
ref2,0.9803773850163333,0.9838443013307405,0.9821108431735369,0.0017334581572036045
ref3,0.9853266216869572,0.9862693016723046,0.9857979616796309,0.00047133999267373605
ref4,0.9743825688198152,0.9779714464734858,0.9761770076466505,0.0017944388268352762
ref5,0.9769117091277789,0.9799060488393927,0.9784088789835859,0.0014971698558068904
P2_A3,1.0148261260471705,1.0131662505945254,1.013996188320848,0.0008299377263225605
P1_A3,0.8307909318616469,0.22636481091272898,0.5285778713871879,0.30221306047445895
P2_B3,0.9641703211341247,0.9619948994327981,0.9630826102834614,0.0010877108506632815
P1_B3,0.9402054296135887,0.9421842481830439,0.9411948388983162,0.000989409284727627
P2_C3,1.0415167991818581,1.04195603320117,1.041736416191514,0.00021961700965589248
P1_C3,0.9911073184188404,0.9856699652420047,0.9883886418304225,0.0027186765884178454
P2_D3,0.9856357727974432,0.982204845178945,0.983920308988194,0.0017154638092490848
P1_D3,0.999290659341271,0.998654415730078,0.9989725375356745,0.00031812180559653847
P2_E3,1.0183945101515461,1.0152800076723734,1.0168372589119596,0.001557251239586388
P1_E3,1.0470044595977392,1.0436753917303039,1.0453399256640217,0.0016645339337176823
P2_F3,0.9487651515728953,0.95207414778412,0.9504196496785077,0.0016544981056123564
P1_F3,0.9605142971107717,0.9616192779101457,0.9610667875104587,0.0005524903996869668
P2_G3,0.9321298768957329,0.9268860745547586,0.9295079757252458,0.002621901170487162
P1_G3,0.9253628794396724,0.9164313282383079,0.9208971038389901,0.004465775600682287
P2_H3,1.0198830257412053,1.0137824554525323,1.0168327405968687,0.003050285144336473
P1_H3,0.9734862776988298,0.9709851637385137,0.9722357207186718,0.001250556980158024
P2_A4,0.9149856217353833,0.9181100222315862,0.9165478219834848,0.0015622002481014419
P1_A4,0.9797291225564033,0.9784161805907525,0.9790726515735779,0.0006564709828253967
P2_B4,1.0120013814423132,1.012721807567422,1.0123615945048676,0.0003602130625544042
P1_B4,0.9701721448000912,0.45525823495997425,0.7127151898800327,0.25745695492005843
P2_C4,0.9195138323254615,0.9132917566831765,0.9164027945043189,0.0031110378211424705
P1_C4,1.1107816475846903,1.1108579502543408,1.1108197989195157,3.815133482520938e-05
P2_D4,0.9591897384938818,0.947600165191876,0.9533949518428788,0.0057947866510029145
P1_D4,0.9820133041811807,0.984345539750823,0.9831794219660018,0.001166117784821119
P2_E4,1.0798649407926424,1.0738878128313107,1.0768763768119767,0.002988563980665826
P1_E4,0.8991461003051464,0.9056578745296271,0.9024019874173868,0.003255887112240341
P2_F4,1.0047382479787532,1.0018853556390497,1.0033118018089016,0.0014264461698517694
P1_F4,0.31603786924495975,0.2938052529953615,0.3049215611201606,0.011116308124799135
P2_G4,1.0163920892765204,1.0179628483545569,1.0171774688155386,0.0007853795390182494
P1_G4,1.1188861213647667,1.1107985961547213,1.114842358759744,0.004043762605022705
P2_H4,1.0211788404489932,1.0199277870256689,1.020553313737331,0.000625526711662161
P1_H4,1.0184823569907195,1.0132806364323537,1.0158814967115366,0.002600860279182937
P5_A3,0.9522661951781102,0.9524676295157366,0.9523669123469234,0.00010071716881321358
P4_A3,0.9543652663222998,0.9640165177339655,0.9591908920281327,0.004825625705832837
P5_B3,0.9551152982221794,0.9514089623296068,0.9532621302758931,0.001853167946286316
P4_B3,0.9477220984489033,0.9537793376426454,0.9507507180457744,0.0030286195968710627
P4_C3,0.9221556019287038,0.9278441970000357,0.9249998994643698,0.0028442975356659517
P5_D3,0.9991293843806028,1.0000831545004238,0.9996062694405133,0.00047688505991050345
P4_D3,0.970231841291857,0.968958811388505,0.9695953263401811,0.0006365149516759927
P5_E3,1.0194807340599215,1.0148439473487834,1.0171623407043524,0.0023183933555690484
P4_E3,0.939419465539164,0.9258413919058889,0.9326304287225264,0.006789036816637561
P5_F3,0.9563332936388276,0.9595172195212895,0.9579252565800586,0.0015919629412309844
P4_F3,0.9905887950312025,0.9899485466432746,0.9902686708372386,0.0003201241939639332
P5_G3,0.9546610558245918,0.9578216646642813,0.9562413602444366,0.001580304419844747
P4_G3,1.0718345625451433,1.0691174574345546,1.070476009989849,0.001358552555294379
P5_H3,1.0670381488522709,1.0629171797364256,1.0649776642943483,0.002060484557922626
P4_H3,0.9949814229149513,0.43027626608401615,0.7126288444994837,0.28235257841546757
P5_A4,1.0675835910440419,1.0685054522550999,1.0680445216495709,0.00046093060552898635
P4_A4,0.9766843713118863,0.9739570155539556,0.975320693432921,0.0013636778789653525
P5_B4,0.9739792518408817,0.9703111688968943,0.972145210368888,0.0018340414719937304
P4_B4,1.0315341368315152,1.0253740620388234,1.0284540994351694,0.0030800373963458805
P5_C4,0.9917685820522796,0.986038806979389,0.9889036945158343,0.0028648875364453152
P4_C4,0.980887296753481,0.41405746107797525,0.6974723789157281,0.28341491783775286
P5_D4,1.0164265773140986,1.0189704595730984,1.0176985184435985,0.0012719411294999095
P4_D4,1.0452844381230835,1.0443987384798923,1.0448415883014879,0.0004428498215955923
P5_E4,0.9628229995369757,0.949070723983504,0.9559468617602398,0.006876137776735847
P4_E4,0.9434893875976663,0.9306181390322473,0.9370537633149568,0.006435624282709496
P5_F4,1.0533691571698733,1.0475849945025508,1.050477075836212,0.002892081333661256
P4_F4,0.94219470351914,0.9407783457519079,0.941486524635524,0.000708178883616073
P5_G4,0.973739849369283,0.9727587579463113,0.9732493036577972,0.0004905457114858791
P4_G4,0.9576506912650702,0.9479138521247615,0.9527822716949159,0.004868419570154325
P5_H4,1.0297181225531726,1.0246492888216188,1.0271837056873956,0.002534416865776934
P4_H4,0.9752912308989107,0.9760135138857299,0.9756523723923203,0.0003611414934096002
P8_A3,0.9014497362119193,0.9025946796459361,0.9020222079289277,0.0005724717170084159
P8_B3,0.5352820208827032,1.005572813672459,0.7704274172775811,0.23514539639487797
P8_C3,1.0072723902284584,0.9953160924602567,1.0012942413443575,0.0059781488841008645
P8_D3,0.9974722234834648,0.9687352816391813,0.9831037525613231,0.014368470922141718
P8_E3,0.9680507808872919,0.9007267876171368,0.9343887842522143,0.03366199663507757
P8_F3,0.9104036442508854,0.9977844343714442,0.9540940393111648,0.043690395060279386
P8_G3,0.9960502179212176,0.9867947495889611,0.9914224837550893,0.004627734166128272
P8_H3,0.9917179055755682,0.8975099393445103,0.9446139224600392,0.047103983115528936
P8_A4,0.8992066269894774,0.9025667283328306,0.9008866776611539,0.0016800506716765917
P8_B4,0.9046713934457993,0.9465508189227091,0.9256111061842542,0.020939712738454908
P8_C4,0.5123416275227598,1.0673975753979512,0.7898696014603555,0.2775279739375957
P7_C4,0.9424846459413472,1.5001618924108062,1.2213232691760767,0.2788386232347295
P8_D4,1.07530344074597,1.0275198240646353,1.0514116324053027,0.023891808340667398
P8_E4,1.4839960870287254,0.9957050476641424,1.239850567346434,0.24414551968229153
P8_F4,1.030096829367284,0.9362516834307775,0.9831742563990308,0.04692257296825331
P8_G4,1.0189419261236692,1.0191122922794726,1.0190271092015708,8.51830779017293e-05
P8_H4,0.9963297393292896,0.9668987535539398,0.9816142464416147,0.014715492887674875
P11_A3,0.5248014933699456,0.9397583131523727,0.7322799032611591,0.20747840989121352
P11_B3,0.9383375673346634,0.9907360572093814,0.9645368122720224,0.02619924493735898
P11_C3,1.021336278613256,0.9812820388255075,1.0013091587193816,0.02002711989387429
P11_D3,0.9694351770006024,0.9843265133886213,0.9768808451946118,0.007445668194009436
P11_E3,1.336746237325059,1.0079330176873003,1.1723396275061795,0.16440660981887933
P11_F3,0.937142971664963,0.9841116835514119,0.9606273276081874,0.023484355943224455
P10_F3,0.9901708358522401,1.4775865002387218,1.233878668045481,0.24370783219324088
P11_G3,0.9849521465780436,0.9518450760345979,0.9683986113063208,0.016553535271722875
P11_H3,0.9839001060558087,0.9397149031044622,0.9618075045801354,0.022092601475673268
P11_A4,1.0089529511199444,0.9661790081028474,0.9875659796113959,0.021386971508548513
P11_B4,0.9826108936049462,0.9273114448498331,0.9549611692273896,0.027649724377556584
P11_C4,1.4598801714048544,0.977902156800227,1.2188911641025406,0.2409890073023137
P11_D4,0.9558886675393534,0.9402885023076792,0.9480885849235163,0.0078000826158370895
P10_D4,0.9376169861352045,0.4127518439341247,0.6751844150346646,0.2624325711005399
P11_E4,0.9633618053534494,1.080994898187012,1.0221783517702308,0.05881654641678136
P11_F4,0.9220800590702092,0.9909493434310458,0.9565147012506274,0.03443464218041831
P11_G4,0.9766558113723665,0.9925202759550338,0.9845880436637001,0.007932232291333663
P11_H4,1.0249562098211036,0.9486780058214113,0.9868171078212574,0.03813910199984616
