BC,s_1,s_2,average,standard deviation
ref1,1.0,1.0,1.0,0.0
ref3,0.9973974120763469,0.9969559750939084,0.9971766935851276,0.0002207184912192406
ref4,1.0920280328032124,1.0869415430279044,1.0894847879155583,0.002543244887654006
ref5,0.573197242637736,0.6481120673125811,0.6106546549751586,0.03745741233742256
P3_A9,1.086243484499007,1.081935903101485,1.084089693800246,0.0021537906987609823
P1_A9,1.0795908934876377,1.076115489046937,1.0778531912672875,0.0017377022203503012
P3_B9,1.1024934957424686,1.0984993997000636,1.100496447721266,0.0019970480212024855
P1_B9,1.0718745614789205,1.068279871923151,1.0700772167010357,0.0017973447778847351
P1_C9,1.0812705853579356,1.0784153759957469,1.0798429806768413,0.0014276046810943743
P1_D9,1.0733501461395014,1.0697963435628286,1.071573244851165,0.0017769012883364077
P1_F9,1.0764017299252013,1.0728558164912336,1.0746287732082176,0.0017729567169838534
P1_G9,1.0794532784142519,1.076411407641545,1.0779323430278984,0.0015209353863534503
P1_H9,1.1036516618999888,1.0990974113140646,1.1013745366070267,0.00227712529296209
P1_A10,1.0724344845402827,1.067309572978934,1.0698720287596082,0.0025624557806743775
P3_B10,1.1071634165365818,1.1030166533335406,1.1050900349350612,0.0020733816015205964
P1_B10,1.0766441101034434,1.0726508293454922,1.074647469724468,0.0019966403789756226
P3_C10,1.090605577261632,1.0869884590468633,1.0887970181542477,0.001808559107384422
P1_C10,1.0726742897173904,1.0687187607603001,1.0706965252388452,0.001977764478545141
P3_D10,1.1041352421244055,1.0979951418333094,1.1010651919788574,0.0030700501455480644
P1_D10,1.0876531870030275,1.0837289223413153,1.0856910546721714,0.00196213233085607
P3_E10,1.0889196168139152,1.0840240042628189,1.086471810538367,0.002447806275548192
P1_E10,1.0753975005192904,1.0715402243980174,1.073468862458654,0.0019286380606364784
P3_F10,1.1357354939486244,1.1301421110296022,1.1329388024891132,0.002796691459511114
P1_F10,1.0748164069339874,1.0713322598818191,1.0730743334079031,0.0017420735260841314
P3_G10,1.0831558231082457,1.0797916751421965,1.081473749125221,0.0016820739830245568
P1_G10,1.0949668124610017,1.0907953553892114,1.0928810839251066,0.0020857285358951705
P3_H10,1.091575896105824,1.0878647728373452,1.0897203344715845,0.0018555616342393888
P1_H10,1.076750376346256,1.0730177293563807,1.0748840528513184,0.0018663234949376495
P6_A9,1.078052899448938,1.0743486755323288,1.0762007874906334,0.001852111958304592
P4_A9,1.073236806251616,1.0704980796013375,1.0718674429264767,0.0013693633251392612
P4_B9,1.077669152969115,1.0732824707674646,1.0754758118682899,0.0021933411008251413
P6_C9,1.080908784640056,1.0776202249811544,1.079264504810605,0.001644279829450812
P4_C9,1.0681820251359877,1.0645581004853553,1.0663700628106714,0.0018119623253162187
P4_D9,1.0901366083280077,1.086765676318433,1.0884511423232204,0.0016854660047873615
P6_E9,1.090622135367816,1.0858827919084495,1.0882524636381328,0.002369671729683276
P4_E9,1.0904048066751209,1.0870244314839068,1.0887146190795138,0.0016901875956070178
P6_F9,1.0884458841017237,1.0842908847557524,1.086368384428738,0.00207749967298565
P6_G9,0.5801484552896301,0.6509907891674463,0.6155696222285383,0.03542116693890812
P4_G9,1.0986067675289526,1.0940915881735642,1.0963491778512584,0.002257589677694183
P6_H9,1.0877687479451834,1.0834991341604794,1.0856339410528313,0.0021348068923520147
P4_H9,1.078007810758047,1.0744648591959702,1.0762363349770085,0.001771475781038423
P6_A10,0.5801484552896301,0.6520133592682269,0.6160809072789285,0.0359324519892984
P4_A10,1.0876329379116076,1.084209101647013,1.0859210197793103,0.0017119181322973187
P4_B10,1.072453455002445,1.0687500075904515,1.0706017312964482,0.0018517237059967329
P6_C10,1.0893430058979765,1.0854869742553919,1.087414990076684,0.001928015821292317
P6_D10,0.5651195400538587,0.6436820021205251,0.6044007710871919,0.0392812310333332
P4_D10,1.0733361217460096,1.0688997857490878,1.0711179537475486,0.0022181679984608627
P6_F10,1.0835070953715493,1.0799686009165226,1.0817378481440358,0.0017692472275133708
P4_F10,1.0843566494822368,1.0815508778829308,1.0829537636825837,0.0014028857996529753
P4_G10,1.077947598061722,1.0739339798809173,1.0759407889713195,0.002006809090402295
P6_H10,1.0883416962619612,1.0835560544240088,1.085948875342985,0.0023928209189761906
P4_H10,1.07367599856783,1.0690987325142978,1.0713873655410637,0.0022886330267660737
P9_A9,1.0786266810893836,1.0738798189612966,1.0762532500253401,0.0023734310640435297
P9_B9,1.0871609484449423,1.0834503248130893,1.0853056366290157,0.0018553118159264637
P9_C9,1.081118590324668,1.0759636074265668,1.0785410988756174,0.0025774914490506173
P7_C9,1.0932319333753642,1.0893120532710954,1.0912719933232298,0.0019599400521344013
P9_E9,1.0930235999664684,1.0896280600511095,1.091325830008789,0.0016977699576794514
P9_F9,1.0954293659352157,1.0912908523575333,1.0933601091463745,0.0020692567888411784
P9_G9,1.0789149096864386,1.0757263557561647,1.0773206327213016,0.0015942769651369204
P9_H9,1.0838892166201697,1.0800908888143437,1.0819900527172566,0.0018991639029130036
P9_A10,1.079916722029488,1.0765865243923802,1.0782516232109343,0.0016650988185539228
P9_B10,1.0753797369283782,1.071909319466932,1.0736445281976552,0.0017352087307230812
P7_B10,0.5684046098249066,0.643660937571918,0.6060327736984124,0.037628163873505704
P9_C10,1.020757967943557,1.0172888912357352,1.019023429589646,0.0017345383539109083
P7_C10,1.0752728859595835,1.0711164193358889,1.0731946526477363,0.0020782333118473106
P7_D10,1.0514250429476648,1.0482561344564938,1.0498405887020792,0.0015844542455855093
P7_E10,1.0886799974661996,1.0848181563480037,1.0867490769071018,0.0019309205590979373
P9_F10,1.0728103045530126,1.069749135966765,1.0712797202598887,0.0015305842931238043
P9_G10,1.0871726965294897,1.0831579718243125,1.0851653341769012,0.002007362352588582
P7_G10,1.0724274696922083,1.0697334955245272,1.0710804826083677,0.0013469870838405118
P9_H10,1.0645403287129505,1.062008528609817,1.0632744286613838,0.0012659000515666818
P7_H10,1.1002147609584279,1.09720835418851,1.098711557573469,0.0015032033849589066
P12_A9,1.063983203410412,1.0615578263162653,1.0627705148633386,0.0012126885470733484
P12_B9,1.0765981449818887,1.0723851073933695,1.074491626187629,0.002106518794259604
P12_C9,1.0799762731540485,1.0747405291066363,1.0773584011303425,0.0026178720237061137
P12_D9,1.0642077488855173,1.0614769085645506,1.062842328725034,0.001365420160483355
P10_D9,1.414762469149855,1.3360485122128558,1.3754054906813553,0.039356978468499615
P12_E9,1.0781531985126096,1.073347350865798,1.0757502746892038,0.0024029238234057892
P10_F9,1.403888534124872,1.3275682981896018,1.365728416157237,0.03816011796763508
P12_G9,1.082301668234539,1.0781905537234588,1.080246110978999,0.0020555572555400747
P12_H9,1.0792967092562864,1.0746753685955923,1.0769860389259394,0.002310670330347042
P12_A10,1.080536178335993,1.0775696974009707,1.0790529378684819,0.0014832404675111377
P12_B10,1.0788691228487572,1.075157997250633,1.077013560049695,0.0018555627990620716
P12_C10,1.0930253629702675,1.0891570188013904,1.091091190885829,0.001934172084438579
P12_D10,1.0688281229061962,1.0655075441735669,1.0671678335398815,0.0016602893663146823
P12_E10,1.0981889383454724,1.0940219208880628,1.0961054296167676,0.002083508728704775
P12_F10,1.0698562698048764,1.0662660341283283,1.0680611519666023,0.0017951178382740185
P12_G10,1.081941128976113,1.0779070818354277,1.0799241054057704,0.002017023570342613
P10_G10,1.033180098262286,1.0258078247869316,1.0294939615246088,0.003686136737677259
P12_H10,1.0759005069807346,1.0717990586972304,1.0738497828389826,0.002050724141752114
