BC,0,7,14,21,28,35
0,0.04094122757122738,0.024911390317416772,0.008832691682999489,0.0017839285404705938,0.00027771719022255616,3.975627054710721e-05
1,0.03952167126438727,0.025069236701807784,0.009266269327308242,0.0019510033044289844,0.00031662996821507216,4.7252369940524694e-05
40000,0.012991270025670215,0.060873794174109284,0.1662138204217481,0.25851941836776565,0.30992751550573566,0.341668282991187
3,0.0445024757004658,0.03917017806524651,0.020090230450707937,0.005869533275747318,0.0013217920822840216,0.0002737160655608843
4,0.03849587225068257,0.02366980769206909,0.00848073109726701,0.0017308567838316257,0.000272288878058398,3.93891161738193e-05
5,0.049006469098453895,0.042074696274123385,0.021049731710392934,0.005998759050258141,0.0013177019777844403,0.00026616475290408944
2000,0.025000543616190002,0.02649993119758689,0.016368091311104952,0.0057589142221754494,0.0015617952834582277,0.0003894800075519793
50000,0.020211929536988405,0.0923860481914495,0.2460724561684854,0.3733437589087284,0.43661204606969267,0.4695264875726288
8,0.047234449706458785,0.03463406436693532,0.014798103412750228,0.0036016203714692246,0.0006756639326772292,0.00011655773646664155
15000,0.010435593504954512,0.0402182455275777,0.0903206567773878,0.1155421197133578,0.1139290565383679,0.10330140701013722
30000,0.011947126489557498,0.03583062386450712,0.06261858890206241,0.062336363205902794,0.04783222379181046,0.033750269812017876
10000,0.0192521663172236,0.05565933049928259,0.0937679345719944,0.08998290290332034,0.06655896742015335,0.04527210806988706
12,0.046850668877355194,0.03417907342491122,0.014529904943008248,0.0035184755630045116,0.0006567305681336924,0.0001127190940154588
13,0.04307917443686022,0.026963886790138544,0.009834575453486753,0.0020432335744300536,0.0003272060629315208,4.818393163626022e-05
14,0.04657088698183445,0.03405616057923094,0.014512253595179096,0.0035225998380865203,0.0006590717383907313,0.00011339127355101567
15,0.044416673371360536,0.03168123773052167,0.013167891844056433,0.003117594589627929,0.0005689367057789827,9.547415740214576e-05
5000,0.017124494810815863,0.024776273402634726,0.02088873785932104,0.010031772918572964,0.003713505848168042,0.0012640611892428247
1000,0.025701843733543138,0.029330897407494637,0.019504931142509032,0.007388440326789175,0.0021572577855134964,0.0005792004434568614
18,0.042425211917261785,0.032237783913248615,0.014274612841558128,0.003600416755750794,0.000699974367264076,0.00012513795827187433
19,0.047728235476458894,0.03495545602635701,0.01491806738041967,0.0036265981400151136,0.0006795590975438981,0.00011709344757554772
20,0.043370617030855825,0.03288206515339687,0.014527154946218127,0.0036558749306942837,0.0007091580177813175,0.0001264946828935422
500,0.007344663959078195,0.003284739076000095,0.000856027708080222,0.00012707614907078528,1.4540562083264625e-05,1.5299453229981477e-06
22,0.04439227690771374,0.027437768497759134,0.009882075160007876,0.002027387646268054,0.0003206021019336505,4.662013218722339e-05
23,0.04506223861827207,0.03298811510085266,0.014072142944184362,0.0034194184665682875,0.0006404499467842756,0.00011030512744638601
1500,0.016937322515759867,0.02711233564373515,0.025289899637369623,0.013437440596325047,0.005503347483823596,0.0020725970649686076
25,0.04841888957252314,0.03463626402856769,0.01443794079073553,0.0034282205137585874,0.0006274413963981183,0.00010559786885552068
26,0.03962134776577653,0.02891134197704775,0.01229320872759152,0.0029774984111562235,0.0005558770544777228,9.542969207021803e-05
27,0.03645080714932295,0.031140763402434418,0.015502771960471508,0.004396213146238461,0.0009609240185617572,0.0001931420882816372
28,0.044963851792947755,0.03242849097355673,0.013628497231594122,0.003262559786186763,0.0006020186059718347,0.00010215012781893608
