BC,s_1,s_2,s_3,average,standard deviation
0,1.0,1.0,1.0,1.0,0.0
1,0.9995587218067552,1.0042910974039108,1.0032669175668283,1.0023722455924982,0.0020329245197296896
2,1.0175689672128192,1.0183288797037955,1.0149016031987061,1.0169331500384402,0.0014696379758318584
3,1.0053917972675965,1.0092018102847071,1.0052582875612448,1.006617298371183,0.001828338514204327
50000,1.3429266934103643,1.3535619800581422,1.361286493021461,1.3525917221633224,0.007526690761405992
5,1.0094052076508047,1.0124378978093347,1.0116001785974513,1.0111477613525304,0.0012787528877876082
30000,1.2266656086248038,1.2407013681257155,1.2435194340534026,1.2369621369346406,0.007371080667927939
10000,1.1938818539908675,1.2064123017905484,1.2053569981783112,1.2018837179865758,0.005674550612624648
15000,1.2146387531545288,1.2224440620148622,1.226029630455745,1.2210374818750453,0.004755479098901648
9,0.9994446870135828,1.004849677490267,1.0015224116000847,1.0019389253679782,0.00222614664123093
20000,1.2031925234041332,1.2101935141291924,1.208095985784974,1.2071606744394332,0.0029336636103359827
11,1.0015956632736627,1.0110194604773959,1.0069738105207404,1.0065296447572665,0.003860047569081185
12,1.002089890358794,1.00465064059767,1.0068260678842298,1.0045221996135647,0.001935668222760842
13,1.0097246329718574,1.0144363669208167,1.0147657439836943,1.0129755812921228,0.0023026971212275972
14,1.0085708129909852,1.0103751067517204,1.0094729066389017,1.0094729421272024,0.0007365998437422071
15,1.0048971898320795,1.0092693183175647,1.0041941266289174,1.0061202115928538,0.0022451769551083555
2000,1.0964211991180346,1.1030337633259906,1.0987910072522047,1.0994153232320765,0.0027354255224282366
1500,1.0278336706900437,1.0284573293556416,1.030362489621705,1.0288844965557968,0.0010756657349283332
18,1.0022585070955,1.0096058452568535,1.0040560280255786,1.0053067934593107,0.0031272091009913704
19,1.0055284508922628,1.0062436098439407,1.0043085366226725,1.0053601991196253,0.0007988986532153908
5000,1.1184484729796866,1.1351314731384474,1.1355906231660324,1.1297235230947222,0.007974867648196627
40000,1.257858029778147,1.2659940139966843,1.2697795184784293,1.2645438540844203,0.0049737776411960845
1000,1.0506085838615278,1.0553951839727547,1.0541364975049343,1.0533800884464057,0.0020259978864858278
23,1.0027183104707966,1.0074714589574052,1.0068802946887032,1.0056900213723017,0.0021151308958297704
24,1.0046300343092434,1.0091982824900863,1.011696377904744,1.0085082315680245,0.0029257968326249404
25,1.0027201307924316,1.0108096495585617,1.0011157443565273,1.0048818415691736,0.0042424595561394935
26,1.0056969522851138,1.0106332552100346,1.01421503379409,1.0101817470964127,0.0034921171067506243
500,1.0123660646845243,1.0241072982106887,1.0040376909821878,1.0135036846258003,0.008232776685285296
28,1.023001601780522,1.0222036564243886,1.0184076602165597,1.02120430614049,0.0020041790531654794
29,1.0072689673039898,1.0115822121587215,1.0047792806670541,1.007876820043255,0.0028103478947814767
