BC,s_1,s_2,s_3,average,standard deviation
0,0.0,0.0,0.0,0.0,0.0
1,-0.011481519062902935,-0.5048408240794132,-2.7957252434915523,-1.1040158622112894,1.2130571088494642
2,-0.2634447608059313,0.27784864059964115,2.337841864888108,0.7840819148939392,1.1206775103349207
3,-0.030278268824612323,-0.5048408240794132,-2.7957252434915523,-1.1102814454651926,1.2074333665373649
50000,0.8327170502276803,1.0193771115213444,3.5936035814489617,1.8152325810659953,1.259805026150971
5,-0.23979397544262265,0.28641171030152884,2.3561197757533985,0.8009125035374348,1.1204836308762487
30000,0.7498246835009874,0.9438256977162212,3.5340142680465374,1.7425548830879152,1.2692265740327529
10000,0.7079899473168583,0.9193415173829973,3.503612829114776,1.7103147646048773,1.2709854005648706
15000,0.7262200589418627,0.9531936319668698,3.5136763047918,1.731029998566844,1.2639225030399197
9,-0.014760074685776333,0.3423168639814117,-2.7957252434915523,-0.8227228180653056,1.4027187679848425
20000,0.677113865728918,0.9255148729602567,3.53773039327289,1.7134530439873548,1.2939388575033417
11,-0.05231206081273441,0.3252740184508846,-2.7957252434915523,-0.8409210952844673,1.3908240375640955
12,-0.012735591560278354,-0.5048408240794132,-2.7957252434915523,-1.1044338863770813,1.2126807029485709
13,-0.06016498730985386,0.34414380472754597,-2.7957252434915523,-0.8372488086912867,1.3946538062856686
14,-0.05474496037653854,0.3395061193682191,2.5142214348596923,0.9329941979504577,1.1296218126811841
15,-0.07424386901397492,0.3322883794962482,-2.7957252434915523,-0.8458935776697597,1.3886923731939902
2000,-0.15750217044730694,0.299366424906327,2.507951512039589,0.8832719221662031,1.1638642691965033
1500,-0.025831795117407217,0.33276434591985793,2.507951512039589,0.9382946876140132,1.1195280874669296
18,-0.0366518006865808,0.3273854812436698,2.49528101884868,0.9286715664685895,1.117685008659648
19,-0.03897424230935688,0.34514561528181553,-2.7957252434915523,-0.8298512901730312,1.3989001194989128
5000,0.6742361038656334,0.9154505202503506,3.5513864184291504,1.7136910141817114,1.3031728966288585
40000,0.7756135112827557,0.9069212289113927,3.535965529824842,1.73950009000633,1.2714234769275865
1000,-0.025386990370907987,-0.5048408240794132,-2.7957252434915523,-1.1086510193139578,1.208893039955085
23,-0.012334198334490735,-0.5048408240794132,-2.7957252434915523,-1.1043000886351522,1.212801161213552
24,-0.02627269268296341,0.3390392503949583,2.488956118370672,0.9339075586942224,1.1096531653787718
25,-0.03299946412083568,0.3385877792770835,2.4784169100633378,0.9280017417398619,1.1067549158055574
26,-0.024482888300110934,0.33766463300057054,-2.7957252434915523,-0.8275144995970308,1.3995660889676786
500,-1.5742068642589584,-0.5048408240794132,-2.7957252434915523,-1.6249243106099744,0.9359369816034979
28,-0.1464155580607438,0.323760745426483,2.4553605504318416,0.8775685792658603,1.1320592055474552
29,-1.8993087627172438,-0.15747543989390095,-2.719251569560826,-1.5920119240573236,1.068175311741351
