BC,s_1,s_2,s_3,average,standard deviation
0,0.0,0.0,0.0,0.0,0.0
1,0.0056821072253680355,0.003267956290758573,-0.007430844372631277,0.0005064063811651103,0.005698361947685781
40000,0.6042805190533578,0.13381474486335906,0.2568943252218864,0.3316631963795344,0.1992106075517239
3,-0.029964544227190883,-0.04834306771598426,-0.0191811862242462,-0.03249626605580711,0.012039131878937192
4,0.01678732182361214,-0.014167293174058092,0.009353850272194085,0.003991292973916045,0.013193806956206993
5,-0.016908282351451927,-0.04056582274393946,-0.002880480204706914,-0.02011819510003277,0.015551504010115312
2000,0.04302352137287567,0.042687129321146905,0.06756538601549461,0.051092012236505724,0.011649243828101044
50000,0.2597208586223766,0.2338999960311525,0.24870813416906098,0.24744299627419672,0.010579214421322763
8,0.008127758548532447,0.005462403916880944,0.012804659549984403,0.008798274005132597,0.0030347292771750003
15000,-0.05386157126559638,-0.04519248257272924,0.0018301180378080797,-0.03240797860017251,0.02446730772186937
30000,0.13435875112017334,0.11776013972967343,0.13954185597836666,0.13055358227607114,0.009290506736583
10000,0.19262012416672997,0.17460706776326754,0.19774147217012583,0.18832288803337446,0.009921352246690917
12,0.0361390875807289,0.006295629539313755,0.014977460477001603,0.01913739253234809,0.012533602115812545
13,-0.005137526767604165,0.009311596540481743,0.03112025116207534,0.011764773644984306,0.014903471039303343
14,0.01863134843982534,0.004784705331275935,-0.00017839269474771024,0.007745887025451187,0.007959398560060985
15,0.009192814572856417,0.004182326835759987,0.02710969882113896,0.013494946743251787,0.009841996831525882
5000,0.14202211138720658,0.15828497333162767,0.15756183389263737,0.15262297287049054,0.007501752275430313
1000,0.11583662142480741,0.11237031671792694,0.11202785661656561,0.11341159825309999,0.001720440402483146
18,0.005899573454449415,0.01923243586029789,0.03584238701740609,0.020324798777384464,0.012248481907933597
19,0.024880542053622702,0.0015027745922100168,0.02178350485300541,0.016055607166279375,0.010367790243575613
20,0.00951589314112258,0.0067013274655292,0.020461638863541638,0.012226286490064473,0.005935554819450837
500,0.1444136316362041,0.15513132403002153,0.9335253818593909,0.41102344584187217,0.36949057009988184
22,0.001124051930625752,-0.004785687796327951,0.018495726132640843,0.004944696755646215,0.009881094871595702
23,0.021130116792591764,-0.005043484974168175,0.017584117027042837,0.01122358294848881,0.011593292678227646
1500,0.06192937648810494,0.047337860394617876,0.05871924117998289,0.055995492687568565,0.0062605745137897136
25,0.020620175830934756,0.007384126486675,0.02682007054396536,0.01827479095385837,0.008106154164820046
26,0.015457802144290392,-0.0012543398831164096,0.028317136984810046,0.014173533081994677,0.012106611728193672
27,-0.0311024367297051,-0.04113371547866063,-0.03981425972703222,-0.03735013731179932,0.004450510292296202
28,0.02717253795000629,0.010004262856671923,0.0218737025682419,0.01968350112497337,0.007177982733873213
