BC,s_1,s_2,s_3,average,standard deviation
0,0.0,0.0,0.0,0.0,0.0
1,-0.013115818932705466,-0.007947251422279103,-0.012833370221122012,-0.011298813525368859,0.0023727158443184
10000,-0.19163156901894274,-0.17320693282209304,-0.1864282151954128,-0.18375557234548287,0.007755603118564335
3,-0.037131138478319795,-0.04852748500377973,-0.004660020081533184,-0.0301062145212109,0.018584954257472263
4,-0.008533615839731074,-0.010045890288321885,-0.0112545506568233,-0.009944685594958752,0.0011131197486300142
15000,-5.3113216287099085,-1.7498566385379726,-2.2278771775826107,-3.0963518149434974,1.5783312634677253
20000,0.0819704751066193,0.06687958883872738,0.10110148358352845,0.08331718250962504,0.01400344566176586
7,-0.03676284918103718,-0.037994567925600436,0.001994573396049465,-0.024254281236862713,0.0185675534184635
2000,-0.08592580327950974,-0.09863512211068363,-0.08178850088152115,-0.08878314209057152,0.007168237836484731
1000,-0.06577436293311789,-0.09436261908302239,-0.055551514660861265,-0.07189616555900052,0.016425240884274647
10,-0.016445975182498216,-0.0014974485166462498,-0.004278481942840657,-0.0074073018806617074,0.00649136595909786
11,-0.010850138453244567,-0.009123830134830927,-0.005015510812129612,-0.008329826466735035,0.0024472503340590185
50000,0.025563808733252126,0.036553518118764096,0.03881395154260257,0.033643759464872934,0.005787434243540985
13,-0.014639484752591218,-0.011644759709816831,-0.018237367864824376,-0.014840537442410809,0.00269517311867355
14,-0.012822290794784377,-0.006554592251252345,-0.0058239467491468175,-0.008400276598394513,0.0031410314523780116
15,-0.008440938070218371,0.0035783525008501677,0.0010137641415031262,-0.0012829404759550258,0.0051686217074983325
30000,-0.029770808208742564,-0.026615287056510725,-0.022417830197337195,-0.02626797515419683,0.0030118699149829812
17,-0.008134079853442937,0.0016699119071177456,-0.00331365845710596,-0.0032592754678103836,0.004002647602310999
18,-0.01762278038914297,-0.004179973738728076,-0.00580762586878981,-0.009203459998886951,0.005990327188585455
19,-0.008793767541917413,0.0037919433611900036,-0.00014105980431946337,-0.0017142946616822907,0.00525714311969694
500,-0.08200058845377652,-0.11152584052395106,-0.07327571005936127,-0.0889340463456963,0.016367096034296032
5000,-0.053733815508553266,-0.06010748304833026,-0.040469156143521215,-0.05143681823346824,0.008180184116361022
22,-0.004678557831188885,-0.0030693165441788984,-0.012840385388522314,-0.006862753254630032,0.0042775755458795885
23,-0.013545654751426309,-0.009229327600721005,-0.009296441855802908,-0.010690474735983406,0.0020191030634495763
24,-0.010171720504200213,0.0013539281715217592,-0.006392392479984973,-0.005070061604221143,0.004797330060064082
25,-0.009296497031744242,-0.010094145013048087,-0.009425308718165652,-0.009605316920985993,0.00034963103440768524
26,-0.0403207159657348,-0.06532537423750913,-0.01913669120854536,-0.041594260470596424,0.018877942096388912
40000,0.06459330688498541,0.05136811037045919,0.0828861994210613,0.06628253889216863,0.0129225284659773
28,-0.014138414123918171,-0.003962833066796856,-0.0047419815126154225,-0.007614409567776817,0.004624121153370317
