BC,s_1,s_2,s_3,average,standard deviation
0,1.0,1.0,1.0,1.0,0.0
1,1.0045142949834003,1.0027982757340888,1.0043127602920194,1.0038751103365027,0.0007658692789567925
40000,1.2346379486975463,1.2079370385098072,1.201236142729636,1.2146037099789966,0.014428063899638046
3,1.0966544733751085,1.0875241002109985,1.0889907734142603,1.0910564490001224,0.004003431049195574
4,1.0076575538595134,1.007947544025261,1.0044024757686807,1.0066691912178183,0.0016071761508055266
5,1.094854490019443,1.0891042000798992,1.0853503794796104,1.089769689859651,0.003908468308135951
2000,1.1698060496067413,1.1550256228375544,1.1544451754557494,1.1597589493000149,0.007108323675842993
50000,1.305306942213199,1.2967879551905575,1.282474125842372,1.2948563410820428,0.009420995193507507
8,1.0121224678926382,1.0109147627781618,1.0087665832085302,1.01060127129311,0.0013878516219100621
15000,1.2013038095604438,1.1971520788554844,1.176334292438089,1.191596726951339,0.010924457192161677
30000,1.1715807661248927,1.1674999907367156,1.1661187454783077,1.1683998341133053,0.0023188655218625647
10000,1.29094894632245,1.2880761419088975,1.279282731080275,1.2861026064372074,0.004962947794251768
12,1.0164561797987652,1.0136308655265398,1.0143794325998419,1.0148221593083824,0.0011951583962112764
13,1.0078203281523774,1.0052680304693793,1.0074379592877551,1.0068421059698374,0.0011239326041522556
14,1.0107876311663702,1.0070185407388204,1.0079612504755089,1.0085891407935665,0.0016014983299803406
15,1.007743455200674,1.0040392452303308,1.001639672242582,1.004474124224529,0.0025107610273341426
5000,1.272691769854785,1.2682625680180921,1.25216219170338,1.2643721765254192,0.008821082860335549
1000,1.1645259391462977,1.1506948288930003,1.1446050619685173,1.1532752766692718,0.008334841327327936
18,1.0232822970944129,1.0189640507324669,1.0173405649607805,1.0198623042625534,0.0025074807729664377
19,1.0179899065510603,1.0105480868509562,1.011367887000357,1.0133019601341247,0.0033317312093749827
20,1.0196528780541028,1.0180025470972573,1.0162033975393707,1.0179529408969104,0.001408681306923526
500,0.9627503801523971,0.9535206486410615,0.9602534724509626,0.958841500414807,0.0038980537636107188
22,1.0026343665754842,1.0056536902446513,1.001871476763433,1.0033865111945228,0.0016331107025835008
23,1.013708191224711,1.0099974707884352,1.0080560680009172,1.0105872433380212,0.00234485223122499
1500,1.1376518806967864,1.1218055281137183,1.1260330001578516,1.1284968029894522,0.006699724663072815
25,1.0156703537750744,1.0118576172746891,1.0081767896308598,1.011901586893541,0.003059392738371603
26,1.015170285820667,1.01332680374405,1.011732792803066,1.013409960789261,0.00140458199763969
27,1.0957660973276697,1.0875689741818386,1.089413817078878,1.0909162961961287,0.0035110577314451247
28,1.0099015417217054,1.0040207363448879,1.0060611073506887,1.0066611284724274,0.002438030213088836
