BC,s_1,s_2,s_3,average,standard deviation
0,0.0,0.0,0.0,0.0,0.0
1,0.01267644132338973,0.002843101101523593,0.016089912921591423,0.010536485115501584,0.0056156961739889655
2,0.0053805022211067,0.03257717277389223,0.005012651901035074,0.014323442298678,0.01290821019508689
1500,0.12815183501931915,0.1281442246066854,0.12240248659683416,0.12623284874094623,0.0027084768285120784
4,0.01826025260192046,-0.0031306029796294888,0.018079984780306854,0.011069878134199275,0.010041526179488617
5,0.009070777309822288,0.04221514616125871,0.0021691288457216496,0.01781835077226755,0.017479719807436483
15000,0.23134072138839915,0.21101608234223582,0.17047166515073167,0.2042761562937889,0.025302575022712367
5000,0.13247917113751334,0.1309487661942005,0.09598003003183053,0.11980265578784814,0.016856722857781576
10000,0.1789876310632699,0.16437307566362466,0.15681355105616748,0.16672475259435401,0.009203993493052828
1000,0.08951721775913866,0.08204713036800561,0.07923179868988743,0.08359871560567723,0.004339971115099701
10,0.005388364860890681,0.02329888149312638,0.006059162792617004,0.011582136382211354,0.008289514640472643
11,0.004763689924623688,0.023877538195491883,-0.0022401485287982287,0.008800359863772448,0.01103794721571182
500,0.03617388013188771,0.041038607358418515,0.04520552937464681,0.04080600562165101,0.003690821921742112
13,-0.0049983176793798574,0.0032711449453654245,-0.003363180303512817,-0.0016967843458424168,0.0035757199406851355
14,-0.010855167030239397,0.0017293947989402189,-0.00830238405438271,-0.005809385428560629,0.005431640680271737
15,-0.009272441331554691,0.003605539350780268,0.003292349447229723,-0.0007915175111815666,0.005998281621384062
16,-0.010001908439889004,0.012720454063370742,-0.0009203530626966824,0.0005993975202616851,0.00933840353265974
17,-0.005861696248146451,0.016177593870889215,-0.010953330509237193,-0.00021247762883147615,0.01177446439508384
18,-0.008064195279206952,0.01354237522244463,-0.0028845375170583718,0.0008645474753931017,0.009210599000469648
50000,0.2583655836942031,0.2316516044972663,0.21112185131461628,0.23371301316869522,0.019342175275314594
40000,0.18703804412325525,0.20235992553969973,0.17874667056844967,0.18938154674380156,0.009781460558413448
21,-0.004157484333782962,-0.002511138909642993,-0.007057371552295685,-0.00457533159857388,0.001879362491697678
22,-0.013831815853268448,0.0025182018819314713,-0.0063475943096339554,-0.00588706942699031,0.0066828054169382305
2000,0.14311324224783584,0.12977366607651394,0.1280512333053143,0.13364604720988804,0.00673114799905303
24,0.0021823102022112077,0.020539761212118913,-0.002466647291242946,0.006751808041029059,0.009932570695448081
25,-0.0030377695382193437,0.012032006498503488,0.0016816887835296567,0.0035586419146046004,0.006293740395103454
30000,0.18751036588984712,0.18046844114822908,0.17633464926673226,0.18143781876826948,0.004613670284254385
27,0.015638370569620898,0.01779625280288503,0.02427162850000558,0.019235417290837168,0.003668485740345227
28,-0.008372466014988339,0.006819009649405295,0.0041031830193577175,0.0008499088845915579,0.0066147853410583116
