BC,s_1,s_2,s_3,average,standard deviation
0,0.0,0.0,0.0,0.0,0.0
1,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
10000,2.6536377733810075,3.2305189716220415,42.36324480411956,16.08246718304087,18.584808352624353
3,4.023409133017052,-1.332293362433112,-10.735989499662974,-2.681624576359678,6.100572816998235
4,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
15000,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
20000,6.288559128584229,3.375899202365731,42.72357206215191,17.462676797700624,17.90168556556678
7,3.897282108395257,-1.332293362433112,-10.735989499662974,-2.7236669179002764,6.0544804218000845
2000,-2.101404518546233,1.4910880487874878,-10.735989499662974,-3.7821019898072397,5.131206117888379
1000,-2.101404518546233,1.7457504134124888,-10.735989499662974,-3.6972145349322396,5.219094111734571
10,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
11,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
50000,6.426481178349716,3.5120683593242594,42.80793483266243,17.582161456778802,17.876953176804758
13,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
14,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
15,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
30000,6.246702546384661,3.356287224384999,42.32094703614923,17.30797893563963,17.7261587318713
17,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
18,-2.101404518546233,1.8277354126232976,-10.735989499662974,-3.6698862018619702,5.24765960602587
19,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
500,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
5000,6.23005907263786,3.3144077961389655,42.33229562730579,17.292254165360873,17.745948136658836
22,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
23,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
24,-2.101404518546233,1.833500302010377,-10.735989499662974,-3.6679645720662766,5.2496730863014145
25,-2.101404518546233,-1.332293362433112,-10.735989499662974,-4.723229126880773,4.263241995476321
26,4.300334918770353,-1.332293362433112,-10.735989499662974,-2.589315981108578,6.202571638817234
40000,6.410248163370564,3.489887826490189,42.796786230115636,17.56564073999213,17.88090514454159
28,-1.9483211638631863,-1.2428046279830822,-10.091240358168934,-4.4274553833384,4.01524458171082
