BC,s_1,s_2,average,standard deviation
ref1,1.0,1.0,1.0,0.0
ref2,0.9966285632983777,0.9983763481364036,0.9975024557173906,0.0008738924190129782
ref3,1.008709683617481,1.0080226826926908,1.0083661831550859,0.00034350046239506327
ref4,0.9951736435357765,0.9973585254134723,0.9962660844746244,0.0010924409388478606
ref5,1.0104816837127437,1.0094515874565309,1.0099666355846373,0.0005150481281064323
P1_A9,0.9696291302239077,0.9639936540405951,0.9668113921322514,0.0028177380916563077
P3_A9,0.9245181635194766,0.9256590195724914,0.925088591545984,0.0005704280265074191
P1_B9,0.9873539959622787,0.9815062006611905,0.9844300983117347,0.0029238976505440717
P3_B9,1.0377556584413394,1.0319546359736236,1.0348551472074816,0.0029005112338579275
P1_C9,0.9672679460705452,0.9636474982339096,0.9654577221522274,0.0018102239183178104
P3_C9,1.0161939131676738,1.0078488581753304,1.0120213856715021,0.004172527496171696
P1_D9,1.0450857986750204,1.0398848250582182,1.0424853118666193,0.0026004868084010813
P3_D9,0.5631861862454703,0.5952316844713642,0.5792089353584173,0.016022749112946932
P1_F9,0.988203979529516,0.9834971416663836,0.9858505605979497,0.002353418931566209
P3_F9,0.9472534362407877,0.885078601547318,0.9161660188940528,0.03108741734673487
P1_G9,1.0572284138459682,1.049825310752452,1.05352686229921,0.0037015515467581084
P3_G9,0.9311234032526334,0.9313518512060159,0.9312376272293247,0.00011422397669125228
P1_H9,1.059953280163282,1.051732881060736,1.055843080612009,0.004110199551273008
P3_H9,0.9578361610620746,0.9370040867386112,0.9474201239003429,0.010416037161731673
P1_A10,0.9793605956526149,0.9739012862622038,0.9766309409574094,0.00272965469520553
P1_B10,0.9819636339288295,0.9749335367906955,0.9784485853597624,0.003515048569066981
P3_B10,1.004402301814545,0.9975647345293717,1.0009835181719584,0.0034187836425866314
P1_C10,1.0362085905989304,1.0290722219292796,1.032640406264105,0.0035681843348254194
P3_C10,1.0768869581100637,1.066168705919767,1.0715278320149153,0.0053591260951483255
P1_D10,0.9863598762416498,0.9826160609088235,0.9844879685752366,0.0018719076664131529
P3_D10,0.9412501456844781,0.9384986039066205,0.9398743747955494,0.0013757708889287623
P1_E10,0.9779700331072599,0.9752208084447307,0.9765954207759953,0.0013746123312646241
P3_E10,1.0675910476754669,1.0592733741755942,1.0634322109255305,0.004158836749936334
P1_F10,1.01564997301505,1.0111494234091507,1.0133996982121003,0.0022502748029495923
P3_F10,1.0110683962137865,1.003058453506176,1.0070634248599812,0.004004971353805287
P1_G10,0.9674877510800979,0.9667996722971279,0.9671437116886129,0.00034403939148497376
P3_G10,1.0792766782464083,1.0709408626626207,1.0751087704545146,0.004167907791893799
P1_H10,1.0461070811566386,1.0393665834053787,1.0427368322810087,0.0033702488756299775
P3_H10,1.0134453720124532,1.0097163721464613,1.0115808720794572,0.0018644999329959777
P4_A9,0.9705277317753314,0.9672486416592415,0.9688881867172865,0.0016395450580449222
P6_A9,0.9179520590051575,0.9070570362897066,0.912504547647432,0.005447511357725476
P4_B9,0.9823652536032365,0.9804938579697355,0.981429555786486,0.0009356978167504582
P6_B9,0.9359873939548925,0.5700878546250914,0.7530376242899919,0.18294976966490056
P4_C9,0.9694239428513756,0.9671088602664498,0.9682664015589126,0.0011575412924628714
P6_C9,0.46330418258773937,0.539881207260863,0.5015926949243011,0.0382885123365618
P4_D9,0.9984088542822203,0.9934366838361167,0.9959227690591685,0.0024860852230517705
P6_D9,0.9435698293562056,0.9381050094921598,0.9408374194241826,0.0027324099320228945
P4_E9,0.9835727734812331,0.9776749537099259,0.9806238635955795,0.0029489098856536056
P6_E9,0.9794639312119252,0.9715568208808643,0.9755103760463948,0.003953555165530476
P4_F9,1.0103170679824307,1.0050432503157163,1.0076801591490736,0.00263690883335721
P6_F9,1.0411377132965391,1.039358818370803,1.0402482658336711,0.0008894474628681204
P4_G9,0.987489834590215,0.9826560826269923,0.9850729586086037,0.0024168759816113328
P6_G9,0.3922366618598826,0.4660777379977297,0.4291571999288062,0.036920538068923564
P4_H9,1.0414603825662165,1.034741891953583,1.0381011372598996,0.003359245306316816
P6_H9,0.4532872509009674,0.525542381367298,0.48941481613413274,0.03612756523316532
P4_A10,0.9910456179714114,0.9879215992591553,0.9894836086152834,0.0015620093561280468
P6_A10,1.0942830411124738,1.0838788927368201,1.089080966924647,0.005202074187826811
P4_B10,1.0160921755673304,1.0103284400991313,1.0132103078332308,0.002881867734099597
P6_B10,0.507418884602502,0.5747763309167317,0.5410976077596168,0.0336787231571149
P4_C10,1.0879332655820846,1.0800941380711258,1.0840137018266052,0.003919563755479416
P6_C10,1.051067503975248,1.0493966850732375,1.0502320945242427,0.0008354094510052423
P4_D10,0.9770646209599274,0.9768244136010545,0.9769445172804909,0.00012010367943643407
P6_D10,0.42978201775350056,0.5021020961894285,0.4659420569714645,0.03616003921796396
P4_F10,1.0097879869362902,1.0048033275417303,1.0072956572390104,0.0024923296972799713
P6_F10,1.0170830869467595,1.0030599912331302,1.0100715390899448,0.007011547856814682
P4_G10,0.9862475186068433,0.9820962061412258,0.9841718623740345,0.0020756562328087536
P6_G10,0.55923135358075,0.5956678567622468,0.5774496051714983,0.018218251590748358
P4_H10,1.0133452679284158,1.0085410382140565,1.0109431530712363,0.0024021148571796713
P6_H10,0.9453985261721237,0.4974473212609834,0.7214229237165536,0.22397560245557016
P7_A9,0.9507880794072373,0.9457881054724298,0.9482880924398336,0.002499986967403778
P7_B9,0.5685104443066283,1.0142588212547632,0.7913846327806957,0.22287418847406743
P7_C9,1.0205254032828448,1.0053826398650727,1.0129540215739588,0.007571381708886049
P7_E9,1.0097346681694517,0.9980319744070469,1.0038833212882494,0.005851346881202368
P7_F9,1.0044591860281897,0.9722941449155796,0.9883766654718846,0.016082520556305047
P9_F9,0.9767847792788323,0.5322962232712762,0.7545405012750543,0.22224427800377805
P9_G9,0.4583181249484337,0.5512545966444149,0.5047863607964242,0.04646823584799059
P7_H9,0.47843795354747226,1.060918800724629,0.7696783771360507,0.29124042358857843
P7_A10,1.0695369492864193,1.0025702621792392,1.0360536057328291,0.03348334355359006
P9_A10,1.3155390284363044,0.571478477356295,0.9435087528962998,0.37203027554000473
P7_B10,1.0073021565834301,0.9904988837218358,0.998900520152633,0.008401636430797166
P7_C10,0.5022523716844967,0.9637615163243217,0.7330069440044091,0.23075457231991253
P7_D10,0.9957001437826638,1.0229856325342304,1.009342888158447,0.013642744375783278
P9_D10,1.326447316002115,0.5654559245868354,0.9459516202944752,0.38049569570763986
P7_E10,0.9654735104204443,1.0312347494905927,0.9983541299555185,0.03288061953507421
P7_F10,1.0297596157430824,0.9605087655526525,0.9951341906478675,0.034625425095214935
P9_F10,0.5003505983276669,1.045600146856251,0.772975372591959,0.27262477426429205
P7_G10,1.0373050977964484,0.9823385095062943,1.0098218036513713,0.027483294145077053
P9_G10,0.9633352094320236,1.0353931887724948,0.9993641991022592,0.0360289896702356
P7_H10,1.057585175316332,0.9862125277219994,1.0218988515191656,0.03568632379716624
P10_A9,0.9860391730787745,0.9878811023406165,0.9869601377096955,0.0009209646309210062
P10_B9,1.037287888410578,0.9749484201711087,1.0061181542908435,0.03116973411973467
P10_C9,0.9911667636992982,0.9776285195674296,0.984397641633364,0.00676912206593433
P10_D9,0.9925872307358153,1.0014505792354014,0.9970189049856084,0.004431674249793016
P10_E9,0.9795292398493501,0.9675960618425442,0.9735626508459472,0.005966589003402967
P10_F9,0.9823220628333998,0.9695029550481474,0.9759125089407736,0.0064095538926262074
P10_G9,1.006596140142892,0.983013142525492,0.994804641334192,0.011791498808700007
P10_H9,0.9686669397893755,0.9957869169026773,0.9822269283460263,0.013559988556650917
P10_A10,0.9718781725583102,1.0011340569022427,0.9865061147302765,0.014627942171966224
P10_B10,0.9884428755517107,0.9386047124288522,0.9635237939902814,0.02491908156142925
P10_C10,1.0007027851789192,0.9882734558534071,0.9944881205161631,0.006214664662756053
P10_D10,1.0059505985825061,0.9809789973506042,0.9934647979665552,0.012485800615950948
P10_E10,0.9422744720533924,0.9794772699339275,0.96087587099366,0.01860139894026752
P10_F10,0.9908730758558496,0.947909263624228,0.9693911697400388,0.0214819061158108
P10_G10,0.9849157767205129,1.0000900530387782,0.9925029148796456,0.007587138159132645
P12_G10,0.9845321777470345,0.5952870036163331,0.7899095906816838,0.19462258706535068
P10_H10,0.9508917821064027,0.9863045103396387,0.9685981462230207,0.017706364116618023
