BC,s_1,s_2,average,standard deviation
ref6,1.0,1.0,1.0,0.0
ref7,1.0150742170774842,1.013286477398115,1.0141803472377995,0.0008938698396846467
ref8,1.0222566183482493,1.019041582959727,1.0206491006539882,0.0016075176942611513
ref9,1.0366194418226131,1.0309593453585686,1.0337893935905909,0.002830048232022264
ref10,1.017480460390734,1.0140511191680694,1.0157657897794017,0.0017146706113322363
P1_A5,1.0266544703235405,1.0267418655292933,1.0266981679264169,4.3697602876369146e-05
P2_A5,1.0629968100620153,1.0596259285990028,1.0613113693305092,0.001685440731506227
P1_B5,1.0310019961203651,1.0279139074615335,1.0294579517909495,0.0015440443294157946
P2_B5,1.0544375089395075,1.057772574757016,1.0561050418482618,0.0016675329087542101
P1_C5,1.01960960421724,1.0179357518031769,1.0187726780102084,0.0008369262070315742
P2_C5,1.0359775038071384,1.0366686888323957,1.0363230963197672,0.0003455925126286674
P1_E5,1.0151366439274605,1.0118836190293785,1.0135101314784194,0.0016265124490409955
P2_E5,1.072536238743361,1.0694336994031248,1.070984969073243,0.001551269670118094
P1_F5,1.0594831579784783,1.1157342501235084,1.0876087040509934,0.02812554607251505
P2_F5,0.9740574986896254,0.9768636838221941,0.9754605912559098,0.0014030925662843474
P1_G5,1.0927404430130176,1.087937775641763,1.0903391093273904,0.002401333685627338
P2_G5,1.046909882383073,1.0450834717934039,1.0459966770882385,0.0009132052948345182
P1_H5,1.159683072095096,1.153051717180884,1.15636739463799,0.0033156774571059255
P2_H5,1.0460831243862738,1.0431394848865687,1.0446113046364212,0.0014718197498525543
P1_A6,0.9779614887920264,0.9791298467280287,0.9785456677600275,0.00058417896800117
P2_A6,1.0706228517546503,1.068507975201057,1.0695654134778536,0.0010574382767967183
P1_B6,1.0513212899582383,1.0498047734291072,1.0505630316936727,0.0007582582645655478
P2_B6,1.0089409361377306,1.0085546072035296,1.0087477716706301,0.00019316446710049284
P1_C6,1.0823884434358773,1.0800478924442949,1.081218167940086,0.0011702754957911843
P2_C6,1.0773386739232982,1.2348949434761163,1.1561168086997071,0.07877813477640905
P1_D6,1.0084070680737018,1.0089806032212174,1.0086938356474597,0.0002867675737577846
P2_D6,1.0592327082000945,1.0570606643465188,1.0581466862733067,0.0010860219267878612
P1_E6,1.0573208777653418,1.0553103711426082,1.0563156244539749,0.001005253311366805
P2_E6,1.1694526600901718,1.35402406313723,1.261738361613701,0.0922857015235291
P1_F6,1.037775980849772,1.0365012177567283,1.0371385993032503,0.0006373815465218202
P2_F6,1.284321728522401,1.295192527260984,1.2897571278916926,0.005435399369291605
P1_G6,1.0608242352876198,1.0592646038048792,1.0600444195462495,0.0007798157413703155
P2_G6,1.07142362618902,1.070359314055153,1.0708914701220866,0.0005321560669334646
P1_H6,1.0071814044765899,1.0043975216238057,1.0057894630501978,0.001391941426392096
P2_H6,1.0338744250884226,1.033725312191714,1.0337998686400685,7.455644835430153e-05
P4_A5,1.043007442689125,1.0405273818002243,1.0417674122446745,0.001240030444450313
P5_A5,1.0212250781979266,1.0192212171533774,1.020223147675652,0.0010019305222745967
P4_B5,1.0106069789111818,1.0089902086773483,1.009798593794265,0.0008083851169167211
P5_B5,1.0710114913444346,1.0658725796827027,1.0684420355135686,0.0025694558308659854
P4_C5,1.042725488058469,1.0417250603171793,1.0422252741878242,0.0005002138706449166
P5_C5,1.094631463957655,1.0911025356115032,1.092866999784579,0.0017644641730759636
P5_D5,1.0635395146290423,1.0588936830754605,1.0612165988522513,0.0023229157767908903
P4_F5,1.033392747479965,1.0307900678226305,1.0320914076512977,0.0013013398286672029
P5_F5,1.028820788243511,1.026237857990047,1.027529323116779,0.00129146512673195
P4_G5,0.9881285680562449,0.9887873111120352,0.9884579395841401,0.00032937152789513924
P5_G5,0.965674614339722,0.9690315245581229,0.9673530694489225,0.0016784551092004496
P4_H5,1.0304711317435626,1.0291016847992758,1.0297864082714192,0.0006847234721434337
P5_H5,1.049003931492874,1.0493095882228773,1.0491567598578757,0.00015282836500163377
P4_A6,1.0343537797142728,1.0308817932267904,1.0326177864705315,0.0017359932437411851
P5_A6,0.9955609266913987,0.9951636681009517,0.9953622973961752,0.00019862929522351802
P4_B6,1.0453009080881777,1.04492571281202,1.0451133104500987,0.00018759763807885133
P5_B6,1.0618791645252896,1.058679368030911,1.0602792662781004,0.001599898247189313
P5_C6,1.0118260324255892,1.0135697247850506,1.0126978786053198,0.0008718461797306842
P4_D6,1.0306620567500744,1.0302963394076305,1.0304791980788526,0.00018285867122191934
P5_D6,1.0873423503015498,1.0863343349622683,1.086838342631909,0.0005040076696407603
P4_E6,1.0336458151521724,1.0307203674973267,1.0321830913247494,0.0014627238274228516
P5_E6,0.9625729713549798,0.9652180292168817,0.9638955002859307,0.0013225289309509725
P5_F6,1.087845777089417,1.0846491435852121,1.0862474603373147,0.0015983167521024244
P4_G6,0.9818267364828669,0.9807738870086095,0.9813003117457382,0.0005264247371287167
P5_G6,1.0468043011448565,1.0445212350209148,1.0456627680828856,0.0011415330619708453
P4_H6,1.0499101693267405,1.0468651861894822,1.0483876777581114,0.0015224915686291585
P5_H6,1.0397090631618924,1.0385413729192017,1.039125218040547,0.0005838451213453499
P7_A5,1.0359481970076498,1.0335139143137848,1.0347310556607172,0.0012171413469325154
P8_A5,0.9936159351808271,0.9947615748578826,0.9941887550193549,0.0005728198385277494
P7_B5,1.02162601119669,1.0167869542705903,1.0192064827336402,0.002419528463049825
P8_B5,0.9918771378939345,0.9924335456253224,0.9921553417596285,0.00027820386569393785
P7_C5,1.0433623533225553,1.0414213230410434,1.0423918381817994,0.0009705151407559676
P8_C5,1.098970322835513,1.0965383571455654,1.0977543399905392,0.0012159828449738175
P7_D5,1.0236567169922424,1.0208240053236102,1.0222403611579263,0.0014163558343160965
P8_D5,1.0321707739246657,1.031004259800353,1.0315875168625093,0.0005832570621563393
P8_E5,1.062962054239631,1.0747899281201596,1.0688759911798953,0.005913936940264319
P7_G5,0.9914084408426451,0.9926947752107691,0.9920516080267071,0.0006431671840619879
P8_G5,0.9975405958637774,0.9985167551705436,0.9980286755171606,0.0004880796533831
P7_H5,1.0277106915479992,1.025848600434853,1.026779645991426,0.0009310455565730846
P8_H5,1.0531131992077227,1.054248295320956,1.0536807472643392,0.0005675480566166291
