BC,s_1,s_2,average,standard deviation
ref1,1.0,1.0,1.0,0.0
ref2,0.9862792563620015,0.9909109915460227,0.9885951239540121,0.0023158675920105787
ref3,1.0044659957864528,1.0030779500011562,1.0037719728938046,0.0006940228926483049
ref4,1.0226702008966153,1.0181614392083054,1.0204158200524605,0.0022543808441549684
ref5,1.0025998549084343,1.0017274667845095,1.002163660846472,0.00043619406196238053
P3_A9,1.0220631991297568,1.0229209669869064,1.0224920830583315,0.00042888392857476365
P1_A9,1.0142253392806653,1.0178695021586828,1.0160474207196741,0.0018220814390087492
P3_B9,1.0249850764798811,1.027156789698074,1.0260709330889775,0.0010858566090964361
P1_B9,1.0129185508169671,1.0136636395828555,1.0132910951999112,0.00037254438294420655
P3_C9,1.016668407592391,1.020756828219847,1.018712617906119,0.0020442103137279233
P1_C9,1.029568488178863,1.032299550797637,1.03093401948825,0.0013655313093869914
P3_D9,1.1429941761174058,1.3115153788594236,1.2272547774884148,0.08426060137100888
P1_D9,1.0178067337760264,1.0182586376495295,1.018032685712778,0.00022595193675156722
P3_F9,1.032232525144986,1.254908583673608,1.1435705544092971,0.11133802926431102
P1_F9,1.0689711316518957,1.066312769424146,1.0676419505380208,0.001329181113874811
P1_G9,1.0263184537420575,1.0275409283155645,1.026929691028811,0.0006112372867534965
P3_H9,1.0815113382083499,1.0822142167322586,1.0818627774703042,0.00035143926195435604
P1_H9,0.9859680719054309,0.9876329793387053,0.9868005256220681,0.0008324537166372048
P3_A10,1.2727497567544304,1.2564760691798067,1.2646129129671184,0.008136843787311832
P1_A10,1.011386591464295,1.0127629580375779,1.0120747747509364,0.0006881832866414417
P3_B10,1.0464276435438922,1.0456117674701888,1.0460197055070406,0.00040793803685168495
P1_B10,1.0670288291471361,1.0701577918457106,1.0685933104964234,0.0015644813492872167
P3_C10,1.0146352636147171,1.0156651254153914,1.0151501945150543,0.0005149309003371627
P1_C10,1.0285341392849758,1.0290942687983669,1.0288142040416712,0.00028006475669550834
P3_D10,0.998121023981172,1.0023091379292848,1.0002150809552284,0.002094056974056402
P1_D10,1.0471479528381553,1.0500947775382823,1.0486213651882188,0.0014734123500634855
P3_E10,1.0670843631526785,1.0649313264447198,1.0660078447986991,0.0010765183539793721
P1_E10,0.9907236268517097,0.9933569235446817,0.9920402751981957,0.001316648346486038
P3_F10,1.0071454588344442,1.0098504604748697,1.0084979596546568,0.0013525008202127653
P1_F10,0.9861806748275505,0.9910811740670956,0.988630924447323,0.002450249619772582
P3_G10,0.9884787022229932,0.9891675551446103,0.9888231286838017,0.00034442646080856676
P1_G10,1.021653114678137,1.0225762053910983,1.0221146600346176,0.00046154535648068595
P3_H10,1.0971585048204975,1.096365033247353,1.0967617690339253,0.0003967357865722887
P1_H10,1.0123999306430982,1.013546411166949,1.0129731709050236,0.0005732402619254007
P6_A9,1.0285626862058943,1.0250984710951854,1.0268305786505398,0.0017321075553544674
P4_A9,1.0191045803135454,1.0197026552545607,1.019403617784053,0.00029903747050763485
P6_B9,1.306636792547326,1.2883715908436577,1.297504191695492,0.009132600851834094
P4_B9,1.0202830662956424,1.0214904431300553,1.0208867547128488,0.0006036884172064827
P6_C9,1.0083087904759525,1.0093996273540213,1.008854208914987,0.0005454184390344397
P4_C9,1.0306393198416144,1.0294839491861651,1.0300616345138898,0.0005776853277246197
P6_D9,1.2947486520346785,1.2758807644995576,1.285314708267118,0.00943394376756046
P4_D9,1.0448274791229513,1.044034659127001,1.0444310691249763,0.0003964099979750779
P6_E9,1.0385695583399226,1.0380238930160988,1.0382967256780107,0.0002728326619119148
P4_E9,1.0645623850092871,1.0628406684431186,1.0637015267262029,0.0008608582830842426
P6_F9,1.0640663014044505,1.0610511561632865,1.0625587287838685,0.0015075726205819873
P4_F9,1.0735634152733315,1.0812039272600769,1.0773836712667042,0.0038202559933726565
P6_G9,1.0156524334310075,1.0173193373840208,1.0164858854075143,0.0008334519765066384
P4_G9,1.0414435226762107,1.0413928443853446,1.0414181835307776,2.5339145433012078e-05
P6_H9,1.02576011074279,1.0264060713381744,1.0260830910404821,0.00032298029769217695
P4_H9,1.0540287325760438,1.0536032145852137,1.0538159735806287,0.00021275899541506327
P6_A10,1.0360442916815298,1.0392482858789835,1.0376462887802567,0.0016019970987268817
P4_A10,1.0439658080623484,1.043189912527016,1.0435778602946821,0.00038794776766615247
P6_B10,1.139917441477131,1.138360737144039,1.1391390893105848,0.0007783521665459814
P4_B10,1.033063345248939,1.0352894858322539,1.0341764155405966,0.0011130702916574142
P6_C10,1.0807020177290592,1.0791748087873858,1.0799384132582226,0.0007636044708366763
P4_C10,0.9930625624171676,0.9958063232859081,0.9944344428515379,0.001371880434370254
P6_D10,1.0260785043942824,1.0264260076529383,1.0262522560236103,0.00017375162932797839
P4_D10,1.0126032302300683,1.0138265892055522,1.0132149097178103,0.0006116794877419895
P6_F10,1.0143218302301442,1.0178198389730408,1.0160708346015925,0.001749004371448315
P4_F10,1.0107846301745425,1.0117350689733375,1.01125984957394,0.00047521939939754176
P6_G10,1.025339332812606,1.0412143686612152,1.0332768507369106,0.007937517924304638
P4_G10,1.047535942087124,1.048156384927396,1.04784616350726,0.0003102214201360365
P6_H10,1.0185492744303064,1.0192779247440726,1.0189135995871896,0.0003643251568831163
P4_H10,0.9754401307742373,0.9776750277951937,0.9765575792847154,0.0011174485104781806
P9_A9,1.0495040257931585,1.048901445914774,1.0492027358539664,0.00030128993919220637
P7_A9,0.5290469293223061,0.5613898534218177,0.5452183913720619,0.01617146204975578
P9_B9,1.0359062454147974,1.035542894219426,1.0357245698171118,0.00018167559768567099
P7_B9,1.2610555103130847,1.247046200932446,1.2540508556227654,0.007004654690319413
P9_C9,1.0444896348652668,1.0448171982069896,1.044653416536128,0.00016378167086139594
P7_C9,1.0611816032749284,1.0604121454806847,1.0607968743778065,0.0003847288971218221
P9_E9,1.0184532605485435,1.0209652653357135,1.0197092629421285,0.0012560023935850317
P9_F9,1.0364436382287576,1.036550126354222,1.0364968822914897,5.324406273221616e-05
P9_G9,1.0325398946781017,1.031784789251233,1.0321623419646673,0.00037755271343431485
P9_H9,0.9850101044887783,0.9891795756815258,0.987094840085152,0.0020847355963737324
P7_H9,1.0550869357555164,1.0575780254398024,1.0563324805976593,0.0012455448421430093
P9_A10,1.0320222593013764,1.0332462499478217,1.032634254624599,0.0006119953232226472
P7_A10,0.971587443563741,0.974581293688787,0.973084368626264,0.001496925062522969
P9_B10,1.0377035912051027,1.0357926894988252,1.036748140351964,0.0009554508531387507
P9_C10,1.0333428599750503,1.0362908985887052,1.0348168792818777,0.0014740193068274454
P7_C10,1.042023759814057,1.0440473185451014,1.0430355391795791,0.001011779365522214
P9_D10,1.0336522627696072,1.0355844010767878,1.0346183319231974,0.000966069153590321
P7_D10,0.9856040497572027,0.9863184069649023,0.9859612283610525,0.0003571786038497615
P7_E10,1.0214442121461824,1.0222198222645462,1.0218320172053643,0.00038780505918190045
P9_F10,1.0248467753789265,1.025746659130008,1.0252967172544674,0.00044994187554070475
P7_F10,0.9579145877915619,0.9670648728750232,0.9624897303332925,0.004575142541730637
P9_G10,1.0101322677715296,1.0107239311947243,1.010428099483127,0.00029583171159730526
P7_G10,1.021665477594835,1.0216439524365322,1.0216547150156836,1.0762579151446516e-05
P9_H10,1.0251854525151052,1.0258400169996622,1.0255127347573838,0.0003272822422785149
P7_H10,1.021054207970814,1.0254366684914928,1.0232454382311533,0.002191230260339405
P12_A9,1.0332256196826515,1.0335202975332238,1.0333729586079377,0.00014733892528617787
P12_B9,1.0447508160737047,1.043688670355305,1.0442197432145048,0.0005310728591998437
P12_C9,1.01498503038784,1.0169647339431207,1.0159748821654804,0.000989851777640327
P10_C9,1.2405102642026322,1.2277843288593293,1.2341472965309808,0.006362967671651454
P12_D9,1.041151462419026,1.041475809385013,1.0413136359020194,0.00016217348299352174
P10_D9,1.0001652041089393,1.010961779352016,1.0055634917304777,0.005398287621538378
P12_E9,1.0788300308364862,1.0764791891123815,1.077654609974434,0.0011754208620523565
P12_G9,1.0378569256447587,1.0386610550618434,1.038258990353301,0.0004020647085423157
P12_H9,0.9877377170690912,0.9928308824630856,0.9902842997660883,0.0025465826969972016
P12_A10,1.0471266360778637,1.0450662416515886,1.0460964388647263,0.0010301972131375736
P10_A10,0.9504332121523564,0.9616829376276569,0.9560580748900067,0.005624862737650227
P12_B10,1.0511189899186313,1.0505373802171063,1.0508281850678687,0.00029080485076249385
P12_C10,1.0563718987478168,1.054636681017566,1.0555042898826914,0.0008676088651253799
P12_D10,1.032039875297389,1.0309414398822014,1.0314906575897953,0.0005492177075937521
P10_D10,1.0231505991020655,1.0351093171303363,1.0291299581162008,0.005979359014135377
P12_E10,1.0532758308990098,1.0530360928199631,1.0531559618594866,0.00011986903952332373
P12_F10,1.0567315595532858,1.0566880680805264,1.056709813816906,2.17457363796969e-05
P10_F10,1.0684103904762898,1.212331135062165,1.1403707627692274,0.07196037229293761
P12_G10,1.0412196703418175,1.0407806712925565,1.041000170817187,0.00021949952463051758
P12_H10,1.0551701743526178,1.054015947769309,1.0545930610609635,0.0005771132916544408
