BC,s_1,s_2,s_3,average,standard deviation
0,1.0,1.0,1.0,1.0,0.0
1,1.0015503433722137,1.0068233000457347,1.018539708417012,1.0089711172783202,0.0071002098703628405
10000,-0.003883791407018966,-0.0005495427919032295,-0.975958957642843,-0.32679743061392175,0.45902853610231215
3,1.0870079372003125,1.0552771024357406,1.0505817209529325,1.0642889201963284,0.016178729905604664
4,1.0018319979634072,1.0048912239044105,1.017543860689082,1.0080890275189665,0.006801231189795179
15000,-0.0027339080298481077,-0.0004043305131176777,-0.5339060950943076,-0.17901477787909115,0.25094785913799594
20000,1.1198611661773026,-0.0007362781084199283,1.0529992702720068,0.7240413861136298,0.5132216059347661
7,1.080602769545795,1.0524231384654812,1.0358989433336987,1.0563082837816582,0.018455871425216513
2000,1.1160661191350827,1.0689861842919177,1.215154071124975,1.1334021248506587,0.06091888380427547
1000,1.1252072967623479,1.1083702074269894,1.2335010066298822,1.15569283693974,0.05544640263184618
10,1.0092916321086083,0.9956914038245701,0.9971597191014293,1.0007142516782026,0.006094674107994877
11,1.0080854767273921,0.9987097372289064,1.005285378848627,1.0040268642683083,0.003929717292420385
50000,1.197107594276709,1.024188305638521,1.1411556789361157,1.1208171929504485,0.0720440171234509
13,1.0037954814856778,0.9910751516311282,1.0102354378085787,1.0017020236417948,0.007960990973010663
14,1.0057072233897766,0.9930273494597207,1.006380113512513,1.0017048954540035,0.0061420978306269336
15,1.006318223503018,1.001037702885247,0.9959486564701463,1.0011015276194704,0.0042335985725171195
30000,1.1719886962461172,1.191091843099137,1.2994675255023567,1.2208493549492037,0.056135818100778286
17,1.0092214375953994,0.9953055527169399,1.0074773346802455,1.004001441664195,0.006190010079792889
18,1.009517519297754,0.9974693074057056,1.0010669213911068,1.0026845826981887,0.005049915743669802
19,1.0058241505148227,1.0011779163798522,0.9964217232353816,1.0011412633766854,0.003838612359371137
500,1.0608323291110116,1.0634614591722087,1.1817878151224086,1.1020272011352097,0.05640948347533356
5000,1.2003260948149874,1.1891968601806673,1.3050139929980296,1.2315123159978947,0.0521717507038726
22,1.0009756592339552,0.9970948982887536,0.9938798599156249,0.9973168058127779,0.0029010945294742343
23,1.0073699438704515,1.000456672692649,1.0157630889307285,1.0078632351646097,0.006258545983373767
24,1.0064107455852764,0.9854304270351989,0.9972188325352827,0.9963533350519193,0.008587015625775274
25,1.0041526236591096,0.9969382270381569,1.0154349238664782,1.005508591521248,0.007611873839472629
26,1.0792714772325736,1.0638356400636684,1.0591177709644788,1.0674082960869067,0.008606814059431726
40000,1.1854902009467796,-0.0004764155035224761,1.1441089220130414,0.7763742358187663,0.5495760811185569
28,1.0056504045016288,1.001998565798894,1.0084285317158317,1.0053591673387847,0.002633088140949262
