BC,s_1,s_2,average,standard deviation
ref1,1.0,1.0,1.0,0.0
ref2,0.9970082706295502,0.9964303462217281,0.9967193084256392,0.0002889622039110584
ref3,1.0017682528328857,1.0010271580618955,1.0013977054473906,0.00037054738549513466
ref4,1.0030810356790316,1.0027327974385398,1.0029069165587856,0.00017411912024589693
ref5,0.9981870242019115,0.9976830633446061,0.9979350437732588,0.0002519804286527094
P3_A3,0.9777763861759678,0.9777042621540036,0.9777403241649858,3.6062010982107484e-05
P1_A3,0.9926458123771855,0.9915660441466922,0.9921059282619389,0.000539884115246636
P2_A3,1.0085458694396283,1.0066439989030715,1.00759493417135,0.0009509352682783856
P3_B3,0.9646154139825438,0.9626365713895446,0.9636259926860442,0.000989421296499593
P1_B3,1.0114528842727817,1.0096277281900337,1.0105403062314076,0.0009125780413740125
P2_B3,0.9982017386847885,0.9964208039517997,0.9973112713182941,0.0008904673664943963
P3_C3,0.9953077631823075,0.9927508512337593,0.9940293072080334,0.0012784559742741175
P1_C3,0.9936103626103665,0.9914154948475978,0.9925129287289822,0.0010974338813843354
P2_C3,1.0136098081714906,1.0111174910453162,1.0123636496084034,0.0012461585630871852
P3_D3,1.0008428308480937,0.9985257239611924,0.999684277404643,0.0011585534434506162
P1_D3,1.0216834351431265,1.0193884743227317,1.0205359547329291,0.00114748041019741
P2_D3,0.9689457237304094,0.9653176713348774,0.9671316975326434,0.0018140261977659944
P3_E3,0.9978357300825373,0.9955881465913211,0.9967119383369292,0.001123791745608116
P1_E3,1.0069834338003645,1.0053184772395654,1.0061509555199648,0.0008324782803995623
P2_E3,1.0009938655800483,1.002950447853893,1.0019721567169708,0.0009782911369223823
P1_F3,1.0004937641322205,0.9989724171777659,0.9997330906549932,0.0007606734772273027
P2_F3,0.9740676246412605,0.9712153270944347,0.9726414758678477,0.0014261487734129052
P3_G3,1.0049813031667592,1.0024467274116995,1.0037140152892294,0.0012672878775298324
P1_G3,0.9924202134577716,0.9914285093172791,0.9919243613875254,0.0004958520702462721
P2_G3,0.985668864343424,0.9828939129404911,0.9842813886419576,0.0013874757014664674
P3_H3,0.9965993088952164,0.9966536228241832,0.9966264658596998,2.7156964483410206e-05
P1_H3,1.0263077346627163,1.0240834797308298,1.025195607196773,0.0011121274659432467
P2_H3,0.9985700313330058,0.9947233595930737,0.9966466954630397,0.0019233358699660696
P3_A4,1.0044587330407266,1.0023918754018775,1.003425304221302,0.0010334288194245866
P1_A4,0.9925282446560584,0.9911087670054116,0.9918185058307349,0.0007097388253233805
P2_A4,0.9950881372215487,0.9930357406796334,0.994061938950591,0.0010261982709576234
P3_B4,0.994636423119381,0.9922514211502019,0.9934439221347915,0.0011925009845895618
P1_B4,1.0119745211371116,1.0092213748096068,1.0105979479733591,0.0013765731637523926
P2_B4,0.9921946396474003,0.9901624075304748,0.9911785235889375,0.001016116058462746
P3_C4,0.9569238319613882,0.9531125130748224,0.9550181725181053,0.0019056594432829144
P1_C4,1.004772747930586,1.003408451366367,1.0040905996484764,0.0006821482821094405
P2_C4,0.9781945490004996,0.9760909984798329,0.9771427737401663,0.001051775260333343
P3_D4,1.0056494177759019,1.0037708382416815,1.0047101280087918,0.0009392897671102185
P1_D4,0.9913846525899073,0.9891527305888149,0.990268691589361,0.0011159610005461729
P2_D4,0.9502109668950276,0.9501960254132352,0.9502034961541315,7.470740896187156e-06
P3_E4,1.0160037937314936,1.0127093757783243,1.014356584754909,0.0016472089765846576
P1_E4,0.9908799662343288,0.9886013777907158,0.9897406720125224,0.0011392942218065305
P2_E4,1.0187426068635255,1.0180566224147087,1.018399614639117,0.0003429922244083672
P3_F4,1.0080969561928148,1.006587536845021,1.007342246518918,0.0007547096738969028
P1_F4,0.9975272397593761,0.9954716788332355,0.9964994592963058,0.0010277804630702825
P2_F4,1.0015563395910259,1.0003001045263311,1.0009282220586786,0.000628117532347372
P3_G4,0.9837291702416017,0.9825364807110021,0.9831328254763019,0.0005963447652997944
P1_G4,0.9892179398536076,0.9870942663723347,0.9881561031129711,0.0010618367406364793
P2_G4,1.029953390601324,1.0267732780563916,1.0283633343288578,0.0015900562724662226
P3_H4,0.9890372395609219,0.9867300001940897,0.9878836198775058,0.0011536196834160961
P1_H4,1.0052700758898605,1.003101919349985,1.0041859976199228,0.0010840782699377272
P2_H4,1.0134815188737474,1.0109567152573464,1.012219117065547,0.001262401808200475
P6_A3,1.0052571454465213,1.00322739209984,1.0042422687731807,0.001014876673340659
P4_A3,0.9646572448317762,0.9653692074424326,0.9650132261371044,0.00035598130532821237
P5_A3,1.0177260972745226,1.0132981178259353,1.015512107550229,0.0022139897242936524
P6_B3,0.9887446764438004,0.9873740623253487,0.9880593693845745,0.0006853070592258148
P4_B3,1.0073720670464221,1.0059944906061125,1.0066832788262672,0.0006887882201548345
P6_C3,1.0002987843875641,0.9980938058540406,0.9991962951208024,0.0011024892667617636
P4_C3,0.9945608135789592,0.9935729162439455,0.9940668649114524,0.0004939486675068494
P6_D3,0.9995772432974172,0.9973313048905499,0.9984542740939835,0.0011229692034336325
P4_D3,1.0066085836532563,1.0039590705214168,1.0052838270873365,0.0013247565659197935
P6_E3,0.9967936792369217,0.995006818088172,0.9959002486625469,0.0008934305743748538
P4_E3,1.0156277045842466,1.0132620663312648,1.0144448854577557,0.001182819126490875
P6_F3,0.9952269770803361,0.9940675323978262,0.9946472547390812,0.0005797223412549735
P4_F3,1.0345160999117091,1.0344288510622053,1.0344724754869572,4.362442475192019e-05
P6_G3,0.9733918015235494,0.9727349821806581,0.9730633918521038,0.0003284096714456508
P4_G3,1.0130886254669664,1.0108403515437225,1.0119644885053445,0.0011241369616219465
P6_H3,0.9933439746054464,0.9914182000797974,0.992381087342622,0.0009628872628245078
P4_H3,1.004923397373005,1.0017402877788912,1.003331842575948,0.00159155479705686
P5_H3,1.017395731822645,1.0088453267257826,1.0131205292742138,0.004275202548431167
P6_A4,0.9954121088398775,0.9949296219282673,0.9951708653840724,0.00024124345580511797
P4_A4,1.0171795295155084,1.0135165240040416,1.015348026759775,0.0018315027557334052
P6_B4,0.9982407817200858,0.9969563165703366,0.9975985491452112,0.0006422325748746127
P4_B4,0.9930721501298113,0.9898350368345712,0.9914535934821913,0.001618556647620062
P6_C4,1.0030615525867794,1.0017272052715112,1.0023943789291452,0.0006671736576341347
P4_C4,1.0167857795627433,1.0146891508994376,1.0157374652310904,0.0010483143316528665
P6_D4,0.9819106581547634,0.981492248214358,0.9817014531845607,0.00020920497020271434
P4_D4,0.9932039274791802,0.9911616832501046,0.9921828053646424,0.001021122114537809
P6_E4,0.9856254316034128,0.9844270252524234,0.9850262284279181,0.000599203175494667
P4_E4,1.0030819084942244,1.0024059626141948,1.0027439355542096,0.00033797294001480793
P6_F4,0.9939415337738815,0.9929458348284956,0.9934436843011886,0.000497849472692935
P4_F4,0.9721838540401165,0.9700200676525893,0.9711019608463529,0.0010818931937636167
P6_G4,0.9994396082946498,0.9976902058551009,0.9985649070748754,0.0008747012197744541
P4_G4,1.0092107224075202,1.0061774069804867,1.0076940646940034,0.0015166577135167225
P6_H4,1.00080577658875,0.998522912793038,0.9996643446908939,0.0011414318978559823
P4_H4,0.9968257122107016,0.9944166745028408,0.9956211933567711,0.0012045188539304141
P9_A3,1.0087190027127275,1.0067058793684696,1.0077124410405984,0.0010065616721289805
P7_A3,1.0183524868456348,1.0140343977723225,1.0161934423089787,0.002159044536656163
P9_B3,0.9810384528464847,0.9805581955588487,0.9807983242026668,0.00024012864381800503
P7_B3,1.0068094218942756,1.0042009356682238,1.0055051787812497,0.0013042431130259047
P9_C3,1.002826637458559,1.0011717291112672,1.001999183284913,0.0008274541736459362
P7_C3,1.0296458355525755,1.0308824131282401,1.0302641243404078,0.0006182887878323218
P9_D3,0.9946538580962666,0.9921836531590367,0.9934187556276517,0.001235102468614968
P7_D3,0.46425068292471516,0.4241281013335037,0.44418939212910946,0.02006129079560573
P9_E3,0.9927481025476381,0.9919173813547469,0.9923327419511925,0.00041536059644559087
P9_F3,0.9872619215450736,0.9861730930728224,0.986717507308948,0.0005444142361256121
P7_F3,1.242385320298404,1.2723684433146765,1.2573768818065403,0.014991561508136186
P8_F3,1.0142696251569574,1.0090217383276985,1.011645681742328,0.0026239434146294593
P7_G3,1.040535244498449,1.0385647594584992,1.039550001978474,0.0009852425199748938
P9_H3,1.0085699286853917,1.0060204377706856,1.0072951832280386,0.0012747454573530659
P7_H3,1.276391332934547,1.307862148736267,1.292126740835407,0.01573540790085992
P9_A4,0.9917549605672383,0.9905463827373903,0.9911506716523143,0.0006042889149240338
P7_A4,1.1184532847055078,1.1112932917305103,1.114873288218009,0.0035799964874987378
P9_B4,1.0003011027303452,0.9986982841532059,0.9994996934417756,0.0008014092885696433
P7_B4,0.9865993819977138,0.9850677609727965,0.9858335714852551,0.0007658105124586645
P7_C4,0.9988076238161867,0.9966561802463991,0.9977319020312929,0.0010757217848937906
P9_D4,1.0049776502062735,1.0028252719219664,1.00390146106412,0.0010761891421535719
P7_D4,1.013879245432155,0.9341704081220014,0.9740248267770781,0.03985441865507683
P9_E4,0.9956713237826612,0.9938607264915972,0.9947660251371292,0.0009052986455320156
P7_E4,0.9214106346824846,0.923307847249947,0.9223592409662158,0.0009486062837311682
P9_F4,1.0047156131761392,1.0023790320054478,1.0035473225907934,0.0011682905853457326
P7_F4,1.1021354734278763,1.1015333220562056,1.1018343977420408,0.0003010756858353725
P9_G4,0.9903799717186403,0.9892299992564269,0.9898049854875336,0.0005749862311067444
P9_H4,1.007523290291273,1.0059540481734042,1.0067386692323386,0.0007846210589343983
P7_H4,0.9475928663930019,0.9520162827622854,0.9498045745776437,0.0022117081846417808
P12_A3,1.0090082993071243,1.0074161452150703,1.0082122222610974,0.0007960770460270217
P12_B3,0.9923713301590227,0.9907757886823395,0.9915735594206811,0.0007977707383415855
P12_C3,0.9990787408659251,0.9973530538265201,0.9982158973462225,0.0008628435197025053
P12_D3,1.0065027542907568,1.0037486588244326,1.0051257065575947,0.0013770477331620512
P12_E3,0.9889642254295113,0.9884151739282955,0.9886896996789034,0.0002745257506079346
P12_F3,1.0083725224573286,1.0063730121137893,1.0073727672855588,0.0009997551717696451
P12_G3,1.0115041218986334,1.009598111854996,1.0105511168768146,0.0009530050218187203
P12_H3,1.0089789143444976,1.006316344969814,1.0076476296571557,0.0013312846873417827
P12_A4,1.0037826615591492,1.0027467524676756,1.0032647070134124,0.0005179545457367762
P10_A4,1.0184725436329602,1.0140222752171302,1.0162474094250453,0.002225134207915036
P12_B4,0.9927579223870819,0.9919684119332733,0.9923631671601776,0.00039475522690429754
P12_C4,0.991326629724302,0.9898194057458699,0.990573017735086,0.0007536119892160298
P12_D4,0.989068720620465,0.9878531427357781,0.9884609316781215,0.000607788942343479
P12_E4,0.9973620545378817,0.995493764199947,0.9964279093689143,0.000934145168967393
P12_F4,0.9844966505704161,0.9836800762713502,0.9840883634208832,0.0004082871495329488
P12_G4,1.002573360459733,1.0008348165917862,1.0017040885257598,0.0008692719339734589
P12_H4,0.9989196615730659,0.9977149476787801,0.998317304625923,0.0006023569471428902
