BC,s_1,s_2,s_3,average,standard deviation
0,0.0,0.0,0.0,0.0,0.0
1,0.010600685398362461,0.0004956947766290778,0.002069396025604973,0.004388592066865504,0.004439347667895874
2,0.042350266231424565,0.06271722891163553,0.1036620957337287,0.06957653029226293,0.025496047024360605
1500,0.08006171425588815,0.09000439179217487,0.11919458392224083,0.09642022999010129,0.01660758073727006
4,0.011898137226202936,0.00762502423118591,-0.0032263907662115512,0.005432256897059098,0.00636626568638908
5,0.03504634745669547,0.05629797159859178,0.09900737465447877,0.063450564569922,0.026597279807141126
15000,0.09689553455896244,0.14081244110618843,0.15592778810544133,0.13121192125686407,0.025037694592046553
5000,0.02869470646076228,0.0548254704355212,0.08291311618396195,0.05547776436008181,0.022139378247084267
10000,0.04891126897850174,0.06768914359070449,0.09466940090114241,0.07042327115678287,0.018780455255808525
1000,0.059516973120186556,0.06487873412596915,0.08458085513895512,0.06965885412837027,0.010776106467263707
10,0.0004920944603578397,0.0013531208066175286,0.024366697309300956,0.00873730419209211,0.01105723860950915
11,0.0028133318797905977,-0.0023289200193680397,0.0232702990727416,0.007918236977721385,0.011056673597896052
500,0.05178446381533864,0.046069292879802964,0.06215157228981458,0.05333510966165206,0.006656490800260934
13,-0.0012682708051150078,0.0009458291764546878,0.01289613956882418,0.004191232646721286,0.00622131353086323
14,0.0006246742307196212,-0.00267135423000938,0.011208748632640627,0.0030540228777836223,0.005921183159143112
15,-0.0007995361474227829,0.004401225640447164,0.020106535579258466,0.007902741690760948,0.00888674742704885
16,0.001372127098622255,0.0023552832967938596,0.016372763432298668,0.006700057942571593,0.00685140241827652
17,-0.007314927042882975,0.001920046282578125,0.024696538386118235,0.006433885875271129,0.013452745460300588
18,-0.009227739278853026,-0.004445661448997355,0.02436823548429678,0.0035649449188154656,0.014839131620068656
50000,-0.032423952224701375,-0.08123688574327285,-0.07796403320782763,-0.06387495705860062,0.02227932030271058
40000,-1.3535577275527757,-1.7063146150761264,-2.1227445744687214,-1.7275389723658747,0.31437764591214795
21,0.013803332813850062,0.009639784589108712,0.01679744262673569,0.013413520009898155,0.002935073271373324
22,0.0032484643815984472,-0.003250646676749615,0.01182654238918422,0.003941453364677684,0.00617471094224826
2000,0.09012878554000399,0.09698724291772061,0.12129655115512888,0.10280419320428451,0.013372486339174356
24,-0.0029923417161652303,5.150327898654787e-05,0.020709753636035857,0.0059229717329523915,0.010529417121431591
25,0.006789129177319835,0.007032454698074206,0.01292511907660518,0.008915567650666407,0.0028369207256223345
30000,-1.3535577275527757,-1.7063146150761264,-2.1227445744687214,-1.7275389723658747,0.31437764591214795
27,0.05347639164335155,0.06690820192927018,0.09684090486356266,0.07240849947872813,0.01812567619990853
28,0.002720246173503137,0.0023123892814844345,0.004574611683135791,0.0032024157127077874,0.0009844721587517263
