BC,0,7,14,21,28,35
0,0.038228637603390625,0.022134114287883835,0.007490631965251371,0.0016871517981811082,0.00032120336136739276,5.752145438582113e-05
1,0.03665155400994371,0.02139065934069025,0.0072969090599265835,0.0016566588476085795,0.0003179197128386182,5.738860726687176e-05
2,0.04270274178390079,0.036075014076363966,0.017813130204585862,0.005854008701535704,0.0016261354127586564,0.00042489723618292514
1500,0.010512283677835143,0.01922757733070578,0.020555831342899508,0.014625977899097361,0.00879640066506515,0.004976327417909896
4,0.03675477781926694,0.02142732125151413,0.007301379871278489,0.0016558515375364477,0.00031741545578524736,5.72345929587975e-05
5,0.045711600518653375,0.03919744111107372,0.01964590271967223,0.006553384509518873,0.0018477769023361,0.0004900690460385322
15000,0.018038454133447554,0.06007729652283124,0.1169511321046195,0.1515227582137484,0.16593634779952304,0.17093423062132293
5000,0.016637267557979923,0.035939380609725416,0.04537766655485883,0.0381323103544721,0.027085340605203775,0.018096697966818672
10000,0.01678098074032265,0.039562614327022606,0.05451745955753015,0.049999495915502276,0.038760187071394225,0.028263761356515104
1000,0.009870327467963978,0.011926792949325487,0.008423620301480072,0.003959617850058923,0.0015732508930399673,0.0005879854169702399
10,0.04829279545065871,0.030549353057360267,0.011295479561699651,0.0027796282614119205,0.000578174569851296,0.00011312409237159846
11,0.04679760353968614,0.03029688985656253,0.011464509184192366,0.002887302408694178,0.0006146378521125474,0.00012307509689445716
500,0.01189109727818474,0.00937523756247007,0.004320416488493311,0.0013250990314532234,0.00034352731975306825,8.377184488451694e-05
13,0.03971237038997416,0.02370195009628402,0.008268473381872412,0.0019197557365442227,0.00037675310316884924,6.954910677944932e-05
14,0.045367539145706695,0.026773785607914626,0.009235434329545359,0.0021202362513422705,0.0004114351668393946,7.510042903888314e-05
15,0.046765572056976804,0.026684578544683504,0.008899742250090848,0.0019754857358102343,0.00037064708598951633,6.541406474384774e-05
16,0.0439641133202224,0.026714280181719972,0.009487933209771772,0.0022427411374626475,0.00044810202061385207,8.421675625580138e-05
17,0.04876794877222505,0.029507105326190105,0.010435222390249731,0.002456157425563537,0.0004886533855612903,9.144700354509906e-05
18,0.04254574180124843,0.02703846147127304,0.010043633025484538,0.002483013519915476,0.0005188687978912091,0.00010199053752734158
50000,0.05057377490062098,0.17961788571025325,0.3728694250111004,0.5151614467574576,0.6016170808894361,0.6608772720279685
40000,0.011690831838942034,0.03261405950876197,0.05317987218653172,0.05771239630356069,0.0529396600294535,0.04567904790367746
21,0.04079709378513808,0.023081166269966008,0.00763254294363881,0.001679809958372555,0.0003124937022619843,5.4682233072503506e-05
22,0.04553328881081806,0.02680205870224504,0.009221260105660045,0.0021115033699088035,0.0004086801161182918,7.440448102549068e-05
2000,0.00924117938422569,0.01776911319628167,0.019970415080776193,0.014937840485045758,0.009444495543710985,0.0056168596095982366
24,0.04878369540083705,0.03026529782965736,0.010974839885336459,0.0026486881098889163,0.000540323272662131,0.0001036812871334471
25,0.03972590638812084,0.024292462854678207,0.008682649384457517,0.0020654389795877956,0.00041530073190480365,7.854831598954384e-05
30000,0.0299476012039224,0.07366975179893122,0.10592521554156117,0.10136520294694715,0.08199146660153764,0.06238386383065766
27,0.03342501323858292,0.027593355178598285,0.013314363778155454,0.004275783571466822,0.0011606498848520785,0.0002963538717475033
28,0.044288207981204065,0.026694995439032393,0.009404908579279718,0.002205254382306478,0.00043707204696929585,8.14837907188887e-05
