BC,0,7,14,21,28,35
0,0.042603202549542904,0.025907581794533528,0.008838502766858743,0.0018551502337633438,0.0003189884585222693,5.130429359754477e-05
1,0.039805934204908834,0.02483585799736328,0.008693160709519867,0.0018720817424569618,0.0003302686935552092,5.449954380765462e-05
10000,0.013788972838594942,0.006403686739881881,0.0016683817645523921,0.00026742952257753703,3.511710975911252e-05,4.313313640319736e-06
3,0.0401370479098883,0.03868602271496082,0.02091847070943007,0.006959120220241374,0.0018965934579417262,0.00048347833195871114
4,0.03941311480288821,0.024836307940653647,0.00878012111576545,0.0019096885161814091,0.0003402671844840826,5.6710105659563914e-05
15000,0.005244775981030367,0.005105057036219915,0.002787670552260592,0.0009365497562441181,0.0002577601431328042,6.635650919752383e-05
20000,0.025301727079382257,0.07651155246716318,0.12979891275843583,0.13547640202125488,0.11583818786087646,0.09264515527158163
7,0.045672228305889816,0.042958854473466826,0.02266837437009186,0.007359301907107718,0.0019572592956675705,0.0004869035789076287
2000,0.014865179985589103,0.03585805417791595,0.04852554920513872,0.04040199016944187,0.02755691262535244,0.017580904611860043
1000,0.01406079846636957,0.023598788553820117,0.022219620014673744,0.012871587260672794,0.00610833833475262,0.0027114207850887973
10,0.04648675001207062,0.02978308501303014,0.010704770742551892,0.002367192734675887,0.0004288302064006933,7.26641130249072e-05
11,0.04701871010971896,0.031017613455360447,0.01147924278827946,0.002613765746945932,0.0004875459852061133,8.506430626943723e-05
50000,0.030758010700901773,0.12862861866365943,0.30177562711914435,0.43559137852266505,0.5150743117970655,0.5696962546900219
13,0.0411611181440428,0.026257627069088636,0.00939703795567822,0.002069069339409526,0.0003732111503432995,6.29675845266342e-05
14,0.048130790317348876,0.030870577354471056,0.011107944574918543,0.0024590718326496447,0.00044596854447100716,7.565194496132077e-05
15,0.04659481857394269,0.02898018027475318,0.010111875960185295,0.002170755666692778,0.0003817558092705443,6.279762563797657e-05
30000,0.006716017118805642,0.011937939974605976,0.011904582813056584,0.007303777408235605,0.0036709323313033762,0.0017257905502570399
17,0.043763224901375575,0.029069537503229242,0.010832635248536287,0.0024835829906196317,0.00046646464747627115,8.194862119102063e-05
18,0.048960212769238814,0.03170216031197359,0.011515998835744536,0.002573729650049357,0.0004712156877019649,8.069737598780719e-05
19,0.04622587257114527,0.029635495154262254,0.010658754300754992,0.0023585727334103695,0.00042755067568914836,7.249512091031133e-05
500,0.013010143425797534,0.013625944196033322,0.008006050420238378,0.0028941337292265833,0.0008570662031653113,0.0002374067172206961
5000,0.015057196016422872,0.0395327500165546,0.058228706334013176,0.05276741457548613,0.03917328491680179,0.027201761260298853
22,0.04336330369390291,0.02693813094880053,0.00938814417600607,0.0020129852855402166,0.0003535875390167317,5.809465276881417e-05
23,0.045554120855621424,0.029427611717688575,0.010664722459503418,0.0023778949107893417,0.00043434143147679335,7.42083400534765e-05
24,0.050527794417298655,0.03261902102188539,0.011813503033932292,0.0026322978596730537,0.00048049277911597714,8.203922669617344e-05
25,0.042306491899158666,0.02668043546968499,0.009439435124661114,0.0020546963868092946,0.0003663910106416613,6.111176403401317e-05
26,0.034279599435517095,0.030732222549150437,0.015456793103864105,0.004782922864371542,0.001212447274083703,0.00028748500937846554
40000,0.023003113953124203,0.08881297340143895,0.1923682449483249,0.2563533010931542,0.27985943119213935,0.28577473963201167
28,0.046189728960481416,0.029046312008350107,0.010247166093878924,0.002224155319653707,0.00039547765458630203,6.577511945012797e-05
