BC,s_1,s_2,average,standard deviation
ref1,1.0,1.0,1.0,0.0
ref2,0.9950760278627008,0.9960924087628248,0.9955842183127628,0.0005081904500620071
ref3,0.9956056063780847,0.9966669830668229,0.9961362947224538,0.0005306883443690902
ref4,0.9960223829069814,0.9962150212550709,0.9961187020810262,9.631917404473445e-05
ref5,1.003646667412351,1.0034256046870373,1.0035361360496942,0.00011053136265681829
P1_A3,1.0003467712374439,1.0008400058747362,1.00059338855609,0.00024661731864616954
P2_A3,0.9900080373801482,0.990879606827609,0.9904438221038786,0.00043578472373040356
P1_B3,0.9966774854568841,0.997310707802468,0.996994096629676,0.0003166111727919696
P2_B3,0.9988339831329519,1.0009890766232619,0.9999115298781069,0.001077546745154978
P1_C3,0.9843837217098751,0.9864359165310382,0.9854098191204567,0.0010260974105815723
P2_C3,1.0273278391703067,1.0286141751853752,1.027971007177841,0.0006431680075342783
P1_D3,0.9837586190900572,0.9846951824867346,0.9842269007883959,0.0004682816983386795
P2_D3,0.9994418306117904,1.0007134858707818,1.000077658241286,0.000635827629495711
P1_E3,1.0104807678191292,1.0111592431661809,1.010820005492655,0.00033923767352583845
P2_E3,0.9746480962703754,0.9754905693690895,0.9750693328197324,0.00042123654935705135
P1_F3,1.009521565347402,1.01084431275659,1.010182939051996,0.0006613737045940704
P2_F3,0.9954244222300428,0.9957355897252611,0.995580005977652,0.00015558374760915594
P1_G3,0.9867024353672221,0.9875745658162224,0.9871385005917223,0.0004360652245001262
P2_G3,0.9805493757829071,0.9814207446030159,0.9809850601929615,0.0004356844100543711
P1_H3,0.9979504399720771,1.0002837571546386,0.9991170985633578,0.0011666585912807337
P2_H3,1.0167778157929679,1.0170293885716604,1.0169036021823141,0.00012578638934623854
P1_A4,0.9923814501277696,0.9943447464092875,0.9933630982685285,0.0009816481407589617
P2_A4,1.0218902184972114,1.022087878896494,1.0219890486968528,9.883019964129769e-05
P1_B4,0.9929565542015627,0.9941520308824312,0.9935542925419969,0.0005977383404342507
P2_B4,0.9957768183365662,0.9972739570139224,0.9965253876752442,0.0007485693386781178
P1_C4,0.9976118286522521,0.998744854600535,0.9981783416263935,0.0005665129741414532
P2_C4,0.9820561767880206,0.9837224697921478,0.9828893232900842,0.0008331465020636197
P1_D4,0.9884817447617898,0.990622988873831,0.9895523668178104,0.0010706220560205981
P2_D4,1.0078285345726903,1.0076793653574359,1.0077539499650632,7.458460762721497e-05
P1_E4,0.9995180352165153,0.9999885998240798,0.9997533175202975,0.00023528230378228043
P2_E4,0.9961920878414655,0.9979370982217066,0.997064593031586,0.0008725051901205538
P1_F4,0.987285865577427,0.987395724609874,0.9873407950936506,5.492951622348974e-05
P2_F4,1.015607466134604,1.0159162380053648,1.0157618520699843,0.0001543859353804189
P1_G4,0.9846907744641032,0.9866513764559651,0.9856710754600342,0.0009803009959309383
P2_G4,0.9728375709450161,0.9738747488940342,0.9733561599195252,0.000518588974509071
P1_H4,0.9832387263123564,0.9850709157607718,0.984154821036564,0.0009160947242076722
P2_H4,1.0018243992855942,1.001780055707035,1.0018022274963148,2.2171789279545884e-05
P4_A3,0.9933720269928782,0.9939002787770551,0.9936361528849667,0.0002641258920884626
P5_A3,0.9918681086436741,0.9943145488968805,0.9930913287702774,0.0012232201266031972
P4_B3,1.0109276903701228,1.0112280973555272,1.0110778938628249,0.00015020349270222777
P5_B3,1.0092851845727753,1.012371963602276,1.0108285740875256,0.001543389514750415
P4_C3,1.001955992899407,1.002817845581406,1.0023869192404065,0.00043092634099950455
P4_D3,1.0067834893217085,1.0073354448103893,1.0070594670660489,0.00027597774434040545
P5_D3,1.0369178335419529,1.0385776456656446,1.0377477396037986,0.0008299060618458531
P4_E3,1.001318675707164,1.0025209714682792,1.0019198235877216,0.0006011478805576509
P5_E3,0.9747419852429826,0.9763715298483038,0.9755567575456432,0.0008147723026605824
P4_F3,1.0104593067805232,1.010540824840013,1.010500065810268,4.075902974487455e-05
P5_F3,0.9919893832902678,0.9924219282350133,0.9922056557626405,0.00021627247237276936
P4_G3,1.012817367753636,1.0133992027278784,1.0131082852407571,0.0002909174871211784
P5_G3,0.9821964869933847,0.9853399554710885,0.9837682212322366,0.0015717342388519295
P4_H3,1.0047052020200036,1.005723023053687,1.0052141125368452,0.0005089105168417651
P5_H3,0.9944523413645374,0.999309722858814,0.9968810321116757,0.002428690747138307
P4_A4,0.9894800384780236,0.9906632984428622,0.9900716684604429,0.000591629982419295
P5_A4,1.0123767686535785,1.0121061272513308,1.0122414479524546,0.0001353207011238755
P4_B4,1.0150480983354813,1.0147533950594376,1.0149007466974593,0.00014735163802181983
P5_B4,0.9766217974236169,0.9779012644665557,0.9772615309450863,0.0006397335214693989
P4_C4,0.9920385133747784,0.9934992963926915,0.9927689048837349,0.0007303915089565405
P5_C4,0.9825853900861297,0.9831689140170403,0.982877152051585,0.0002917619654553283
P4_D4,0.9833005915003946,0.984707595705007,0.9840040936027008,0.000703502102306186
P5_D4,0.9836087116916085,0.9837275009696214,0.983668106330615,5.939463900644926e-05
P4_E4,0.9837182111151461,0.9849572460480014,0.9843377285815738,0.0006195174664276326
P5_E4,0.9916048666819309,0.9921244985095701,0.9918646825957504,0.00025981591381957214
P4_F4,0.9990826493464752,1.0000559966337184,0.9995693229900968,0.0004866736436215935
P5_F4,0.9968780810651534,0.9969463205992487,0.9969122008322011,3.411976704764674e-05
P4_G4,0.9913427107108125,0.9923583876226104,0.9918505491667114,0.0005078384558989679
P5_G4,0.9981903204871,0.9995312244615518,0.9988607724743259,0.0006704519872259285
P4_H4,1.0027747602892647,1.0041235657693584,1.0034491630293116,0.00067440274004682
P5_H4,1.0027101360971604,1.0025866209750622,1.0026483785361113,6.175756104909169e-05
P7_A3,0.9755543179868613,0.9776227090022318,0.9765885134945466,0.0010341955076852427
P8_A3,1.0250154831942655,1.0318875249600306,1.028451504077148,0.003436020882882529
P7_B3,1.0001888093431974,1.0012477478522472,1.0007182785977222,0.0005294692545249058
P7_C3,0.9859883712774231,0.9879856810341638,0.9869870261557935,0.0009986548783703642
P7_D3,0.9871592292896455,0.9891208606883438,0.9881400449889947,0.000980815699349158
P7_E3,0.9933451018451976,0.9954386595097188,0.9943918806774582,0.0010467788322605642
P8_E3,0.9902669799799236,0.9913274096391637,0.9907971948095436,0.0005302148296200127
P7_F3,0.9862192172500674,0.9876837196259506,0.986951468438009,0.0007322511879415683
P8_F3,1.0388498875376355,1.044746070706769,1.0417979791222023,0.00294809158456677
P7_G3,1.0077600111938478,1.0088195466145504,1.0082897789041991,0.0005297677103512921
P8_G3,0.5890859689307973,0.5915721385673055,0.5903290537490514,0.001243084818254081
P7_H3,1.0032206795205945,1.0041707895247451,1.0036957345226698,0.0004750550020753419
P8_H3,1.0004695354750115,1.0014229215239265,1.000946228499469,0.0004766930244575196
P7_A4,0.9923049167597765,0.9934771126041467,0.9928910146819616,0.0005860979221851137
P8_A4,1.0217280964371374,1.0329232192639175,1.0273256578505274,0.005597561413390073
P7_B4,0.996896994028105,0.9982363553783861,0.9975666747032456,0.0006696806751405049
P8_B4,1.2551722073295626,1.2475059642034132,1.251339085766488,0.003833121563074693
P7_C4,1.0041255157036046,1.0055189375137223,1.0048222266086635,0.0006967109050588505
P8_C4,1.0488215934651475,1.053424800632099,1.0511231970486232,0.002301603583475753
P7_D4,1.0009956758410343,1.001955186800078,1.0014754313205563,0.0004797554795218373
P8_D4,0.9764420603864091,0.979476296797161,0.977959178591785,0.0015171182053759225
P7_E4,0.9993635373305221,0.9998081515457525,0.9995858444381374,0.0002223071076152272
P8_E4,0.9607845449665183,0.963848052789371,0.9623162988779447,0.0015317539114263479
P7_F4,1.0173467180366755,1.0186690169261505,1.018007867481413,0.0006611494447374966
P8_F4,1.0841845607445426,1.0926627548914791,1.0884236578180109,0.0042390970734682565
P7_G4,0.978440211046502,0.9800614233804128,0.9792508172134574,0.0008106061669553855
P7_H4,1.1850584792025098,0.9973659866771137,1.0912122329398117,0.09384624626269805
P8_H4,0.995408946878793,0.9941061947972166,0.9947575708380048,0.0006513760407881874
P10_A3,0.9858265699403769,1.0069378598340666,0.9963822148872217,0.010555644946844855
P10_B3,1.0060780479467428,1.0034384525930338,1.0047582502698882,0.0013197976768545283
P10_C3,1.001875251641462,0.9976084737620468,0.9997418627017544,0.0021333889397076033
P11_C3,0.9966589538299464,1.2064023424959178,1.1015306481629321,0.10487169433298571
P10_D3,1.213374361787606,0.9958872029335432,1.1046307823605745,0.10874357942703144
P10_E3,0.9947290518823633,0.9910521319089836,0.9928905918956734,0.0018384599866898554
P10_F3,0.9903202124168371,0.9893878446276005,0.9898540285222188,0.00046618389461827725
P10_G3,0.9871580986760294,0.9782942731912905,0.98272618593366,0.0044319127423694815
P10_H3,0.9763149102982345,0.987667069785903,0.9819909900420687,0.0056760797438342725
P10_A4,0.9859172737826769,1.0074561917100586,0.9966867327463678,0.010769458963690859
P11_A4,1.0066739499887565,0.584093105459518,0.7953835277241372,0.21129042226461925
P10_B4,0.5804660124660118,0.9989510509838838,0.7897085317249478,0.209242519258936
P10_C4,0.9977323112699308,1.0071501740178141,1.0024412426438725,0.004708931373941683
P10_D4,1.0060951410691577,1.00145795963563,1.0037765503523937,0.0023185907167638797
P11_D4,0.9994312685812429,0.594760735927551,0.7970960022543969,0.20233526632684595
