BC,s_1,s_2,s_3,average,standard deviation
0,0.0,0.0,0.0,0.0,0.0
1,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
2,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
3,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
50000,8.950039776631245,19.106617795034566,25.691292443143325,17.91598333826971,6.886246825774122
5,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
30000,8.82080681242974,18.950747408224387,25.484319517036162,17.75195791256343,6.855459435385552
10000,-1.5683473965264527,18.903327852015543,25.418124564824744,14.25103500677128,11.497834253128769
15000,8.766140636775098,14.401164348873754,24.529022199204928,15.898775728284596,6.521719541685469
9,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
20000,5.906644538924219,12.887190518761997,24.0966532947735,14.296829450819905,7.492637100227057
11,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
12,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
13,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
14,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
15,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
2000,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
1500,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
18,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
19,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
5000,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
40000,8.847780438740095,18.940767997504697,25.578068170627013,17.7888722022906,6.878506613124945
1000,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
23,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
24,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
25,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
26,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
500,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
28,-1.5683473965264527,-4.103687156075539,-5.911931173366725,-3.861321908656239,1.7815228862736068
29,-1.5000602413209956,-3.927445555252184,-5.6420284648271135,-3.6898447538000974,1.6992774536591744
