BC,s_1,s_2,s_3,average,standard deviation
0,1.0,1.0,1.0,1.0,0.0
1,0.986522826609536,1.0048515168806766,1.004399992545145,0.9985914453451192,0.008535792765175998
2,0.9749490083943364,0.9856223446065312,0.9911885617370695,0.9839199715793123,0.006738166349768061
3,0.9868121991479769,1.008197389206309,1.0059274334834762,1.0003123406125873,0.009590917210891992
50000,0.9951319509886615,1.0593430368503995,1.0455168560590269,1.033330614632696,0.027594011994893537
5,0.9755470656913903,0.9922613812077552,0.9933310738328927,0.9870465069106794,0.008143051100784535
30000,1.0781793436734526,1.0669426129224853,1.0636400690801413,1.0695873418920263,0.006223266554721577
10000,1.054660819803232,1.120008586592543,1.1007818825301818,1.0918170963086522,0.027420894710492163
15000,1.1549655000526569,1.0309059659329776,1.0338817827399869,1.0732510829085404,0.05779358873507926
9,1.0060485460169684,1.0034746794154095,1.0059603523553975,1.0051611925959252,0.0011930883067415292
20000,1.1320155690552276,1.2016810929898498,1.1638880988961164,1.1658615869803979,0.028475045187970657
11,0.9811391906473589,1.0039742399792997,0.9962207982525644,0.9937780762930742,0.009481035014757047
12,0.9856297701072362,1.00333506322415,1.0024158167134913,0.9971268833482926,0.008138343942723404
13,1.0875116350128695,1.0713122178740444,1.0839258389190554,1.080916563935323,0.006947281523742594
14,0.9825111583671375,1.0045315268475505,0.9989908123494279,0.9953444991880387,0.009352213882515796
15,0.9855781102672543,1.005353771914895,1.0054618326970217,0.9987979049597238,0.009347910571047061
2000,1.261169236193583,1.3475331907302568,1.351426014071517,1.320042813665119,0.04166022972903759
1500,1.1265790321573972,0.9794351478652384,0.9674068249135965,1.0244736683120774,0.07236619437622378
18,0.9803835651771239,1.0042414281050849,0.995205854749342,0.9932769493438501,0.00983496866356117
19,0.9823204738486899,1.0024503569275354,0.9994488047089558,0.9947398784950604,0.00886692497460575
5000,0.9018540202474774,1.033321744110539,0.9422966410903076,0.9591574684827746,0.054979730990626426
40000,1.2347139342947733,1.3760461953227257,1.3635910744136428,1.3247837346770472,0.06389162289842583
1000,0.9979393588837836,1.019815139301924,1.0208849429819056,1.0128798137225377,0.010573520797100134
23,0.9839125835531881,1.0047178555676382,1.0018572094189795,0.9968292161799353,0.009207800059649442
24,0.9872730648788643,1.0053872921895248,1.0038585530126523,0.9988396366936806,0.008202578802961925
25,1.003614862508415,1.0014564519165239,0.9970292021653163,1.0007001721967517,0.0027412527306044337
26,0.987438688621903,1.0091447113582586,1.005117951323708,1.00056711710129,0.009427634020889364
500,1.108660439107506,1.1773422748483824,1.1414784909084845,1.142493734954791,0.028048430503201133
28,0.9865229196695197,1.0155474523611776,1.0145341610087741,1.0055348443464904,0.013449824033131996
29,1.0254112645151396,1.0031501681482227,1.002343448368916,1.0103016270107594,0.010689201976322055
