BC,s_1,s_2,average,standard deviation
ref6,1.0,1.0,1.0,0.0
ref7,1.0094684657585504,1.0084125255963157,1.008940495677433,0.0005279700811173793
ref8,0.9963447156321114,0.9967350830353701,0.9965398993337407,0.0001951837016293534
ref9,1.0144678699298066,1.0128203829804547,1.0136441264551306,0.0008237434746759531
ref10,0.98265961797802,0.9861457277386444,0.9844026728583322,0.0017430548803121781
P3_A7,0.949722164851148,0.9511620573978375,0.9504421111244927,0.0007199462733447626
P3_B7,1.0334391083199033,1.0326445550833694,1.0330418317016363,0.0003972766182669396
P2_C7,1.055586624147668,1.1153442306483825,1.085465427398025,0.0298788032503573
P3_C7,1.0230718505184768,1.0185287536405665,1.0208003020795218,0.002271548438955162
P3_D7,0.9842246976474931,0.9812276217046201,0.9827261596760566,0.0014985379714365088
P3_E7,1.0548743754517154,1.0505001186462006,1.0526872470489579,0.0021871284027573656
P3_F7,1.0034177311563803,1.0013650801082088,1.0023914056322947,0.0010263255240857694
P3_G7,1.0184689329309862,1.015594423679204,1.017031678305095,0.0014372546258910601
P3_H7,1.0737981479506695,1.0674405299565686,1.0706193389536192,0.0031788089970504747
P3_A8,1.001771943302739,1.0038951213741085,1.0028335323384239,0.0010615890356847624
P3_B8,1.0558285347221796,1.057187255156927,1.0565078949395534,0.0006793602173736923
P3_C8,0.9829893625716524,0.9828752896888946,0.9829323261302735,5.703644137888819e-05
P3_D8,1.0616679552557362,1.0615571773553074,1.0616125663055218,5.5388950214396715e-05
P3_F8,0.9893143132502569,0.9870550801685612,0.988184696709409,0.001129616540847811
P3_G8,1.0406522271800442,1.0383231339931915,1.039487680586618,0.0011645465934263521
P3_H8,1.029981546891577,1.027423917465601,1.0287027321785889,0.0012788147129879635
P5_A7,1.0631423689316242,1.0581210338140992,1.0606317013728617,0.0025106675587625027
P6_A7,0.9711903339918131,0.9700772427946831,0.9706337883932481,0.0005565455985649947
P5_B7,1.052996018461898,1.0516660807301403,1.0523310495960192,0.0006649688658788566
P6_B7,1.0516214131251311,1.0492446870520777,1.0504330500886043,0.0011883630365266962
P5_C7,1.0313932530909864,1.0291049310700742,1.0302490920805303,0.0011441610104561128
P6_C7,0.9851267669779361,0.984262832133585,0.9846947995557606,0.00043196742217554984
P5_D7,1.0318804147498009,1.0324604516885934,1.0321704332191972,0.0002900184693962471
P6_D7,1.153539848730532,1.1450400200933224,1.1492899344119272,0.004249914318604775
P5_E7,1.0166654863965694,1.0138606094827238,1.0152630479396465,0.0014024384569227832
P6_E7,0.9805307581358642,0.9817236839978303,0.9811272210668472,0.0005964629309830327
P6_F7,0.6371276013551518,1.0398610473496073,0.8384943243523795,0.20136672299722774
P6_G7,1.0423136613532686,1.0374701658279395,1.039891913590604,0.0024217477626645723
P5_H7,1.0401631698026959,1.0179975272356079,1.0290803485191518,0.011082821283543987
P6_H7,1.0200892703036315,1.0449747377707104,1.0325320040371708,0.012442733733539435
P5_A8,1.0454974993087194,1.0123183558409186,1.028907927574819,0.01658957173390041
P6_A8,1.0136529312838756,0.9587035159962013,0.9861782236400385,0.027474707643837137
P5_B8,0.9595656516979398,1.0402398177018415,0.9999027346998907,0.040337083001950824
P6_B8,1.0415401742460115,1.0618971817141984,1.051718677980105,0.010178503734093458
P5_C8,1.064617200114443,1.0060561158364218,1.0353366579754324,0.029280542139010546
P6_C8,1.0069344107925988,1.0167487562801953,1.011841583536397,0.00490717274379826
P5_D8,1.0182070255446962,1.0024276711686593,1.0103173483566779,0.007889677188018474
P6_D8,1.0052077165081237,0.9733282906924745,0.9892680036002991,0.015939712907824588
P5_E8,0.9789538261132567,0.9350751775917528,0.9570145018525047,0.021939324260751902
