BC,s_1,s_2,s_3,average,standard deviation
0,0.0,0.0,0.0,0.0,0.0
1,-5.669806464474416,0.0051063143938613765,0.004267650785562288,-1.8868108330983306,2.674981886056685
10000,-5.669806464474416,-5.04107737409345,-5.751579528174786,-5.487487788914218,0.3174202286476329
3,-5.669806464474416,-0.13530545245691933,-0.15290762032109728,-1.9860065124174777,2.604849838814694
4,-5.669806464474416,0.0026649268307140286,0.005405608986266682,-1.8872453095524786,2.6746748769246644
15000,-5.669806464474416,-0.020758820595462007,-0.03174224827004511,-1.9074358444466408,2.660401557504306
20000,22.580707367533236,0.6098256406781513,0.6204974290790549,7.937010145763481,10.35465852370862
7,-5.669806464474416,-0.12097045849930216,-0.14459904332987292,-1.9784586554345303,2.6101948922105342
2000,22.499080930409608,0.4106094476925009,0.4135603977611696,7.77441692528776,10.411909838411805
1000,-5.669806464474416,-0.16459323186805846,-0.16461120293795825,-1.9996702997601439,2.5951781699578196
10,-5.669806464474416,-0.0021966531361557644,-0.003259851101123393,-1.8917543229038982,2.6714863242418265
11,-5.669806464474416,-8.127734729011981e-05,0.000748764990805104,-1.8897129922769669,2.672929749189691
50000,22.617503101760366,0.6729380061630956,0.6857052661687072,7.9920487913640565,10.341759234284062
13,-5.669806464474416,0.0033879573129813327,0.004915666707371374,-1.8871676134846878,2.6747296550289175
14,-5.669806464474416,0.0006650611138701183,0.0031254680851729184,-1.8886719784251242,2.6736660243436092
15,-5.669806464474416,0.002363917001968634,0.00276101617979472,-1.8882271770975507,2.6739803626130376
30000,22.60985755906841,0.6277304050225526,0.6120808559598696,7.9498896066836116,10.3661647199212
17,-5.669806464474416,-0.0011489753703996066,0.0005617681407695764,-1.8901312239013484,2.6726340845455123
18,-5.669806464474416,0.002363917001968634,0.00030740036657088307,-1.889045049035292,2.673402166736872
19,-5.669806464474416,-0.0014784859521841818,0.00047722223227687554,-1.890269242731441,2.672536518503733
500,-5.669806464474416,0.004109882286858153,-0.0008338893206532844,-1.888843490502737,2.673545320123076
5000,22.508720296743764,0.23603509851969084,0.20924223318234117,7.651332542815265,10.505765325678615
22,-5.669806464474416,0.0022742512037094422,0.003932046098561834,-1.8878667223907148,2.6742353233070912
23,-5.669806464474416,0.002363917001968634,0.0027763991620236845,-1.888222049436808,2.6739839888048293
24,-5.669806464474416,-0.004665232667322065,-0.0021243535185193497,-1.892198683553419,2.6711722799640927
25,-5.669806464474416,0.0020000245353851346,0.004245429741438915,-1.887853670065864,2.6742446241648783
26,-5.669806464474416,-0.10528007472728447,-0.10568656516930673,-1.9602577014570022,2.6230470907212267
40000,22.621898456170243,0.6187175508393431,0.6405640682906838,7.960393358433422,10.367253513372551
28,-5.598626514876755,-0.38647942675570174,-0.3798620535287282,-2.1216559983870615,2.45859091443467
