BC,s_1,s_2,average,standard deviation
ref1,1.0,1.0,1.0,0.0
ref2,1.0215488151492105,1.0156066836991222,1.0185777494241663,0.002971065725044131
ref3,0.9907741745807417,0.9937657913877629,0.9922699829842523,0.0014958084035106012
ref4,0.9964156602719938,0.9988510018208097,0.9976333310464017,0.0012176707744079307
ref5,0.9733752381110494,0.9803796781105425,0.976877458110796,0.0035022199997465364
P2_A3,1.0197019551889324,1.022006702133039,1.0208543286609857,0.0011523734720533252
P1_A3,0.9728416986887218,0.9790986577443034,0.9759701782165127,0.003128479527790773
P2_B3,0.9037457660981548,0.9169354520729703,0.9103406090855626,0.006594842987407756
P1_B3,1.00260494494705,1.004820490352899,1.0037127176499745,0.0011077727029245032
P2_C3,1.0387042599898326,1.0582619588272937,1.0484831094085632,0.009778849418730529
P1_C3,0.8931457543960865,0.9020302812816462,0.8975880178388663,0.00444226344277987
P2_D3,0.991679632791083,0.9944716682069223,0.9930756504990026,0.0013960177079196945
P1_D3,1.0186748995948873,1.026601620868011,1.0226382602314492,0.003963360636561886
P2_E3,1.250393833510795,1.2746772622443558,1.2625355478775755,0.012141714366780467
P1_E3,1.144745389195034,1.3697419171241012,1.2572436531595677,0.11249826396453355
P2_F3,1.0997498399559185,1.0957632625663865,1.0977565512611525,0.0019932886947660045
P1_F3,1.0313453235443988,1.0324593540634606,1.0319023388039297,0.0005570152595308908
P2_G3,1.0619985317674718,1.0732218024540403,1.067610167110756,0.005611635343284238
P1_G3,0.9385878769967417,0.9486048014510157,0.9435963392238786,0.005008462227136967
P2_H3,1.0056849497612457,1.0056204883772422,1.005652719069244,3.2230692001755656e-05
P1_H3,0.9995944934897927,1.0045183006062417,1.0020563970480172,0.0024619035582245097
P2_A4,1.0272013689159896,1.0212633231025119,1.0242323460092506,0.0029690229067388385
P1_A4,1.2913931253881397,1.3159549961469446,1.303674060767542,0.012280935379402447
P2_B4,0.9807888687477806,0.982761165234233,0.9817750169910068,0.0009861482432261814
P1_B4,1.0342786154851218,1.0364253353814374,1.0353519754332796,0.001073359948157826
P2_C4,0.9866060946330902,0.988399718911403,0.9875029067722466,0.0008968121391563777
P1_C4,1.0562317505790804,1.0518184161202477,1.054025083349664,0.0022066672294163148
P2_D4,1.1443468588603014,1.3655030375189836,1.2549249481896425,0.1105780893293411
P1_D4,1.3152584776257226,1.3391744705046125,1.3272164740651675,0.011957996439444951
P2_E4,1.0587516893137572,1.0639932939205068,1.0613724916171319,0.002620802303374803
