BC,0,7,14,21,28,35
0,0.04592673084992025,0.026889515493723443,0.007033981604682249,0.0008880274479361011,8.880759532520622e-05,8.366982929759566e-06
1,0.04291702612108168,0.023012823398271848,0.005513292014477661,0.0006374688927588937,5.838557449305542e-05,5.037872475960727e-06
10000,0.013206152451667688,0.007902965565089957,0.0021130252153555456,0.0002726629818032482,2.7870594955011275e-05,2.6838692270979917e-06
3,0.043767428442367876,0.03808740786219802,0.014808552512274371,0.002778757916241982,0.00041303549573479465,5.783877552006581e-05
4,0.04164312575690544,0.03210484500116089,0.011058561599900174,0.001838372926063346,0.00024208459234364424,3.0032793798787867e-05
15000,0.0068974128554446295,0.004999059245136158,0.0016187923827268103,0.000252988587733314,3.1319099677997027e-05,3.652688678144572e-06
20000,0.014668845599478364,0.06269672321902629,0.1197276770537951,0.11034462409921275,0.08055757094256928,0.05540597432944209
7,0.048549609448883375,0.039967360505143226,0.014700293369298208,0.002609476836418705,0.00036692681410508494,4.860718889547369e-05
2000,0.012122758687170178,0.031010685669806276,0.03544231526778522,0.019549682565704204,0.008541927783341901,0.0035161478790378077
1000,0.013324548105748346,0.014665071760422421,0.007211352129684995,0.0017114181085103786,0.0003217318846932741,5.698061525795929e-05
10,0.04846668353260946,0.03766122683671028,0.013075142493681994,0.0021908129927324573,0.0002907788033881709,3.635927654337637e-05
11,0.04845970281076471,0.03640041239657333,0.012216102510819022,0.001978636166072979,0.00025386204681613944,3.068489650391456e-05
50000,0.014445795027924334,0.09905050243065656,0.3034399262589075,0.44863760714112905,0.5254328082662256,0.5797406448185105
13,0.04292240431579712,0.0266001495711803,0.007365206419087129,0.0009842211138919056,0.00010418351161820771,1.0389636592127347e-05
14,0.049379701734387875,0.038821414870829796,0.013636253412317851,0.0023116691515110317,0.00031042368595626417,3.927164347689138e-05
15,0.04831984082110186,0.03545154045497744,0.011621054396459954,0.001838496752891021,0.00023039802931230298,2.7201302746664228e-05
30000,0.007977214193387238,0.04591836054046637,0.11809249573504395,0.1465767669920924,0.14411412044634145,0.13348823285532987
17,0.04556911360216915,0.03573341933729584,0.012519280721177693,0.002116854897400173,0.00028353153006087557,3.577722765552977e-05
18,0.051548261741771365,0.03334538559079133,0.00963736415311162,0.0013442737095182987,0.00014853051967444187,1.5461041546365825e-05
19,0.04865164839276253,0.03639584969135086,0.012164856017822823,0.0019623162188036705,0.00025074343640242005,3.0184584691563972e-05
500,0.012110783565210163,0.015091809154343067,0.008402551312508645,0.002257812910479712,0.00048057734152647023,9.636818517843144e-05
5000,0.010611186402999365,0.029496609249578053,0.036633722654263456,0.021958209353583173,0.01042584705121498,0.004663595007124917
22,0.04650057187451507,0.028825002998313923,0.00798327767415777,0.0010670874673900943,0.00011298410851234638,1.127015160771839e-05
23,0.04847330580960074,0.03207624876668395,0.009483427181371814,0.0013531749974864298,0.0001529470748858663,1.6286337763074735e-05
24,0.053909115618755006,0.03137476801091135,0.00815829952678425,0.0010238248798555656,0.00010177714681556482,9.531690141497745e-06
25,0.04438156483193003,0.03404592793151811,0.01166886316339631,0.001930184522024081,0.00025291097172055023,3.12199039663316e-05
26,0.0364590412113864,0.03147048934078806,0.012136754162059806,0.0022589599147910724,0.0003330527727115042,4.626074620481367e-05
40000,0.00978526497954159,0.05988936863752162,0.16376748730297602,0.21612875250847247,0.22594147915807697,0.22252276084555903
28,0.04900516121471824,0.031015056469531236,0.008770091754072121,0.0011968579474915019,0.00012938372150048873,1.3176853594235294e-05
