BC,10,20,30
ref1,13884,9579,7924
ref2,4376,7011,4462
ref3,10772,10437,6265
ref4,18596,11282,9157
ref5,11133,10127,7975
P1_A1,3108,2946,2354
P2_B1,2243,3111,2697
P2_C1,2811,4080,964
P1_C1,3486,2634,1868
P2_D1,2288,1980,1566
P1_D1,2326,1852,2253
P2_E1,3293,3125,1493
P1_E1,2484,2168,1965
P2_F1,3037,2203,1719
P1_F1,2522,1990,1247
P2_G1,6469,5079,3706
P1_G1,0,0,874
P2_H1,3140,2307,1251
P1_H1,2823,2520,1563
P2_A2,3285,2213,2409
P1_A2,2338,1523,1281
P2_B2,1991,1537,1649
P1_B2,2328,2042,2105
P2_C2,3343,3339,1548
P1_C2,3141,3315,1381
P2_D2,3931,2912,1903
P1_D2,3005,1957,1287
P2_E2,2283,2267,1504
P1_E2,3447,1942,1809
P2_F2,3278,2156,1264
P1_F2,2618,1561,662
P2_G2,4815,3150,2791
P1_G2,111,0,492
P2_H2,2482,2193,1140
P1_H2,1779,1291,1310
P5_A1,7102,6629,3072
P4_A1,1099,406,476
P5_B1,4933,3958,3821
P4_B1,632,593,1021
P5_C1,5121,4172,3042
P4_C1,365,387,279
P5_D1,4298,2963,3503
P4_D1,747,589,333
P5_E1,4444,3613,2045
P4_E1,582,265,2162
P5_F1,6560,3120,3767
P4_F1,684,789,513
P5_G1,4324,4412,3196
P4_G1,883,1308,216
P4_H1,861,574,239
P5_A2,3083,3897,3047
P4_A2,949,996,816
P5_B2,4290,3186,2222
P4_B2,704,785,401
P5_C2,5061,3765,2559
P4_C2,1031,671,381
P5_D2,5296,4043,2846
P4_D2,792,547,471
P5_E2,3286,4014,3078
P4_E2,417,1071,906
P5_F2,3413,3308,2013
P4_F2,768,1398,264
P5_G2,5024,3645,2743
P4_G2,618,1562,349
P5_H2,4162,4153,3586
P4_H2,726,939,520
P8_A1,6351,4995,2788
P7_A1,272,767,0
P7_B1,204,674,147
P8_C1,7162,5877,3638
P7_C1,117,0,0
P8_D1,5329,5914,2440
P7_D1,0,318,0
P8_E1,7881,4910,2786
P7_E1,149,0,0
P8_F1,5712,4252,2704
P7_F1,0,0,128
P8_G1,6123,4776,4121
P7_G1,858,337,591
P8_H1,7128,4862,4519
P8_A2,5511,4129,3393
P7_A2,128,0,104
P8_B2,5712,6633,3876
P7_B2,168,218,0
P8_C2,4672,4314,3815
P7_C2,0,487,0
P8_D2,3414,3919,2841
P7_D2,0,0,121
P8_E2,7192,4793,3537
P7_E2,0,124,0
P8_G2,6029,4247,2989
P7_G2,110,107,193
P8_H2,7999,6862,4254
P7_H2,243,202,144
P11_A1,6452,5939,5563
P11_B1,6454,4745,4355
P11_C1,6212,5097,3522
P10_C1,0,589,0
P11_D1,5860,4376,2768
P11_E1,3545,4524,2844
P11_F1,6036,5611,3859
P11_G1,7517,5251,5094
P11_H1,5641,4144,2699
P11_A2,6377,5696,3368
P11_B2,9666,7146,4126
P11_C2,7965,6205,3235
P11_D2,6427,4170,3544
P11_E2,5186,5134,2672
P11_F2,5871,5528,3846
P11_G2,4904,5109,3400
P10_G2,237,0,0
P11_H2,4370,4056,2999
