BC,10,20,30
ref1,11974,2598,8760
ref2,11343,8378,6242
ref3,13637,10945,9412
ref4,13882,5605,8582
ref5,8645,13398,6277
P1_A1,3574,563,733
P2_B1,1261,149,1301
P2_C1,1928,413,1002
P1_C1,1898,319,625
P2_D1,1204,229,1714
P1_D1,2244,188,958
P2_E1,440,185,751
P1_E1,537,738,1186
P2_F1,2239,187,778
P1_F1,881,174,894
P2_G1,1731,556,2139
P2_H1,1677,390,321
P1_H1,161,175,719
P2_A2,1037,165,1202
P1_A2,3507,441,1849
P2_B2,1201,501,2262
P1_B2,1946,210,885
P2_C2,1243,211,438
P1_C2,244,201,861
P2_D2,772,212,1640
P1_D2,435,155,318
P2_E2,597,762,1092
P1_E2,2595,233,1085
P2_F2,696,134,1733
P1_F2,1253,705,387
P2_G2,1175,458,968
P2_H2,1672,246,1581
P1_H2,1614,1755,1501
P5_A1,2501,472,1915
P4_A1,358,103,1183
P5_B1,807,480,1751
P4_B1,536,137,657
P5_C1,864,178,705
P4_C1,926,188,730
P5_D1,1169,497,550
P4_D1,243,184,867
P5_E1,863,247,2040
P4_E1,555,146,485
P5_F1,959,451,1017
P4_F1,688,150,513
P5_G1,1211,389,1651
P4_G1,339,147,867
P4_H1,596,379,1381
P5_A2,1771,944,1270
P4_A2,928,238,795
P5_B2,1544,228,743
P4_B2,521,165,355
P5_C2,610,921,763
P4_C2,210,120,602
P5_D2,1465,1279,519
P4_D2,670,1309,670
P5_E2,980,207,566
P4_E2,248,200,918
P5_F2,1202,324,473
P4_F2,723,249,1153
P5_G2,774,244,2534
P4_G2,513,0,600
P5_H2,1174,615,600
P4_H2,389,155,336
P8_A1,2518,622,3197
P7_A1,0,0,129
P7_B1,149,0,0
P8_C1,5033,901,1642
P7_C1,689,0,113
P8_D1,2883,324,2224
P7_D1,370,103,0
P8_E1,3352,1068,1916
P8_F1,1974,881,1122
P7_F1,223,0,519
P8_G1,2059,371,1526
P7_G1,180,0,157
P8_H1,4231,416,1198
P7_H1,103,797,0
P8_A2,3122,428,1151
P7_A2,713,0,126
P8_B2,1511,532,875
P7_B2,214,0,0
P8_C2,3263,3217,2321
P7_C2,0,229,0
P8_D2,1154,269,1652
P8_E2,4848,457,1068
P7_F2,123,0,0
P8_G2,1723,200,1088
P8_H2,2294,605,2252
P7_H2,0,0,172
P11_A1,2158,572,1927
P11_B1,2038,1687,3070
P11_C1,1507,560,2010
P11_D1,3618,312,1182
P11_E1,2957,223,975
P11_F1,1555,385,1968
P11_G1,1339,402,1377
P11_H1,968,484,1513
P11_A2,2620,444,1758
P11_B2,1690,649,1413
P11_C2,2468,394,1289
P11_D2,1828,1635,2680
P11_E2,2167,964,904
P11_F2,1547,414,1887
P11_G2,2598,1022,1303
P11_H2,1049,633,768
