BC,0,7,14,21,28,35
0.0,13439.0,3030.0,0.0,0.0,0.0,0.0
1.0,12698.0,2724.0,0.0,0.0,0.0,0.0
2.0,16799.0,1681.0,0.0,0.0,0.0,0.0
3.0,12833.0,2396.0,0.0,0.0,0.0,0.0
4.0,17980.0,2765.0,0.0,0.0,0.0,0.0
5.0,16960.0,4170.0,173.0,0.0,0.0,0.0
6.0,16440.0,3512.0,0.0,0.0,0.0,0.0
7.0,13905.0,3101.0,0.0,0.0,0.0,0.0
8.0,15732.0,2701.0,0.0,0.0,0.0,0.0
9.0,16299.0,2866.0,0.0,0.0,0.0,0.0
10.0,15367.0,1696.0,0.0,0.0,0.0,0.0
11.0,17082.0,4155.0,0.0,0.0,0.0,0.0
12.0,14917.0,3146.0,0.0,0.0,0.0,0.0
13.0,14290.0,3030.0,0.0,0.0,0.0,0.0
14.0,15905.0,3187.0,0.0,0.0,0.0,0.0
15.0,17227.0,4835.0,164.0,0.0,0.0,0.0
16.0,13856.0,2582.0,0.0,0.0,0.0,0.0
17.0,13012.0,1529.0,0.0,0.0,0.0,0.0
18.0,15562.0,3402.0,165.0,0.0,0.0,0.0
500.0,3987.0,1531.0,0.0,0.0,0.0,0.0
1000.0,3558.0,2143.0,252.0,0.0,0.0,0.0
1500.0,3581.0,11724.0,2336.0,975.0,0.0,0.0
2000.0,3370.0,15862.0,3829.0,1977.0,0.0,0.0
5000.0,4237.0,19357.0,2983.0,1284.0,0.0,0.0
10000.0,5077.0,24520.0,7291.0,3551.0,0.0,0.0
15000.0,5610.0,17641.0,3541.0,1369.0,0.0,0.0
30000.0,5122.0,7466.0,1329.0,354.0,0.0,0.0
40000.0,1427.0,10247.0,4347.0,2520.0,0.0,0.0
50000.0,4507.0,106693.0,142311.0,239808.0,0.0,0.0
