BC,0,7,14,21,28,35
0,3575.0,7002.0,2703.0,1360.0,327.0,0.0
1,3417.0,7205.0,2845.0,1363.0,319.0,0.0
40000,2508.0,16442.0,33003.0,61792.0,51010.0,32564.0
3,3728.0,11757.0,4950.0,2583.0,679.0,0.0
4,3374.0,7148.0,2874.0,1449.0,334.0,0.0
5,4061.0,12760.0,5236.0,2879.0,670.0,0.0
2000,2728.0,7922.0,7592.0,6951.0,2886.0,1201.0
50000,1660.0,33131.0,70748.0,165088.0,162996.0,152499.0
8,4186.0,9643.0,3702.0,1886.0,478.0,0.0
15000,1986.0,13918.0,19763.0,26359.0,15846.0,6993.0
30000,2179.0,23948.0,38888.0,80184.0,59882.0,37577.0
10000,2157.0,19905.0,28549.0,59129.0,46705.0,36548.0
12,4112.0,10296.0,4026.0,2093.0,466.0,0.0
13,3716.0,7879.0,3200.0,1566.0,335.0,0.0
14,4099.0,9855.0,3766.0,1752.0,350.0,0.0
15,3945.0,8914.0,3544.0,1707.0,427.0,0.0
5000,1701.0,5541.0,4627.0,5985.0,2834.0,1576.0
1000,2458.0,7267.0,5806.0,4104.0,1423.0,595.0
18,3784.0,9348.0,3965.0,1986.0,469.0,0.0
19,4160.0,10445.0,3973.0,1986.0,434.0,0.0
20,3796.0,9505.0,3684.0,2038.0,462.0,0.0
500,648.0,1024.0,749.0,692.0,295.0,0.0
22,3852.0,7852.0,3220.0,1492.0,347.0,0.0
23,3950.0,9547.0,3677.0,1783.0,384.0,0.0
1500,1971.0,7285.0,5998.0,5978.0,2463.0,972.0
25,4288.0,10132.0,4012.0,2132.0,459.0,0.0
26,3485.0,8520.0,3311.0,1691.0,384.0,0.0
27,3120.0,8506.0,3774.0,1991.0,509.0,0.0
28,4014.0,9103.0,3453.0,1864.0,384.0,0.0
