BC,0,7,14,21,28,35
0,11054.0,3241.0,231.0,0.0,0.0,0.0
1,10787.0,3754.0,259.0,0.0,0.0,0.0
2,14365.0,7432.0,703.0,187.0,0.0,0.0
3,10519.0,3879.0,309.0,0.0,0.0,0.0
50000,2096.0,26011.0,65293.0,145070.0,106816.0,65894.0
5,15207.0,7368.0,657.0,188.0,0.0,0.0
30000,2337.0,9734.0,6784.0,4662.0,1092.0,264.0
10000,2300.0,3285.0,953.0,331.0,0.0,0.0
15000,1829.0,6784.0,3381.0,1841.0,291.0,0.0
9,13514.0,4310.0,311.0,0.0,0.0,0.0
20000,2955.0,5511.0,1376.0,617.0,0.0,0.0
11,13404.0,4668.0,316.0,0.0,0.0,0.0
12,11215.0,3928.0,303.0,0.0,0.0,0.0
13,12817.0,4876.0,338.0,0.0,0.0,0.0
14,12675.0,4440.0,385.0,0.0,0.0,0.0
15,12630.0,4608.0,382.0,0.0,0.0,0.0
2000,1384.0,1609.0,278.0,193.0,0.0,0.0
1500,4401.0,1223.0,0.0,0.0,0.0,0.0
18,13688.0,4259.0,307.0,0.0,0.0,0.0
19,12579.0,4241.0,317.0,0.0,0.0,0.0
5000,2878.0,1334.0,0.0,0.0,0.0,0.0
40000,2911.0,13469.0,9606.0,6713.0,1906.0,541.0
1000,2718.0,985.0,0.0,0.0,0.0,0.0
23,11630.0,3924.0,292.0,0.0,0.0,0.0
24,12687.0,4627.0,348.0,0.0,0.0,0.0
25,13822.0,4441.0,345.0,0.0,0.0,0.0
26,11092.0,4424.0,405.0,0.0,0.0,0.0
500,4482.0,560.0,0.0,0.0,0.0,0.0
28,10871.0,6164.0,705.0,167.0,0.0,0.0
29,12567.0,4151.0,318.0,0.0,0.0,0.0
