BC,0,7,14,21,28,35
0,3575.0,3913.0,241.0,459.0,170.0,0.0
1,3417.0,4138.0,320.0,459.0,197.0,0.0
40000,2508.0,11669.0,5781.0,52789.0,61592.0,81280.0
3,3728.0,6253.0,348.0,1159.0,465.0,0.0
4,3374.0,4033.0,304.0,514.0,221.0,0.0
5,4061.0,6936.0,351.0,1164.0,483.0,0.0
2000,2728.0,3882.0,576.0,1248.0,659.0,212.0
50000,1660.0,13310.0,8073.0,110587.0,123967.0,82932.0
8,4186.0,5467.0,317.0,609.0,261.0,0.0
15000,1986.0,7238.0,3483.0,20606.0,20387.0,28424.0
30000,2179.0,5487.0,1539.0,11644.0,9483.0,10416.0
10000,2157.0,8688.0,2017.0,27890.0,19921.0,8224.0
12,4112.0,5533.0,299.0,669.0,235.0,0.0
13,3716.0,4661.0,277.0,500.0,159.0,0.0
14,4099.0,5565.0,309.0,633.0,219.0,0.0
15,3945.0,4970.0,296.0,548.0,234.0,0.0
5000,1701.0,5123.0,1165.0,5082.0,3568.0,162.0
1000,2458.0,4697.0,666.0,1551.0,1078.0,159.0
18,3784.0,5163.0,297.0,696.0,228.0,0.0
19,4160.0,5772.0,298.0,642.0,235.0,0.0
20,3796.0,5121.0,325.0,658.0,233.0,0.0
500,648.0,547.0,0.0,296.0,186.0,0.0
22,3852.0,4523.0,266.0,481.0,181.0,0.0
23,3950.0,5426.0,308.0,541.0,230.0,0.0
1500,1971.0,3793.0,609.0,3360.0,2008.0,378.0
25,4288.0,5486.0,284.0,665.0,241.0,0.0
26,3485.0,4659.0,289.0,550.0,252.0,0.0
27,3120.0,4926.0,314.0,909.0,333.0,0.0
28,4014.0,5050.0,333.0,623.0,227.0,0.0
