BC,10,20,30
ref1,18983,18216,15934
ref2,14309,9163,14844
ref3,16207,17051,15959
ref4,23407,14702,18883
ref5,16366,16328,18427
P1_A1,3118,2179,3388
P2_B1,1361,7407,1440
P1_C1,1924,964,982
P2_C1,1098,1866,3085
P1_D1,1675,1064,2191
P2_D1,1260,979,858
P1_E1,1954,1457,4275
P2_E1,1802,980,3239
P1_F1,1058,503,643
P2_F1,1439,1627,2317
P1_G1,0,0,203
P2_G1,3202,2278,4624
P1_H1,2021,1438,3275
P2_H1,1105,1993,1043
P1_A2,931,491,1869
P2_A2,2535,1105,1611
P1_B2,1428,1057,1585
P2_B2,1632,592,1976
P1_C2,1196,645,1752
P2_C2,1811,1277,1079
P1_D2,1453,1113,562
P2_D2,1888,1624,3057
P1_E2,2140,1433,1630
P2_E2,1617,968,1379
P1_F2,2118,1489,1864
P2_F2,1964,952,1391
P1_G2,218,400,0
P2_G2,4357,3137,4495
P1_H2,1817,907,1453
P2_H2,1864,1766,1272
P4_A1,1834,659,756
P5_A1,2086,1643,2745
P4_B1,2007,344,350
P5_B1,999,2980,3141
P4_C1,1299,2527,2777
P5_C1,1119,1670,747
P4_D1,3359,139,453
P5_D1,676,9052,4954
P4_E1,2407,1719,3764
P5_E1,1823,1613,1871
P4_F1,1721,973,994
P5_F1,800,405,829
P4_G1,1446,1707,2376
P5_G1,926,1411,1453
P4_H1,2344,860,1192
P4_A2,2238,3373,1617
P5_A2,1029,1657,1714
P4_B2,1809,2685,3687
P5_B2,981,313,1216
P4_C2,1378,1232,926
P5_C2,962,639,1569
P4_D2,2114,787,1475
P5_D2,850,564,1571
P4_E2,1147,1074,1746
P5_E2,1472,679,1373
P4_F2,2252,963,1434
P5_F2,851,1060,725
P4_G2,1678,950,683
P5_G2,505,457,766
P4_H2,2177,951,1499
P5_H2,1148,436,885
P7_A1,3930,2571,2336
P8_A1,167,581,2014
P7_B1,2921,1687,1537
P7_C1,2571,1270,744
P8_C1,608,1535,1689
P7_D1,2986,1110,2065
P8_D1,113,568,2130
P7_E1,3120,866,2327
P8_E1,187,1990,2437
P7_F1,2790,903,2795
P8_F1,142,575,502
P7_G1,2742,1733,3043
P8_G1,128,1567,1368
P7_H1,1660,1088,1765
P8_H1,141,821,1191
P7_A2,2845,3844,2866
P8_A2,379,2051,1355
P7_B2,3010,1635,2212
P8_B2,140,509,1001
P7_C2,2912,954,2143
P8_C2,0,2056,751
P7_D2,2823,777,2402
P8_D2,312,1675,2025
P7_E2,2652,483,2024
P8_E2,189,1178,4076
P7_F2,1781,1686,2190
P7_G2,2854,1775,1769
P8_G2,168,1515,1551
P7_H2,2808,4606,3370
P8_H2,203,543,927
P10_A1,3150,3101,3501
P11_A1,0,154,506
P10_B1,3616,3652,2730
P10_C1,3423,2212,3876
P11_C1,171,2186,902
P10_D1,3129,1583,3009
P11_D1,0,109,244
P10_E1,3494,2000,4342
P11_E1,0,110,132
P10_F1,2889,3560,2938
P11_F1,0,140,155
P10_G1,3197,1675,2690
P11_G1,325,271,388
P10_H1,3210,2451,2590
P11_H1,0,247,212
P10_A2,3586,2366,4300
P11_A2,0,0,378
P10_B2,2478,1471,1518
P11_B2,0,0,244
P11_C2,0,179,299
P10_D2,4193,1748,1333
P10_E2,3043,1192,2019
P11_E2,0,553,111
P10_F2,3412,2892,2091
P11_F2,0,0,107
P10_G2,3163,1695,4407
P10_H2,3016,2129,3040
P11_H2,292,0,0
