BC,0,7,14,21,28,35
0,11054.0,770.0,0.0,0.0,0.0,0.0
1,10787.0,880.0,0.0,0.0,0.0,0.0
2,14365.0,1027.0,0.0,0.0,0.0,0.0
3,10519.0,913.0,0.0,0.0,0.0,0.0
50000,2096.0,40594.0,5976.0,299.0,2109.0,1635.0
5,15207.0,1046.0,0.0,0.0,0.0,0.0
30000,2337.0,323.0,0.0,0.0,0.0,0.0
10000,2300.0,1255.0,0.0,0.0,0.0,0.0
15000,1829.0,944.0,0.0,0.0,0.0,0.0
9,13514.0,1066.0,0.0,0.0,0.0,0.0
20000,2955.0,1669.0,0.0,0.0,0.0,0.0
11,13404.0,1056.0,0.0,0.0,0.0,0.0
12,11215.0,998.0,0.0,0.0,0.0,0.0
13,12817.0,1101.0,0.0,0.0,0.0,0.0
14,12675.0,1189.0,0.0,0.0,0.0,0.0
15,12630.0,991.0,0.0,0.0,0.0,0.0
2000,1384.0,0.0,0.0,0.0,0.0,0.0
1500,4401.0,409.0,0.0,0.0,0.0,0.0
18,13688.0,1042.0,0.0,0.0,0.0,0.0
19,12579.0,1019.0,0.0,0.0,0.0,0.0
5000,2878.0,382.0,0.0,0.0,0.0,0.0
40000,2911.0,331.0,0.0,0.0,0.0,0.0
1000,2718.0,222.0,0.0,0.0,0.0,0.0
23,11630.0,1049.0,0.0,0.0,0.0,0.0
24,12687.0,1187.0,0.0,0.0,0.0,0.0
25,13822.0,997.0,0.0,0.0,0.0,0.0
26,11092.0,1014.0,0.0,0.0,0.0,0.0
500,4482.0,321.0,0.0,0.0,0.0,0.0
28,10871.0,1069.0,0.0,0.0,0.0,0.0
29,12567.0,1093.0,0.0,0.0,0.0,0.0
