BC,10,20,30
ref6,14173,11764,11768
ref7,12047,11316,12370
ref8,10511,9065,10185
ref9,8138,6573,7342
ref10,13442,12865,12262
P3_A5,4501,4629,3969
P3_H8,3674,3151,2696
P3_B5,4305,2858,2424
P3_G8,1478,947,1508
P3_C5,1667,1250,1528
P3_F8,1459,1257,1386
P3_D5,2986,1358,1566
P3_E8,1284,1408,1119
P3_E5,1604,1554,1442
P3_D8,1314,1127,1496
P3_F5,1299,1360,1163
P3_C8,1761,1730,1839
P3_G5,1925,1822,1905
P3_B8,783,758,725
P3_H5,1798,1747,1609
P3_A8,520,646,754
P3_A6,3608,4334,3395
P3_H7,4549,2627,3024
P3_B6,2070,1638,1542
P3_G7,1404,1638,2076
P3_C6,2106,1232,1372
P3_F7,2631,1447,1781
P3_D6,2771,1833,2050
P3_E7,1368,1605,1260
P3_E6,1951,1404,1288
P3_D7,1665,1017,908
P3_F6,1880,1840,1455
P3_C7,1290,862,1123
P3_G6,1776,1706,1547
P3_B7,1250,1152,1221
P3_H6,2609,2010,1854
P3_A7,1495,909,935
P6_A5,3531,3599,2798
P6_H8,565,896,656
P6_B5,3890,3298,3357
P6_G8,257,565,367
P6_C5,913,986,506
P6_F8,838,973,819
P6_D5,3515,2842,2645
P6_E8,423,664,246
P6_E5,4740,3796,2960
P6_D8,226,156,244
P6_F5,2532,1847,2301
P6_C8,412,513,404
P6_G5,2661,2533,2796
P6_B8,251,120,155
P6_H5,4135,2346,3411
P6_A8,459,242,224
P6_A6,4876,3963,3979
P6_H7,600,888,331
P6_B6,3352,2898,2567
P6_G7,398,251,262
P6_C6,4141,3122,3093
P6_F7,181,149,251
P6_D6,3572,2608,2371
P6_E7,584,564,317
P6_E6,4495,3331,4364
P6_D7,1116,415,903
P6_F6,2811,2154,2387
P6_C7,141,0,119
P6_G6,3368,1824,2495
P6_B7,227,0,296
P6_H6,3178,2038,2668
P6_A7,224,175,249
P9_A5,4843,4720,4219
P9_H8,0,141,0
P9_B5,5613,3713,5334
P9_G8,123,0,0
P9_C5,3955,2416,2626
P9_D5,3314,2397,2376
P9_E8,231,344,236
P9_E5,4082,3812,3277
P9_D8,121,0,103
P9_F5,2905,2861,2163
P9_C8,252,0,0
P9_G5,3615,1838,2666
P9_H5,4018,2483,2930
P9_A8,0,0,163
P9_A6,5739,4778,4653
P9_H7,139,0,0
P9_B6,5867,4196,4257
P9_C6,3201,2907,3201
P9_D6,2942,2276,2366
P9_E6,4381,3284,3272
P9_F6,3135,2625,2097
P9_C7,111,0,0
P9_G6,2531,1976,2767
P9_H6,4155,2988,3125
P12_A5,3441,2282,1994
P12_B5,3370,3011,2612
P12_C5,2968,2779,2354
P12_D5,2416,1862,2644
P12_F5,4980,3198,3486
P12_G5,3546,3572,3663
P12_H5,3457,2073,2573
P12_A6,2811,3235,2690
P12_B6,4843,3317,3800
P12_C6,3228,2336,1957
P12_D6,3855,3340,3171
P12_E6,3947,3327,3622
P12_F6,4009,2858,2682
P12_G6,2817,2788,2696
P12_H6,3686,3643,3709
