BC,0,7,14,21,28,35
0,13439.0,8998.0,3147.0,3188.0,1199.0,860.0
1,12698.0,8949.0,3213.0,3210.0,1300.0,935.0
2,16799.0,16086.0,8026.0,13017.0,6577.0,7246.0
1500,3581.0,5917.0,4471.0,10910.0,7177.0,11339.0
4,12833.0,8702.0,3172.0,3139.0,1283.0,826.0
5,17980.0,17151.0,8081.0,12983.0,6233.0,6492.0
15000,5610.0,25987.0,29037.0,104818.0,77581.0,164619.0
5000,4237.0,9644.0,5128.0,10950.0,5028.0,5128.0
10000,5077.0,13662.0,10352.0,25236.0,13352.0,22224.0
1000,3558.0,3683.0,2296.0,5007.0,2852.0,3539.0
10,16960.0,13106.0,4185.0,4333.0,1633.0,1371.0
11,16440.0,13173.0,4369.0,4203.0,1610.0,1272.0
500,3987.0,2908.0,1503.0,2268.0,1222.0,1175.0
13,13905.0,10017.0,3514.0,3356.0,1250.0,1018.0
14,15732.0,12270.0,3992.0,3910.0,1475.0,1176.0
15,16299.0,11786.0,4041.0,4062.0,1517.0,1264.0
16,15367.0,11774.0,4089.0,4040.0,1532.0,1207.0
17,17082.0,12911.0,4073.0,4146.0,1479.0,1214.0
18,14917.0,11912.0,4022.0,4222.0,1486.0,1281.0
50000,4507.0,4818.0,3170.0,568.0,170.0,0.0
40000,1427.0,1149.0,480.0,0.0,0.0,0.0
21,14290.0,10070.0,3485.0,3490.0,1445.0,1102.0
22,15905.0,11845.0,3985.0,3747.0,1440.0,1057.0
2000,3370.0,5250.0,4197.0,11686.0,8249.0,12508.0
24,17227.0,13010.0,4069.0,4280.0,1574.0,1302.0
25,13856.0,10523.0,3517.0,3499.0,1379.0,1108.0
30000,5122.0,2138.0,785.0,0.0,0.0,0.0
27,13012.0,11592.0,6347.0,9616.0,5252.0,5959.0
28,15562.0,11289.0,3838.0,3913.0,1498.0,1138.0
