BC,10,20,30
ref6,15574,3967,5721
ref7,10052,4774,4506
ref8,13715,2225,6171
ref9,22095,5433,10332
ref10,18913,9090,12086
P2_A5,169,231,242
P1_A5,1340,184,348
P2_B5,144,152,2077
P1_B5,344,419,1598
P2_C5,302,0,148
P1_C5,1484,219,810
P2_E5,241,0,172
P1_E5,923,262,943
P2_F5,1407,124,279
P1_F5,420,199,2013
P2_G5,228,0,270
P1_G5,806,620,2511
P2_H5,243,0,165
P1_H5,1706,173,841
P2_A6,452,342,312
P1_A6,1924,780,876
P2_B6,428,170,922
P1_B6,514,882,1204
P2_C6,703,349,756
P1_C6,583,1261,422
P2_D6,305,0,322
P1_D6,1936,142,1116
P2_E6,435,0,236
P1_E6,1975,157,1631
P2_F6,705,154,309
P1_F6,3980,326,2752
P2_G6,207,295,709
P1_G6,5013,244,519
P2_H6,336,131,381
P1_H6,2109,126,628
P5_A5,1236,122,4936
P4_A5,553,124,315
P5_B5,429,0,265
P4_B5,1529,0,139
P5_C5,2429,114,1209
P4_C5,862,190,109
P5_D5,568,191,658
P5_F5,549,175,288
P4_F5,404,147,638
P5_G5,1614,172,1163
P4_G5,768,261,735
P5_H5,1157,141,174
P4_H5,1253,122,900
P5_A6,2971,185,1074
P4_A6,2174,0,483
P5_B6,1656,124,636
P4_B6,255,197,205
P5_C6,1129,607,769
P5_D6,4315,213,255
P4_D6,182,0,351
P5_E6,616,0,367
P4_E6,1180,0,383
P5_F6,928,223,711
P5_G6,944,0,379
P4_G6,604,167,397
P5_H6,557,1761,531
P4_H6,1445,119,2444
P8_A5,1123,169,726
P7_A5,0,0,195
P8_B5,3060,107,3303
P7_B5,0,0,115
P8_C5,2421,160,897
P7_C5,348,0,0
P8_D5,2810,419,456
P7_D5,326,0,0
P8_E5,2119,171,333
P8_G5,755,546,3095
P7_G5,268,0,312
P8_H5,656,603,647
P8_A6,2711,315,820
P7_A6,118,0,0
P8_B6,1283,243,508
P7_B6,238,0,104
P8_C6,1284,2940,585
P7_C6,651,0,0
P8_D6,6781,2595,763
P7_D6,438,2265,0
P8_E6,1457,517,902
P7_E6,205,0,0
P8_F6,1981,257,446
P8_G6,667,193,1374
P7_G6,515,0,0
P8_H6,1339,312,1015
P7_H6,0,0,159
P11_A5,1418,182,1827
P11_B5,1834,5168,1171
P11_C5,1725,208,707
P11_D5,1182,212,462
P10_D5,108,0,0
P11_E5,669,1903,218
P10_E5,189,0,0
P11_F5,4155,649,1020
P11_H5,2042,648,351
P11_B6,2506,479,928
P11_C6,2501,321,484
P11_D6,775,282,1038
P11_E6,1843,676,1029
P11_F6,2908,482,3736
P11_G6,2094,338,555
P11_H6,580,510,772
