BC,0,7,14,21,28,35
0,7890.0,6455.0,5018.0,7523.0,4212.0,3659.0
1,7264.0,6157.0,4982.0,7065.0,4041.0,3523.0
10000,2218.0,2105.0,469.0,210.0,0.0,0.0
3,7572.0,7392.0,4063.0,4337.0,1043.0,453.0
4,7247.0,6279.0,5065.0,7078.0,4128.0,3497.0
15000,1132.0,647.0,0.0,0.0,0.0,0.0
20000,3490.0,8795.0,18667.0,44695.0,51346.0,86613.0
7,8373.0,9126.0,5102.0,5863.0,1513.0,711.0
2000,2291.0,1335.0,571.0,429.0,0.0,0.0
1000,2340.0,3431.0,1428.0,1105.0,214.0,0.0
10,8408.0,8211.0,6389.0,9479.0,6013.0,5302.0
11,8387.0,7992.0,6515.0,9163.0,5438.0,4672.0
50000,2436.0,20669.0,19121.0,37020.0,17284.0,16580.0
13,7346.0,6651.0,5428.0,7501.0,4285.0,3973.0
14,8493.0,8527.0,6347.0,9089.0,5115.0,4580.0
15,8401.0,7948.0,6063.0,9321.0,5387.0,4997.0
30000,1399.0,18609.0,7754.0,9647.0,3073.0,4905.0
17,7885.0,6957.0,5307.0,8050.0,4918.0,4206.0
18,8810.0,8600.0,6590.0,9595.0,5736.0,4989.0
19,8423.0,7953.0,5989.0,9221.0,5631.0,5127.0
500,2078.0,3071.0,1781.0,1224.0,435.0,242.0
5000,2088.0,9231.0,4466.0,4396.0,1138.0,548.0
22,7937.0,7031.0,5334.0,7827.0,4724.0,3912.0
23,8222.0,8014.0,6366.0,8947.0,5269.0,4880.0
24,9224.0,8550.0,6488.0,9820.0,5740.0,5036.0
25,7688.0,6978.0,5446.0,7608.0,4518.0,4109.0
26,6289.0,5889.0,3570.0,3388.0,904.0,383.0
40000,1692.0,18757.0,25319.0,54382.0,48828.0,52245.0
28,8361.0,7658.0,6058.0,8834.0,5115.0,4457.0
