BC,10,20,30
ref6,5278,2810,2280
ref7,2839,1428,1595
ref8,4948,2023,1516
ref9,0,2155,0
ref10,13282,7778,6257
P3_A7,219,0,189
P3_B7,2592,2090,2086
P2_C7,308,101,341
P3_C7,828,1062,2163
P3_E7,581,432,821
P3_G7,2209,1225,2943
P3_H7,2303,2344,1722
P2_B8,462,248,569
P3_D8,0,213,0
P6_A7,1820,1348,2757
P5_B7,989,0,467
P5_C7,996,1434,2236
P5_D7,1967,3863,4265
P6_D7,478,0,0
P5_E7,1746,1659,2676
P6_F7,1175,793,931
P6_G7,2416,1334,3119
P5_A8,4059,2800,2817
P6_B8,938,1516,1765
P5_C8,1232,548,966
P6_C8,0,2438,0
P6_D8,1172,0,352
P6_E8,0,903,0
P6_F8,1231,2098,1143
P5_G8,7054,2859,8838
P8_A7,3258,803,3680
P8_B7,1477,1031,2242
P8_C7,1519,4315,4454
P8_E7,2215,1863,2558
P8_F7,1180,1208,1504
P9_G7,2123,2238,3465
P8_H7,1613,1912,2952
P8_A8,1483,3424,1805
P8_B8,855,859,701
P8_C8,1001,1838,2283
P8_D8,621,692,1241
P8_E8,235,0,400
P9_F8,406,194,2343
P8_G8,2675,418,1031
P8_H8,1776,981,2129
P11_A7,1281,1887,2180
P11_B7,0,536,337
P12_B7,633,4389,992
P11_C7,928,2850,3601
P11_D7,2557,3289,7052
P12_D7,0,370,0
P11_E7,2562,3301,2301
P11_F7,1389,1852,1232
P11_G7,1258,3229,3995
P11_A8,749,1333,963
P11_B8,2197,2231,4591
P11_C8,1558,1293,3479
P11_D8,1015,1594,2372
P11_E8,2070,1103,3971
P11_F8,1516,1138,1307
P11_G8,2458,4472,4049
P11_H8,1935,4128,2153
