BC,10,20,30
ref1,12614,13606,23804
ref2,4493,7935,10975
ref3,11344,19760,24175
ref4,14730,17129,27111
ref5,11552,13131,21803
P2_A3,375,0,154
P1_A3,2125,1476,1472
P2_B3,665,1286,671
P1_B3,1220,0,629
P2_C3,715,255,713
P1_C3,1513,246,1211
P2_D3,3187,217,2450
P1_D3,100,0,189
P2_E3,1714,314,1927
P1_E3,258,146,466
P2_F3,1619,421,970
P1_F3,1840,518,956
P2_G3,468,982,163
P1_G3,3282,491,1869
P2_H3,1880,323,2015
P1_H3,655,216,1948
P2_A4,2865,1229,2563
P1_A4,573,257,448
P2_B4,703,497,861
P1_B4,1757,224,386
P2_C4,911,1327,691
P1_C4,345,468,662
P2_D4,264,0,443
P1_D4,1417,207,1677
P2_E4,332,0,0
P1_E4,2545,605,1887
P2_F4,3801,808,2216
P2_G4,123,0,826
P1_G4,2024,1515,2326
P2_H4,675,271,771
P1_H4,1178,328,1875
P5_A3,1011,367,1230
P4_A3,1020,410,2754
P5_B3,715,758,985
P4_B3,946,231,983
P4_C3,1412,935,1513
P5_D3,354,334,546
P4_D3,1251,755,769
P5_E3,216,0,725
P4_E3,2363,816,1765
P5_F3,385,157,1612
P4_F3,595,966,760
P5_G3,346,0,799
P4_G3,1498,377,1928
P5_H3,1065,481,825
P4_H3,906,3041,832
P5_A4,302,460,1730
P4_A4,464,414,579
P5_B4,343,104,714
P4_B4,1081,1209,3216
P5_C4,684,345,595
P4_C4,824,306,1960
P5_D4,705,235,875
P4_D4,1060,116,345
P5_E4,634,373,796
P4_E4,948,1604,1091
P5_F4,255,273,483
P4_F4,747,225,602
P5_G4,169,118,349
P4_G4,1700,2951,2001
P5_H4,267,394,907
P4_H4,923,333,1548
P8_A3,0,262,1123
P7_A3,312,182,1741
P8_B3,0,468,1528
P7_B3,470,0,271
P8_C3,0,147,301
P7_C3,1508,6461,3725
P8_D3,0,136,498
P7_D3,417,0,187
P8_E3,192,773,1912
P7_E3,209,473,478
P8_F3,0,318,889
P7_F3,292,0,339
P8_G3,100,1330,3994
P7_G3,162,782,2458
P8_H3,0,732,1762
P7_H3,597,0,229
P8_A4,110,147,1480
P7_A4,120,0,436
P8_B4,0,2300,1690
P7_B4,344,149,236
P8_C4,132,1700,1282
P7_C4,540,109,403
P8_D4,0,205,705
P7_D4,1616,325,871
P8_E4,0,1285,1556
P7_E4,1527,750,272
P8_F4,0,246,795
P7_F4,181,156,0
P8_G4,0,1061,1889
P7_G4,0,0,139
P8_H4,0,420,2264
P7_H4,385,0,0
P11_A3,0,941,1662
P11_B3,159,1388,2199
P11_C3,0,387,2467
P10_C3,0,0,143
P11_D3,0,917,2306
P10_D3,112,0,0
P11_E3,0,1562,1919
P10_E3,0,499,296
P11_F3,0,2099,893
P11_G3,0,478,3141
P11_H3,0,1636,1295
P10_H3,106,0,0
P11_A4,0,1058,3015
P11_B4,0,883,2590
P11_C4,0,696,2285
P11_D4,0,654,1207
P10_D4,0,0,351
P11_E4,0,497,1772
P10_E4,0,0,169
P11_F4,230,346,1393
P11_G4,0,1054,1183
P11_H4,0,1134,1705
P10_H4,229,0,0
