BC,10,20,30
ref1,34028,34430,49169
ref2,19043,31706,40477
ref3,31734,38357,42395
ref4,23688,37121,41296
ref5,21743,30593,38418
P1_A3,2190,2975,7011
P1_B3,3402,4849,6744
P1_C3,0,0,497
P2_D3,1263,130,387
P1_E3,6311,4578,4426
P2_E3,927,2021,1658
P1_F3,7516,3522,3403
P2_F3,0,499,1895
P1_G3,928,883,1971
P2_G3,167,0,0
P2_H3,6791,1753,3359
P2_A4,4465,7880,6167
P1_B4,534,0,193
P2_B4,611,2188,1631
P2_C4,543,725,1964
P1_D4,3840,2538,1794
P1_E4,0,270,0
P2_E4,1648,4365,4706
P2_F4,1653,4252,551
P1_G4,2926,1964,2956
P1_H4,0,143,216
P5_A3,1465,1939,4487
P4_B3,3180,4163,5031
P4_C3,5357,2218,4430
P4_D3,396,341,2107
P5_D3,2933,3623,2767
P4_E3,3848,2760,3631
P5_E3,431,2480,552
P4_F3,1968,388,0
P5_F3,2114,1489,1815
P4_G3,3965,634,1484
P4_H3,989,110,358
P5_H3,810,504,738
P4_A4,2707,3160,1187
P4_B4,1259,1051,2347
P4_C4,4925,3683,8921
P4_D4,0,0,289
P5_D4,1190,274,786
P4_E4,837,6966,5467
P4_F4,1002,2360,4090
P5_F4,862,238,170
P4_G4,5015,3628,5722
P4_H4,5681,4618,10767
P7_A3,1650,0,207
P8_B3,282,1732,1711
P7_C3,319,1111,2925
P7_D3,0,1012,0
P8_D3,4134,1301,2536
P8_E3,2007,1841,2649
P8_F3,655,2517,2995
P7_G3,2011,2250,3399
P7_H3,350,3639,4959
P8_H3,0,101,540
P8_A4,1233,3841,1514
P8_B4,3730,2390,4045
P7_C4,0,0,110
P8_C4,10621,5891,6043
P7_D4,2595,4262,4107
P7_E4,656,785,2889
P8_F4,0,394,462
P8_G4,4600,4349,8688
P7_H4,1386,2512,3999
P10_A3,630,468,1581
P10_B3,3666,1845,1758
P11_B3,0,614,1029
P10_C3,4079,877,1433
P10_D3,1769,2746,2755
P11_D3,0,0,101
P10_E3,4610,7626,6441
P10_F3,1379,208,902
P11_F3,0,0,218
P10_G3,711,2314,2967
P11_G3,1227,6156,7800
P10_H3,1537,1050,436
P11_A4,1657,2378,6551
P11_B4,492,3731,7188
P11_C4,759,1072,2260
P11_D4,1696,4483,8024
P11_E4,3206,2801,5972
P11_F4,2721,2511,2845
P10_G4,8665,10732,6977
P10_H4,1516,1771,2955
