BC,0,7,14,21,28,35
0,7890.0,8218.0,3910.0,4193.0,2910.0,0.0
1,7264.0,7879.0,4157.0,4115.0,2897.0,0.0
10000,2218.0,1068.0,426.0,376.0,219.0,1044.0
3,7572.0,17457.0,14221.0,25285.0,25332.0,1431.0
4,7247.0,7967.0,3904.0,4065.0,2884.0,0.0
15000,1132.0,487.0,0.0,0.0,0.0,269.0
20000,3490.0,4844.0,5307.0,7458.0,8786.0,0.0
7,8373.0,17620.0,13911.0,23932.0,23611.0,1108.0
2000,2291.0,2827.0,2363.0,4094.0,4060.0,0.0
1000,2340.0,4567.0,3846.0,6837.0,7739.0,246.0
10,8408.0,10644.0,4960.0,5105.0,3668.0,0.0
11,8387.0,10559.0,4898.0,4960.0,3605.0,0.0
50000,2436.0,5137.0,7012.0,16270.0,21920.0,0.0
13,7346.0,8819.0,4245.0,4240.0,3010.0,0.0
14,8493.0,10821.0,5148.0,5074.0,3448.0,0.0
15,8401.0,9947.0,4584.0,4716.0,3286.0,0.0
30000,1399.0,5663.0,5546.0,12913.0,16888.0,242.0
17,7885.0,10192.0,4822.0,5012.0,3508.0,0.0
18,8810.0,10914.0,5167.0,5159.0,3507.0,0.0
19,8423.0,9826.0,4530.0,4816.0,3339.0,0.0
500,2078.0,4454.0,2661.0,2901.0,2629.0,0.0
5000,2088.0,3906.0,3901.0,7101.0,9358.0,463.0
22,7937.0,8982.0,4122.0,4238.0,3035.0,0.0
23,8222.0,10371.0,4886.0,4859.0,3511.0,0.0
24,9224.0,11144.0,5060.0,5434.0,3728.0,0.0
25,7688.0,9357.0,4396.0,4446.0,3094.0,0.0
26,6289.0,12968.0,11229.0,19846.0,20246.0,873.0
40000,1692.0,3547.0,3830.0,5070.0,5128.0,152393.0
28,8361.0,9870.0,4852.0,4947.0,3445.0,0.0
