BC,0,7,14,21,28,35
0,7890.0,2176.0,645.0,618.0,232.0,0.0
1,7264.0,2111.0,617.0,636.0,220.0,0.0
10000,2218.0,480.0,0.0,0.0,0.0,0.0
3,7572.0,2180.0,663.0,425.0,0.0,0.0
4,7247.0,2023.0,615.0,672.0,258.0,0.0
15000,1132.0,1353.0,200.0,0.0,0.0,0.0
20000,3490.0,1061.0,441.0,219.0,0.0,0.0
7,8373.0,2349.0,681.0,499.0,0.0,0.0
2000,2291.0,1433.0,786.0,865.0,296.0,0.0
1000,2340.0,1182.0,647.0,693.0,322.0,0.0
10,8408.0,2377.0,722.0,816.0,317.0,0.0
11,8387.0,2354.0,716.0,902.0,322.0,0.0
50000,2436.0,10722.0,50317.0,231882.0,212993.0,170241.0
13,7346.0,2195.0,617.0,829.0,233.0,0.0
14,8493.0,2442.0,681.0,714.0,253.0,0.0
15,8401.0,2386.0,646.0,712.0,251.0,0.0
30000,1399.0,471.0,0.0,0.0,0.0,0.0
17,7885.0,2084.0,588.0,737.0,293.0,0.0
18,8810.0,2392.0,691.0,804.0,316.0,0.0
19,8423.0,2366.0,698.0,750.0,250.0,0.0
500,2078.0,1218.0,757.0,1291.0,636.0,0.0
5000,2088.0,696.0,301.0,0.0,0.0,0.0
22,7937.0,2191.0,629.0,708.0,240.0,0.0
23,8222.0,2461.0,784.0,793.0,322.0,0.0
24,9224.0,2508.0,762.0,943.0,387.0,0.0
25,7688.0,2251.0,627.0,664.0,276.0,0.0
26,6289.0,1856.0,528.0,297.0,0.0,0.0
40000,1692.0,1749.0,2098.0,1909.0,576.0,233.0
28,8361.0,2483.0,726.0,754.0,291.0,0.0
