BC,0,7,14,21,28,35
0,3575.0,3224.0,1461.0,361.0,0.0,160.0
1,3417.0,3353.0,1634.0,389.0,0.0,0.0
40000,2508.0,1454.0,345.0,0.0,0.0,0.0
3,3728.0,5081.0,1713.0,314.0,0.0,0.0
4,3374.0,3293.0,1668.0,402.0,0.0,0.0
5,4061.0,5219.0,1797.0,337.0,0.0,0.0
2000,2728.0,1748.0,3830.0,3820.0,920.0,1174.0
50000,1660.0,428.0,0.0,0.0,0.0,0.0
8,4186.0,4116.0,1872.0,472.0,0.0,0.0
15000,1986.0,1675.0,720.0,390.0,0.0,0.0
30000,2179.0,3268.0,35153.0,113417.0,89183.0,193076.0
10000,2157.0,956.0,0.0,0.0,0.0,0.0
12,4112.0,4170.0,1890.0,488.0,0.0,0.0
13,3716.0,3667.0,1622.0,397.0,0.0,0.0
14,4099.0,4317.0,1976.0,591.0,294.0,1851.0
15,3945.0,3905.0,1788.0,425.0,0.0,0.0
5000,1701.0,0.0,0.0,0.0,0.0,0.0
1000,2458.0,1033.0,0.0,0.0,0.0,0.0
18,3784.0,4181.0,1949.0,468.0,0.0,0.0
19,4160.0,4150.0,1734.0,470.0,0.0,0.0
20,3796.0,3758.0,1802.0,463.0,0.0,0.0
500,648.0,0.0,0.0,0.0,0.0,0.0
22,3852.0,3598.0,1710.0,425.0,0.0,0.0
23,3950.0,4153.0,1918.0,462.0,0.0,0.0
1500,1971.0,809.0,0.0,0.0,0.0,0.0
25,4288.0,3959.0,1842.0,468.0,0.0,0.0
26,3485.0,3635.0,1734.0,446.0,0.0,0.0
27,3120.0,4195.0,1547.0,265.0,0.0,0.0
28,4014.0,4066.0,1839.0,528.0,0.0,0.0
