BC,0,7,14,21,28,35
0,7890.0,1439.0,290.0,247.0,329.0,0.0
1,7264.0,1546.0,324.0,251.0,323.0,0.0
10000,2218.0,1156.0,239.0,245.0,0.0,0.0
3,7572.0,1829.0,444.0,328.0,2969.0,0.0
4,7247.0,1470.0,353.0,234.0,325.0,0.0
15000,1132.0,368.0,0.0,156.0,950.0,0.0
20000,3490.0,2465.0,2855.0,8432.0,21907.0,14113.0
7,8373.0,2028.0,402.0,365.0,2797.0,0.0
2000,2291.0,1170.0,897.0,1678.0,5863.0,927.0
1000,2340.0,737.0,250.0,358.0,3233.0,0.0
10,8408.0,1801.0,394.0,307.0,533.0,0.0
11,8387.0,1717.0,399.0,292.0,463.0,0.0
50000,2436.0,5107.0,8018.0,37612.0,133018.0,133929.0
13,7346.0,1537.0,322.0,234.0,344.0,0.0
14,8493.0,2021.0,401.0,263.0,400.0,0.0
15,8401.0,1618.0,357.0,299.0,416.0,0.0
30000,1399.0,2856.0,3602.0,9732.0,49130.0,28998.0
17,7885.0,1726.0,371.0,287.0,460.0,0.0
18,8810.0,1756.0,363.0,240.0,474.0,0.0
19,8423.0,1667.0,355.0,309.0,465.0,0.0
500,2078.0,688.0,222.0,262.0,492.0,0.0
5000,2088.0,1429.0,941.0,2085.0,27787.0,1089.0
22,7937.0,1521.0,355.0,243.0,377.0,0.0
23,8222.0,1701.0,388.0,291.0,417.0,0.0
24,9224.0,1728.0,359.0,292.0,516.0,0.0
25,7688.0,1615.0,364.0,274.0,371.0,0.0
26,6289.0,1467.0,355.0,329.0,2070.0,0.0
40000,1692.0,3689.0,5019.0,16692.0,66716.0,49407.0
28,8361.0,1784.0,352.0,309.0,451.0,0.0
