BC,0,7,14,21,28,35
0,11054.0,5598.0,1974.0,446.0,0.0,0.0
1,10787.0,5464.0,2081.0,505.0,0.0,0.0
2,14365.0,10692.0,3984.0,1675.0,501.0,0.0
3,10519.0,5557.0,2054.0,418.0,0.0,0.0
50000,2096.0,34982.0,99096.0,184827.0,279879.0,203018.0
5,15207.0,11634.0,4199.0,1753.0,487.0,0.0
30000,2337.0,7474.0,11444.0,13724.0,10319.0,4402.0
10000,2300.0,8145.0,9891.0,7884.0,7275.0,1827.0
15000,1829.0,5544.0,5983.0,5262.0,4184.0,1083.0
9,13514.0,7506.0,2614.0,631.0,0.0,0.0
20000,2955.0,16474.0,14184.0,12334.0,8174.0,1908.0
11,13404.0,8588.0,2813.0,693.0,157.0,0.0
12,11215.0,6771.0,2262.0,471.0,0.0,0.0
13,12817.0,8279.0,2607.0,593.0,0.0,0.0
14,12675.0,7804.0,2600.0,661.0,0.0,0.0
15,12630.0,7319.0,2535.0,631.0,162.0,0.0
2000,1384.0,629.0,408.0,408.0,208.0,0.0
1500,4401.0,3967.0,1413.0,503.0,0.0,0.0
18,13688.0,8601.0,2794.0,726.0,0.0,0.0
19,12579.0,7231.0,2597.0,696.0,0.0,0.0
5000,2878.0,4771.0,3658.0,2097.0,958.0,200.0
40000,2911.0,15303.0,16127.0,17317.0,11375.0,3235.0
1000,2718.0,1476.0,784.0,273.0,0.0,0.0
23,11630.0,6640.0,2207.0,512.0,0.0,0.0
24,12687.0,7736.0,2559.0,659.0,154.0,0.0
25,13822.0,8241.0,2749.0,683.0,181.0,0.0
26,11092.0,6705.0,2334.0,563.0,0.0,0.0
500,4482.0,2397.0,1139.0,309.0,0.0,0.0
28,10871.0,8022.0,3205.0,1175.0,349.0,0.0
29,12567.0,6947.0,2649.0,651.0,0.0,0.0
