BC,0,7,14,21,28,35
0,13439.0,218.0,151.0,0.0,0.0,0.0
1,12698.0,244.0,0.0,0.0,0.0,0.0
2,16799.0,155.0,0.0,0.0,0.0,0.0
1500,3581.0,0.0,0.0,0.0,0.0,0.0
4,12833.0,218.0,0.0,0.0,0.0,0.0
5,17980.0,174.0,157.0,0.0,0.0,0.0
15000,5610.0,376.0,866.0,485.0,4328.0,5175.0
5000,4237.0,295.0,422.0,0.0,153.0,0.0
10000,5077.0,397.0,514.0,0.0,251.0,339.0
1000,3558.0,0.0,0.0,0.0,0.0,0.0
10,16960.0,219.0,153.0,0.0,0.0,0.0
11,16440.0,191.0,0.0,0.0,0.0,0.0
500,3987.0,0.0,0.0,0.0,0.0,0.0
13,13905.0,168.0,0.0,0.0,0.0,0.0
14,15732.0,277.0,0.0,0.0,0.0,0.0
15,16299.0,219.0,0.0,0.0,0.0,0.0
16,15367.0,243.0,0.0,0.0,0.0,0.0
17,17082.0,192.0,0.0,0.0,0.0,0.0
18,14917.0,210.0,0.0,0.0,0.0,0.0
50000,4507.0,786.0,1560.0,210.0,1073.0,644.0
40000,1427.0,173.0,642.0,0.0,635.0,1991.0
21,14290.0,242.0,0.0,0.0,0.0,0.0
22,15905.0,214.0,154.0,0.0,0.0,0.0
2000,3370.0,0.0,0.0,0.0,0.0,0.0
24,17227.0,187.0,0.0,0.0,0.0,0.0
25,13856.0,234.0,166.0,0.0,0.0,0.0
30000,5122.0,435.0,595.0,0.0,188.0,0.0
27,13012.0,180.0,175.0,0.0,0.0,0.0
28,15562.0,229.0,175.0,0.0,0.0,0.0
