BC,10,20,30
ref1,22390,10634,12229
ref2,5009,8672,9481
ref3,19620,11005,9366
ref4,19932,10593,9937
ref5,18226,9461,9958
P1_A3,5287,5869,10721
P2_A3,3347,687,1007
P1_B3,7966,7422,13465
P1_C3,9561,7490,12603
P2_D3,7942,6558,8806
P1_E3,9493,8417,9153
P2_E3,1438,3584,2720
P1_F3,3016,3334,4678
P2_F3,6071,3427,4467
P1_G3,5403,3079,3175
P1_H3,4853,3783,4223
P2_H3,767,527,1793
P2_A4,8694,9015,13682
P1_B4,5242,3100,6856
P2_B4,2505,2806,6329
P2_C4,3701,2073,3306
P1_D4,5382,4031,7473
P2_D4,1339,801,1153
P3_E4,177,173,112
P1_E4,4267,3442,3870
P2_E4,3624,2402,6400
P2_F4,8495,6202,7814
P1_G4,2810,3459,4930
P1_H4,2437,1558,1439
P2_H4,434,475,271
P6_A3,3877,1252,2931
P5_A3,1043,900,2025
P6_B3,156,0,0
P4_B3,2554,3184,3392
P4_C3,7150,6722,9626
P4_D3,283,288,668
P5_D3,3191,2366,2220
P5_E3,3434,804,885
P5_F3,4281,1554,1949
P6_G3,303,411,291
P4_G3,238,0,520
P4_H3,5056,3159,2547
P6_A4,6301,2174,4239
P4_A4,292,759,948
P4_B4,2959,3557,2593
P6_C4,493,0,0
P4_C4,4869,1701,1397
P5_C4,1173,1025,929
P6_D4,1511,1198,566
P4_D4,1175,482,923
P6_E4,3065,1637,1842
P4_E4,546,301,1202
P5_E4,351,0,0
P4_F4,1935,1556,2282
P4_G4,693,508,1693
P5_G4,2744,2030,1031
P4_H4,2316,4335,5087
P5_H4,3806,2463,2548
P9_A3,11418,7917,8334
P8_A3,0,0,180
P9_B3,155,0,0
P7_B3,3212,1575,1490
P7_C3,2933,2144,2042
P9_D3,3798,1702,1052
P9_E3,2612,1842,1242
P9_F3,3966,1029,1517
P7_G3,0,0,146
P7_H3,3905,1538,2344
P9_A4,7150,3819,3468
P8_A4,180,0,187
P9_B4,1225,1033,354
P8_B4,0,129,135
P7_C4,3085,2354,1448
P8_C4,0,0,197
P9_D4,1376,370,203
P7_D4,0,0,108
P9_E4,7431,4820,6249
P7_E4,132,0,162
P7_F4,3334,3525,1841
P9_G4,1668,370,718
P9_H4,2159,409,455
P10_A3,1939,2764,5563
P11_A3,0,0,169
P12_B3,4361,2662,2712
P12_C3,3776,1311,2055
P12_D3,2476,1080,1395
P12_E3,6530,1904,2804
P12_F3,2970,2254,1855
P12_G3,4561,2264,2029
P12_H3,2234,1851,2784
P11_A4,9225,8502,15457
P12_B4,6541,6039,5372
P12_C4,4012,1098,1217
P12_D4,2955,1643,1428
P11_D4,0,106,0
P12_E4,4703,3023,2490
P12_F4,1319,2060,710
P12_G4,4866,2685,1438
P10_G4,0,240,0
P12_H4,3759,2651,3145
