BC,10,20,30
ref1,18076,19480,20566
ref2,13931,12925,14610
ref3,17096,18702,18182
ref4,19996,22177,21239
ref5,16115,18271,19694
P1_A3,1690,1734,1959
P2_A3,1807,1943,1722
P1_B3,1831,1657,1975
P2_B3,1385,2462,1661
P1_C3,2326,2312,2009
P2_C3,1439,3034,3211
P1_D3,2017,1700,1711
P2_D3,2044,1749,2346
P1_E3,1871,1847,2626
P2_E3,1535,982,1111
P1_F3,1986,3377,2934
P2_F3,2043,1838,2136
P1_G3,1818,1768,1619
P2_G3,1705,1693,1332
P1_H3,1023,1107,1152
P2_H3,2422,1386,3552
P1_A4,1101,1307,1127
P2_A4,1640,2131,2901
P1_B4,1882,1730,1915
P2_B4,2378,2402,2560
P1_C4,1974,2109,2190
P2_C4,2147,1582,1792
P1_D4,2730,1870,2590
P2_D4,1391,1382,1859
P1_E4,1425,2738,1687
P2_E4,1875,3135,2078
P1_F4,1521,840,1374
P2_F4,1849,2263,2889
P1_G4,2151,1983,1864
P2_G4,1848,1493,1256
P1_H4,2484,1529,2125
P2_H4,1688,2516,2037
P4_A3,2710,3162,2735
P5_A3,446,248,437
P4_B3,2376,2571,3344
P5_B3,508,623,744
P4_C3,2917,3335,3523
P4_D3,2687,3419,3570
P5_D3,435,500,999
P4_E3,3419,2611,4029
P5_E3,672,598,475
P4_F3,2678,3424,3789
P5_F3,733,549,720
P4_G3,2995,3812,4488
P5_G3,371,741,298
P4_H3,3476,3684,4406
P5_H3,386,250,400
P4_A4,3890,3202,3688
P5_A4,790,731,1116
P4_B4,3233,2772,4744
P5_B4,803,768,582
P4_C4,2636,3097,2638
P5_C4,609,562,497
P4_D4,3894,2504,3319
P5_D4,661,354,561
P4_E4,3658,2415,3141
P5_E4,498,758,482
P4_F4,3408,3983,3896
P5_F4,470,928,516
P4_G4,3836,3046,3751
P5_G4,420,390,466
P4_H4,3268,4524,4107
P5_H4,380,580,467
P7_A3,4659,3612,3435
P8_A3,101,230,225
P7_B3,4092,3111,4705
P7_C3,4031,3879,3593
P7_D3,3686,3265,3379
P7_E3,3621,3677,3763
P8_E3,173,298,163
P7_F3,2992,4562,2592
P8_F3,141,114,313
P7_G3,2727,3487,3733
P8_G3,121,0,0
P7_H3,3830,4540,4749
P8_H3,167,337,207
P7_A4,3969,3304,3969
P8_A4,125,134,240
P7_B4,3361,2797,3678
P8_B4,0,0,207
P7_C4,2776,4708,3658
P8_C4,0,218,132
P7_D4,2648,3087,3148
P8_D4,194,0,150
P7_E4,2687,4048,3106
P8_E4,102,393,0
P7_F4,2761,3280,4501
P8_F4,0,122,160
P7_G4,3621,3221,2756
P7_H4,3514,5084,3820
P8_H4,0,116,0
P10_A3,2943,3813,3901
P10_B3,3424,4483,4224
P10_C3,3516,3502,3804
P11_C3,0,0,130
P10_D3,3634,4183,3816
P10_E3,5018,5197,4772
P10_F3,3006,3741,2752
P10_G3,4524,2582,3456
P10_H3,3251,4250,2846
P10_A4,3695,4391,4886
P11_A4,137,0,0
P10_B4,3311,3454,3688
P10_C4,3196,4401,4264
P10_D4,3452,3684,4035
P11_D4,128,0,0
P10_E4,3287,3569,4918
P10_G4,5212,4128,5175
P10_H4,3329,3097,3892
P11_H4,0,215,354
